 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadasInternaçõesValor totalValor serviços hospitalaresVal serv hosp - compl federalVal serv hosp - compl gestorValor serviços profissionaisVal serv prof - compl federalVal serv prof - compl gestorValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Município
Procedimento: 0303010223 TRATAMENTO DE INFECÇÃO PELO CORONAVIRUS – COVID 19
Período:Nov/2020
"Município";"AIH_aprovadas";"Internações";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"352430 Jaboticabal";46;46;311760,23;265740,57;-;-;46019,66;-;-;6777,40;6777,40;419;9,1;5;10,87
"352440 Jacareí";116;116;404150,81;349831,70;-;-;54319,11;-;-;3484,06;3484,06;1164;10,0;53;45,69
"352450 Jaci";18;18;27970,25;22478,72;-;-;5491,53;-;-;1553,90;1553,90;104;5,8;-;-
"352470 Jaguariúna";37;37;109899,83;96710,76;-;-;13189,07;-;-;2970,27;2970,27;577;15,6;18;48,65
"352480 Jales";59;59;572944,10;491691,53;-;-;81252,57;-;-;9710,92;9710,92;721;12,2;22;37,29
"352530 Jaú";33;33;376481,29;324463,28;-;-;52018,01;-;-;11408,52;11408,52;449;13,6;5;15,15
"352590 Jundiaí";40;40;347017,26;295687,17;-;-;51330,09;-;-;8675,43;8675,43;226;5,7;3;7,50
"352640 Laranjal Paulista";15;15;198830,00;169277,85;-;-;29552,15;-;-;13255,33;13255,33;111;7,4;-;-
"352670 Leme";10;10;101478,36;86944,78;-;-;14533,58;-;-;10147,84;10147,84;104;10,4;4;40,00
"352680 Lençóis Paulista";15;15;25819,44;20948,42;-;-;4871,02;-;-;1721,30;1721,30;111;7,4;3;20,00
"352690 Limeira";39;39;467604,00;400608,66;-;-;66995,34;-;-;11989,85;11989,85;754;19,3;8;20,51
"352710 Lins";19;19;53559,62;44424,61;-;-;9135,01;-;-;2818,93;2818,93;121;6,4;6;31,58
"352720 Lorena";32;32;67473,52;55835,92;-;-;11637,60;-;-;2108,55;2108,55;235;7,3;3;9,38
"352730 Louveira";4;4;7075,87;5805,65;-;-;1270,22;-;-;1768,97;1768,97;36;9,0;1;25,00
"352850 Mairiporã";54;54;89203,77;72787,24;-;-;16416,53;-;-;1651,92;1651,92;511;9,5;5;9,26
"352900 Marília";77;77;779964,56;666623,14;-;-;113341,42;-;-;10129,41;10129,41;766;9,9;15;19,48
"352930 Matão";21;21;102237,27;86965,17;-;-;15272,10;-;-;4868,44;4868,44;170;8,1;4;19,05
"352940 Mauá";36;36;366326,47;312411,71;-;-;53914,76;-;-;10175,74;10175,74;376;10,4;10;27,78
"352970 Miguelópolis";29;29;43532,00;34715,71;-;-;8816,29;-;-;1501,10;1501,10;117;4,0;-;-
"353010 Mirandópolis";23;23;85016,05;71515,04;-;-;13501,01;-;-;3696,35;3696,35;229;10,0;4;17,39
"353050 Mococa";15;15;71387,20;61604,59;-;-;9782,61;-;-;4759,15;4759,15;167;11,1;3;20,00
"353060 Mogi das Cruzes";183;183;1538568,32;1314415,53;-;-;224152,79;-;-;8407,48;8407,48;2290;12,5;49;26,78
"353070 Mogi Guaçu";31;31;137720,06;115684,97;-;-;22035,09;-;-;4442,58;4442,58;336;10,8;12;38,71
"353080 Mogi Mirim";15;15;66676,82;56205,60;-;-;10471,22;-;-;4445,12;4445,12;74;4,9;2;13,33
"353150 Monte Azul Paulista";2;2;3072,00;2463,98;-;-;608,02;-;-;1536,00;1536,00;9;4,5;-;-
"353180 Monte Mor";6;6;9000,00;7175,94;-;-;1824,06;-;-;1500,00;1500,00;29;4,8;1;16,67
"353190 Morro Agudo";4;4;6024,00;4807,96;-;-;1216,04;-;-;1506,00;1506,00;17;4,3;-;-
"353200 Morungaba";1;1;1532,00;1227,99;-;-;304,01;-;-;1532,00;1532,00;4;4,0;-;-
"353340 Nova Odessa";8;8;12084,06;9651,98;-;-;2432,08;-;-;1510,51;1510,51;34;4,3;-;-
"353350 Novo Horizonte";9;9;127298,48;108788,84;-;-;18509,64;-;-;14144,28;14144,28;104;11,6;6;66,67
"353390 Olímpia";17;17;386512,00;331118,89;-;-;55393,11;-;-;22736,00;22736,00;269;15,8;6;35,29
"353430 Orlândia";6;6;9793,09;7957,42;-;-;1835,67;-;-;1632,18;1632,18;28;4,7;1;16,67
"353440 Osasco";145;145;859737,09;726801,22;-;-;132935,87;-;-;5929,22;5929,22;1178;8,1;20;13,79
"353460 Osvaldo Cruz";1;1;1636,41;1332,40;-;-;304,01;-;-;1636,41;1636,41;4;4,0;-;-
"353470 Ourinhos";186;186;578736,65;483107,28;-;-;95629,37;-;-;3111,49;3111,49;1172;6,3;6;3,23
"353550 Paraguaçu Paulista";26;26;170883,09;146570,12;-;-;24312,97;-;-;6572,43;6572,43;221;8,5;7;26,92
"353620 Pariquera-Açu";40;40;187387,01;159694,69;-;-;27692,32;-;-;4684,68;4684,68;274;6,8;8;20,00
"353630 Patrocínio Paulista";3;3;4740,20;3828,17;-;-;912,03;-;-;1580,07;1580,07;27;9,0;-;-
"353710 Pedreira";3;3;4565,38;3653,35;-;-;912,03;-;-;1521,79;1521,79;15;5,0;-;-
"353730 Penápolis";3;3;6674,12;5523,29;-;-;1150,83;-;-;2224,71;2224,71;16;5,3;2;66,67
"353780 Piedade";22;22;41223,89;33901,97;-;-;7321,92;-;-;1873,81;1873,81;243;11,0;7;31,82
"353790 Pilar do Sul";5;5;8008,90;6430,80;-;-;1578,10;-;-;1601,78;1601,78;40;8,0;1;20,00
"353800 Pindamonhangaba";16;16;59085,53;49633,37;-;-;9452,16;-;-;3692,85;3692,85;70;4,4;3;18,75
"353860 Piracaia";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;7;7,0;-;-
"353870 Piracicaba";61;61;911175,95;783290,35;-;-;127885,60;-;-;14937,31;14937,31;995;16,3;14;22,95
"353880 Piraju";20;20;30785,49;24705,29;-;-;6080,20;-;-;1539,27;1539,27;123;6,2;-;-
"353890 Pirajuí";2;2;3032,00;2423,98;-;-;608,02;-;-;1516,00;1516,00;5;2,5;1;50,00
"353930 Pirassununga";2;2;3690,06;3062,69;-;-;627,37;-;-;1845,03;1845,03;25;12,5;2;100,00
"353950 Pitangueiras";33;33;50533,31;40493,24;-;-;10040,07;-;-;1531,31;1531,31;177;5,4;-;-
"353980 Poá";18;18;27403,90;21901,42;-;-;5502,48;-;-;1522,44;1522,44;58;3,2;1;5,56
"354060 Porto Feliz";14;14;24494,50;20219,01;-;-;4275,49;-;-;1749,61;1749,61;66;4,7;1;7,14
"354070 Porto Ferreira";7;7;33450,61;28564,58;-;-;4886,03;-;-;4778,66;4778,66;73;10,4;1;14,29
"354100 Praia Grande";91;91;142059,10;114054,59;-;-;28004,51;-;-;1561,09;1561,09;539;5,9;5;5,49
"354140 Presidente Prudente";112;112;345511,12;295963,91;-;-;49547,21;-;-;3084,92;3084,92;1147;10,2;21;18,75
"354150 Presidente Venceslau";8;8;33076,02;28067,54;-;-;5008,48;-;-;4134,50;4134,50;79;9,9;2;25,00
"354160 Promissão";25;25;81714,33;68252,67;-;-;13461,66;-;-;3268,57;3268,57;255;10,2;5;20,00
"354220 Rancharia";14;14;30233,49;24873,68;-;-;5359,81;-;-;2159,53;2159,53;75;5,4;2;14,29
"354240 Regente Feijó";14;14;21000,00;16743,86;-;-;4256,14;-;-;1500,00;1500,00;89;6,4;-;-
"354260 Registro";66;66;484941,41;412840,54;-;-;72100,87;-;-;7347,60;7347,60;500;7,6;17;25,76
"354300 Ribeirão Branco";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;5;5,0;-;-
"354330 Ribeirão Pires";60;60;90000,00;71759,40;-;-;18240,60;-;-;1500,00;1500,00;470;7,8;5;8,33
"354340 Ribeirão Preto";141;141;1947994,15;1677329,58;-;-;270664,57;-;-;13815,56;13815,56;2139;15,2;30;21,28
"354390 Rio Claro";45;45;97687,31;81129,40;-;-;16557,91;-;-;2170,83;2170,83;245;5,4;8;17,78
"354400 Rio das Pedras";8;8;147078,86;126008,64;-;-;21070,22;-;-;18384,86;18384,86;141;17,6;-;-
"354425 Rosana";6;6;9144,00;7319,94;-;-;1824,06;-;-;1524,00;1524,00;26;4,3;1;16,67
"354500 Salesópolis";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;13;6,5;1;50,00
"354520 Salto";8;8;26014,76;21857,68;-;-;4157,08;-;-;3251,85;3251,85;54;6,8;2;25,00
"354540 Salto Grande";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;7;2,3;-;-
"354640 Santa Cruz do Rio Pardo";39;39;73100,56;61113,07;-;-;11987,49;-;-;1874,37;1874,37;317;8,1;-;-
"354660 Santa Fé do Sul";13;13;23350,97;19247,91;-;-;4103,06;-;-;1796,23;1796,23;131;10,1;2;15,38
"354750 Santa Rita do Passa Quatro";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;2;0,7;-;-
"354760 Santa Rosa de Viterbo";5;5;7612,00;6091,95;-;-;1520,05;-;-;1522,40;1522,40;29;5,8;-;-
"354730 Santana de Parnaíba";33;33;49500,00;39467,67;-;-;10032,33;-;-;1500,00;1500,00;241;7,3;4;12,12
"354770 Santo Anastácio";9;9;13588,00;10851,91;-;-;2736,09;-;-;1509,78;1509,78;34;3,8;2;22,22
"354780 Santo André";183;183;1530068,07;1307668,69;-;-;222399,38;-;-;8361,03;8361,03;2247;12,3;62;33,88
"354850 Santos";302;302;916351,50;783218,10;-;-;133133,40;-;-;3034,28;3034,28;2833;9,4;59;19,54
"354870 São Bernardo do Campo";534;534;2644162,83;2254361,36;-;-;389801,47;-;-;4951,62;4951,62;4982;9,3;63;11,80
"354880 São Caetano do Sul";134;134;332485,46;277791,43;-;-;54694,03;-;-;2481,23;2481,23;455;3,4;6;4,48
"354890 São Carlos";67;67;349439,23;297668,98;-;-;51770,25;-;-;5215,51;5215,51;531;7,9;12;17,91
"354910 São João da Boa Vista";2;2;8533,62;7247,60;-;-;1286,02;-;-;4266,81;4266,81;15;7,5;-;-
"354940 São Joaquim da Barra";6;6;153485,30;132803,64;-;-;20681,66;-;-;25580,88;25580,88;108;18,0;1;16,67
"354970 São José do Rio Pardo";6;6;13281,38;10991,31;-;-;2290,07;-;-;2213,56;2213,56;33;5,5;-;-
"354980 São José do Rio Preto";318;318;4027845,63;3452421,01;-;-;575424,62;-;-;12666,18;12666,18;3666;11,5;80;25,16
"354990 São José dos Campos";96;96;438323,99;377265,33;-;-;61058,66;-;-;4565,87;4565,87;1204;12,5;41;42,71
"355000 São Luís do Paraitinga";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;2;2,0;-;-
"355010 São Manuel";10;10;15739,15;12621,65;-;-;3117,50;-;-;1573,91;1573,91;93;9,3;5;50,00
"355020 São Miguel Arcanjo";6;6;9087,50;7263,44;-;-;1824,06;-;-;1514,58;1514,58;25;4,2;1;16,67
"355030 São Paulo";1438;1438;15070194,95;12966395,82;-;-;2103799,13;-;-;10479,97;10479,97;18292;12,7;365;25,38
"355040 São Pedro";1;1;1636,40;1332,40;-;-;304,00;-;-;1636,40;1636,40;1;1,0;-;-
"355060 São Roque";31;31;277712,42;236699,58;-;-;41012,84;-;-;8958,47;8958,47;234;7,5;9;29,03
"355070 São Sebastião";2;2;3272,82;2664,80;-;-;608,02;-;-;1636,41;1636,41;4;2,0;-;-
"355080 São Sebastião da Grama";2;2;3062,10;2454,08;-;-;608,02;-;-;1531,05;1531,05;9;4,5;-;-
"355090 São Simão";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;3;1,5;-;-
"355100 São Vicente";47;47;350773,48;295974,03;-;-;54799,45;-;-;7463,27;7463,27;358;7,6;19;40,43
"355160 Serra Negra";3;3;4907,69;3976,31;-;-;931,38;-;-;1635,90;1635,90;18;6,0;-;-
"355150 Serrana";7;7;13452,12;11029,63;-;-;2422,49;-;-;1921,73;1921,73;34;4,9;1;14,29
"355170 Sertãozinho";20;20;114052,41;98620,04;-;-;15432,37;-;-;5702,62;5702,62;233;11,7;4;20,00
"355200 Silveiras";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;3;3,0;-;-
"355210 Socorro";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;7;2,3;-;-
"355220 Sorocaba";79;79;359747,70;307897,81;-;-;51849,89;-;-;4553,77;4553,77;820;10,4;28;35,44
"355250 Suzano";32;32;47999,98;38271,68;-;-;9728,30;-;-;1500,00;1500,00;119;3,7;2;6,25
"355270 Tabatinga";12;12;18016,00;14367,88;-;-;3648,12;-;-;1501,33;1501,33;56;4,7;-;-
"355280 Taboão da Serra";59;59;94097,14;75368,90;-;-;18728,24;-;-;1594,87;1594,87;209;3,5;1;1,69
"355300 Taguaí";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;12;6,0;-;-
"355330 Tambaú";3;3;4523,35;3611,32;-;-;912,03;-;-;1507,78;1507,78;5;1,7;-;-
"355340 Tanabi";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;13;3,3;-;-
"355370 Taquaritinga";6;6;9953,85;8129,79;-;-;1824,06;-;-;1658,98;1658,98;25;4,2;-;-
"355400 Tatuí";36;36;423521,64;360971,92;-;-;62549,72;-;-;11764,49;11764,49;352;9,8;9;25,00
"355410 Taubaté";25;25;184036,39;158435,75;-;-;25600,64;-;-;7361,46;7361,46;291;11,6;11;44,00
"355430 Teodoro Sampaio";5;5;7600,30;6060,90;-;-;1539,40;-;-;1520,06;1520,06;36;7,2;1;20,00
"355450 Tietê";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;10;5,0;-;-
"355500 Tupã";33;33;76677,01;63236,68;-;-;13440,33;-;-;2323,55;2323,55;182;5,5;11;33,33
"355510 Tupi Paulista";6;6;9224,77;7400,71;-;-;1824,06;-;-;1537,46;1537,46;21;3,5;-;-
"355540 Ubatuba";22;22;36631,75;29939,66;-;-;6692,09;-;-;1665,08;1665,08;72;3,3;2;9,09
"355620 Valinhos";48;48;405419,31;346224,87;-;-;59194,44;-;-;8446,24;8446,24;417;8,7;12;25,00
"355640 Vargem Grande do Sul";3;3;4768,66;3814,06;-;-;954,60;-;-;1589,55;1589,55;40;13,3;-;-
"355650 Várzea Paulista";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;14;3,5;-;-
"355700 Votorantim";46;46;262280,45;220927,50;-;-;41352,95;-;-;5701,75;5701,75;325;7,1;11;23,91
"355710 Votuporanga";37;37;432265,24;370940,53;-;-;61324,71;-;-;11682,84;11682,84;401;10,8;13;35,14
"410100 Ampére";6;6;9032,00;7207,94;-;-;1824,06;-;-;1505,33;1505,33;20;3,3;-;-
"410140 Apucarana";42;42;135825,66;113925,24;-;-;21900,42;-;-;3233,94;3233,94;227;5,4;7;16,67
"410150 Arapongas";14;14;71435,89;60557,08;-;-;10878,81;-;-;5102,56;5102,56;90;6,4;3;21,43
"410180 Araucária";5;5;8326,79;6723,79;-;-;1603,00;-;-;1665,36;1665,36;16;3,2;-;-
"410200 Assis Chateaubriand";25;25;304357,24;260512,19;-;-;43845,05;-;-;12174,29;12174,29;220;8,8;4;16,00
"410240 Bandeirantes";2;2;3435,12;2827,10;-;-;608,02;-;-;1717,56;1717,56;4;2,0;-;-
"410250 Barbosa Ferraz";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;3;3,0;-;-
"410305 Boa Vista da Aparecida";3;3;4556,00;3643,97;-;-;912,03;-;-;1518,67;1518,67;8;2,7;1;33,33
"410360 Cambará";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;5;5,0;-;-
"410390 Campina da Lagoa";6;6;9000,00;7175,94;-;-;1824,06;-;-;1500,00;1500,00;15;2,5;-;-
"410400 Campina Grande do Sul";42;42;173256,71;147606,30;-;-;25650,41;-;-;4125,16;4125,16;299;7,1;8;19,05
"410420 Campo Largo";697;697;2833128,94;2415747,97;-;-;417380,97;-;-;4064,75;4064,75;4985;7,2;88;12,63
"410430 Campo Mourão";29;29;198069,01;169146,38;-;-;28922,63;-;-;6829,97;6829,97;217;7,5;10;34,48
"410450 Capanema";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;2;2,0;-;-
"410460 Capitão Leônidas Marques";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;6;6,0;-;-
"410480 Cascavel";159;159;1887432,43;1615625,58;-;-;271806,85;-;-;11870,64;11870,64;1883;11,8;40;25,16
"410490 Castro";1;1;1636,41;1332,40;-;-;304,01;-;-;1636,41;1636,41;2;2,0;-;-
"410520 Cerro Azul";2;2;3016,00;2407,98;-;-;608,02;-;-;1508,00;1508,00;5;2,5;-;-
"410530 Céu Azul";2;2;3032,00;2423,98;-;-;608,02;-;-;1516,00;1516,00;8;4,0;-;-
"410540 Chopinzinho";79;79;122330,15;98167,73;-;-;24162,42;-;-;1548,48;1548,48;309;3,9;13;16,46
"410550 Cianorte";16;16;28096,59;22638,09;-;-;5458,50;-;-;1756,04;1756,04;95;5,9;4;25,00
"410570 Clevelândia";2;2;3024,00;2415,98;-;-;608,02;-;-;1512,00;1512,00;6;3,0;-;-
"410590 Colorado";33;33;54346,14;44271,81;-;-;10074,33;-;-;1646,85;1646,85;154;4,7;7;21,21
"410620 Contenda";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;1;1,0;-;-
"410640 Cornélio Procópio";2;2;5083,04;4203,82;-;-;879,22;-;-;2541,52;2541,52;7;3,5;1;50,00
"410680 Cruz Machado";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;4;4,0;-;-
"410690 Curitiba";846;846;7516439,17;6426833,31;-;-;1089605,86;-;-;8884,68;8884,68;8345;9,9;190;22,46
"410720 Dois Vizinhos";18;18;27928,07;22455,89;-;-;5472,18;-;-;1551,56;1551,56;58;3,2;1;5,56
"410750 Engenheiro Beltrão";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;2;2,0;-;-
"410820 Formosa do Oeste";2;2;3016,00;2407,98;-;-;608,02;-;-;1508,00;1508,00;7;3,5;-;-
"410830 Foz do Iguaçu";107;107;237718,75;203942,36;-;-;33776,39;-;-;2221,67;2221,67;1288;12,0;16;14,95
"410840 Francisco Beltrão";37;37;263123,55;223850,52;-;-;39273,03;-;-;7111,45;7111,45;287;7,8;8;21,62
"410860 Goioerê";28;28;258992,54;220035,46;-;-;38957,08;-;-;9249,73;9249,73;236;8,4;3;10,71
"410880 Guaíra";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;2;2,0;-;-
"410930 Guaraniaçu";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;12;6,0;-;-
"410940 Guarapuava";61;61;116519,88;96782,30;-;-;19737,58;-;-;1910,16;1910,16;556;9,1;9;14,75
"410970 Ibaiti";6;6;9633,64;7809,58;-;-;1824,06;-;-;1605,61;1605,61;20;3,3;-;-
"410975 Ibema";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;5;5,0;-;-
"411040 Indianópolis";2;2;3056,00;2447,98;-;-;608,02;-;-;1528,00;1528,00;7;3,5;-;-
"411070 Irati";17;17;28037,22;22814,87;-;-;5222,35;-;-;1649,25;1649,25;119;7,0;3;17,65
"411100 Itambaracá";2;2;3024,00;2415,98;-;-;608,02;-;-;1512,00;1512,00;6;3,0;-;-
"411125 Itaperuçu";14;14;21000,00;16743,86;-;-;4256,14;-;-;1500,00;1500,00;45;3,2;-;-
"411150 Ivaiporã";12;12;19619,44;15860,95;-;-;3758,49;-;-;1634,95;1634,95;71;5,9;1;8,33
"411180 Jacarezinho";6;6;9545,64;7721,58;-;-;1824,06;-;-;1590,94;1590,94;25;4,2;-;-
"411200 Jaguariaíva";5;5;7500,00;5979,95;-;-;1520,05;-;-;1500,00;1500,00;10;2,0;-;-
"411240 Japurá";1;1;1532,00;1227,99;-;-;304,01;-;-;1532,00;1532,00;4;4,0;-;-
"411330 Laranjeiras do Sul";17;17;26531,16;21362,99;-;-;5168,17;-;-;1560,66;1560,66;160;9,4;3;17,65
"411350 Loanda";12;12;18168,00;14519,88;-;-;3648,12;-;-;1514,00;1514,00;52;4,3;1;8,33
"411370 Londrina";65;65;650418,69;559971,75;-;-;90446,94;-;-;10006,44;10006,44;460;7,1;19;29,23
"411390 Mallet";1;1;1524,00;1219,99;-;-;304,01;-;-;1524,00;1524,00;2;2,0;-;-
"411430 Mandirituba";1;1;1516,00;1211,99;-;-;304,01;-;-;1516,00;1516,00;2;2,0;-;-
"411440 Mangueirinha";2;2;3288,82;2680,80;-;-;608,02;-;-;1644,41;1644,41;9;4,5;-;-
"411520 Maringá";178;178;1521317,42;1300292,22;-;-;221025,20;-;-;8546,73;8546,73;1468;8,2;51;28,65
"411560 Matelândia";2;2;3016,00;2407,98;-;-;608,02;-;-;1508,00;1508,00;5;2,5;-;-
"411580 Medianeira";45;45;72378,22;58635,85;-;-;13742,37;-;-;1608,40;1608,40;251;5,6;2;4,44
"411670 Nova Aurora";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;11;2,8;-;-
"411710 Nova Londrina";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;4;2,0;-;-
"411722 Nova Santa Rosa";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;10;3,3;-;-
"411760 Palmas";7;7;12739,07;10339,80;-;-;2399,27;-;-;1819,87;1819,87;25;3,6;-;-
"411790 Palotina";1;1;1636,41;1332,40;-;-;304,01;-;-;1636,41;1636,41;2;2,0;-;-
"411820 Paranaguá";19;19;61828,77;51635,55;-;-;10193,22;-;-;3254,15;3254,15;86;4,5;7;36,84
"411840 Paranavaí";11;11;22711,66;19274,67;-;-;3436,99;-;-;2064,70;2064,70;86;7,8;6;54,55
"411850 Pato Branco";11;11;18634,18;15290,07;-;-;3344,11;-;-;1694,02;1694,02;56;5,1;1;9,09
"411910 Piên";2;2;3048,00;2439,98;-;-;608,02;-;-;1524,00;1524,00;8;4,0;-;-
"411960 Pitanga";1;1;1714,36;1410,35;-;-;304,01;-;-;1714,36;1714,36;5;5,0;-;-
"411990 Ponta Grossa";153;153;1148303,62;979836,22;-;-;168467,40;-;-;7505,25;7505,25;1231;8,0;32;20,92
"412035 Pranchita";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;4;2,0;-;-
"412090 Quedas do Iguaçu";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;4;2,0;-;-
"412120 Quitandinha";7;7;10500,00;8371,93;-;-;2128,07;-;-;1500,00;1500,00;26;3,7;-;-
"412220 Rio Branco do Sul";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;7;1,8;1;25,00
"412230 Rio Negro";9;9;13704,70;10968,61;-;-;2736,09;-;-;1522,74;1522,74;36;4,0;-;-
"412250 Roncador";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;2;2,0;-;-
"412260 Rondon";8;8;12080,00;9647,92;-;-;2432,08;-;-;1510,00;1510,00;20;2,5;-;-
"412350 Santa Helena";6;6;9048,00;7223,94;-;-;1824,06;-;-;1508,00;1508,00;18;3,0;2;33,33
"412370 Santa Isabel do Ivaí";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;-;-;-;-
"412410 Santo Antônio da Platina";76;76;136807,97;113699,34;-;-;23108,63;-;-;1800,10;1800,10;589;7,8;31;40,79
"412490 São João do Caiuá";1;1;1516,00;1211,99;-;-;304,01;-;-;1516,00;1516,00;2;2,0;-;-
"412550 São José dos Pinhais";2;2;30566,72;26323,50;-;-;4243,22;-;-;15283,36;15283,36;24;12,0;-;-
"412560 São Mateus do Sul";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;3;3,0;-;-
"412570 São Miguel do Iguaçu";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;2;2,0;-;-
"412625 Sarandi";16;16;53019,11;44790,35;-;-;8228,76;-;-;3313,69;3313,69;154;9,6;3;18,75
"412710 Telêmaco Borba";6;6;11514,14;9690,08;-;-;1824,06;-;-;1919,02;1919,02;38;6,3;-;-
"412760 Tijucas do Sul";14;14;21000,00;16743,86;-;-;4256,14;-;-;1500,00;1500,00;21;1,5;1;7,14
"412770 Toledo";23;23;478527,45;414104,96;-;-;64422,49;-;-;20805,54;20805,54;244;10,6;7;30,43
"412785 Três Barras do Paraná";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;7;7,0;-;-
"412800 Ubiratã";11;11;17853,67;14501,82;-;-;3351,85;-;-;1623,06;1623,06;45;4,1;-;-
"412810 Umuarama";31;31;92509,80;79627,97;-;-;12881,83;-;-;2984,19;2984,19;334;10,8;4;12,90
"412820 União da Vitória";8;8;13426,89;10927,01;-;-;2499,88;-;-;1678,36;1678,36;35;4,4;3;37,50
"412855 Vera Cruz do Oeste";1;1;1524,00;1219,99;-;-;304,01;-;-;1524,00;1524,00;3;3,0;-;-
"412860 Verê";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;9;4,5;-;-
"420140 Araranguá";24;24;84364,06;70721,53;-;-;13642,53;-;-;3515,17;3515,17;189;7,9;9;37,50
"420150 Armazém";8;8;12168,41;9736,33;-;-;2432,08;-;-;1521,05;1521,05;27;3,4;1;12,50
"420200 Balneário Camboriú";70;70;1123074,49;965633,02;-;-;157441,47;-;-;16043,92;16043,92;943;13,5;21;30,00
"420230 Biguaçu";58;58;103278,10;85092,11;-;-;18185,99;-;-;1780,66;1780,66;524;9,0;10;17,24
"420240 Blumenau";86;86;476341,71;407110,30;-;-;69231,41;-;-;5538,86;5538,86;580;6,7;16;18,60
"420280 Braço do Norte";16;16;28169,23;23236,85;-;-;4932,38;-;-;1760,58;1760,58;96;6,0;2;12,50
"420290 Brusque";53;53;254111,22;216357,21;-;-;37754,01;-;-;4794,55;4794,55;391;7,4;9;16,98
"420300 Caçador";23;23;90807,18;77216,71;-;-;13590,47;-;-;3948,14;3948,14;173;7,5;6;26,09
"420360 Campos Novos";11;11;17836,04;14472,91;-;-;3363,13;-;-;1621,46;1621,46;40;3,6;-;-
"420380 Canoinhas";25;25;253345,90;215619,65;-;-;37726,25;-;-;10133,84;10133,84;141;5,6;6;24,00
"420390 Capinzal";2;2;3040,00;2431,98;-;-;608,02;-;-;1520,00;1520,00;5;2,5;-;-
"420420 Chapecó";85;85;813197,40;695609,46;-;-;117587,94;-;-;9567,03;9567,03;777;9,1;13;15,29
"420430 Concórdia";31;31;121626,96;105150,00;-;-;16476,96;-;-;3923,45;3923,45;248;8,0;2;6,45
"420460 Criciúma";32;32;716100,84;616142,29;-;-;99958,55;-;-;22378,15;22378,15;566;17,7;16;50,00
"420480 Curitibanos";25;25;168794,98;143852,53;-;-;24942,45;-;-;6751,80;6751,80;144;5,8;3;12,00
"420540 Florianópolis";197;197;2657832,05;2272368,08;-;-;385463,97;-;-;13491,53;13491,53;2473;12,6;48;24,37
"420550 Fraiburgo";3;3;4787,11;3875,08;-;-;912,03;-;-;1595,70;1595,70;13;4,3;-;-
"420590 Gaspar";20;20;33949,04;27662,74;-;-;6286,30;-;-;1697,45;1697,45;167;8,3;6;30,00
