,ano,mes,codibge,nome_municipio,sigla_uf,Quantidade_sim,Quantidade_sivep,Diferenca
34987,2021,2,240340,Equador,RN,1.0,0.0,1.0
34988,2021,1,240340,Equador,RN,0.0,1.0,-1.0
34989,2020,8,240375,Fernando Pedroza,RN,1.0,1.0,0.0
34990,2021,3,240375,Fernando Pedroza,RN,1.0,1.0,0.0
34991,2020,8,240540,Japi,RN,2.0,1.0,1.0
34992,2020,11,240540,Japi,RN,1.0,0.0,1.0
34993,2021,2,240540,Japi,RN,1.0,1.0,0.0
34994,2021,4,240540,Japi,RN,2.0,2.0,0.0
34995,2020,7,240540,Japi,RN,0.0,1.0,-1.0
34996,2020,8,240600,José Da Penha,RN,1.0,1.0,0.0
34997,2020,11,240600,José Da Penha,RN,1.0,1.0,0.0
34998,2021,2,240600,José Da Penha,RN,2.0,2.0,0.0
34999,2021,1,240600,José Da Penha,RN,0.0,1.0,-1.0
35000,2020,8,241000,Pilões,RN,1.0,0.0,1.0
35001,2021,1,241000,Pilões,RN,3.0,2.0,1.0
35002,2021,2,241000,Pilões,RN,1.0,1.0,0.0
35003,2021,3,241000,Pilões,RN,1.0,1.0,0.0
35004,2020,8,241100,Rodolfo Fernandes,RN,2.0,1.0,1.0
35005,2020,11,241100,Rodolfo Fernandes,RN,1.0,1.0,0.0
35006,2020,12,241100,Rodolfo Fernandes,RN,2.0,2.0,0.0
35007,2021,2,241100,Rodolfo Fernandes,RN,1.0,1.0,0.0
35008,2021,3,241100,Rodolfo Fernandes,RN,0.0,2.0,-2.0
35009,2020,8,241180,São Fernando,RN,2.0,1.0,1.0
35010,2021,1,241180,São Fernando,RN,1.0,1.0,0.0
35011,2021,2,241180,São Fernando,RN,1.0,1.0,0.0
35012,2020,6,241180,São Fernando,RN,0.0,1.0,-1.0
35013,2020,8,250220,Bom Jesus,PB,3.0,1.0,2.0
35014,2020,12,250220,Bom Jesus,PB,2.0,2.0,0.0
35015,2020,8,250290,Brejo Dos Santos,PB,1.0,0.0,1.0
35016,2021,1,250290,Brejo Dos Santos,PB,3.0,3.0,0.0
35017,2020,12,250290,Brejo Dos Santos,PB,0.0,1.0,-1.0
35018,2020,8,250510,Cuité,PB,1.0,0.0,1.0
35019,2020,9,250510,Cuité,PB,2.0,3.0,-1.0
35020,2020,11,250510,Cuité,PB,1.0,1.0,0.0
35021,2020,12,250510,Cuité,PB,1.0,1.0,0.0
35022,2021,1,250510,Cuité,PB,2.0,2.0,0.0
35023,2021,3,250510,Cuité,PB,8.0,6.0,2.0
35024,2021,4,250510,Cuité,PB,5.0,5.0,0.0
35025,2020,6,250510,Cuité,PB,0.0,1.0,-1.0
35026,2020,8,250527,Curral De Cima,PB,1.0,0.0,1.0
35027,2020,9,250527,Curral De Cima,PB,1.0,1.0,0.0
35028,2020,10,250527,Curral De Cima,PB,1.0,1.0,0.0
35029,2020,11,250527,Curral De Cima,PB,1.0,0.0,1.0
35030,2020,8,250550,Vista Serrana,PB,1.0,1.0,0.0
35031,2021,3,250550,Vista Serrana,PB,1.0,1.0,0.0
35032,2021,4,250550,Vista Serrana,PB,1.0,1.0,0.0
35033,2020,11,250550,Vista Serrana,PB,0.0,1.0,-1.0
35034,2020,8,250560,Diamante,PB,4.0,3.0,1.0
35035,2020,10,250560,Diamante,PB,1.0,1.0,0.0
35036,2021,1,250560,Diamante,PB,1.0,0.0,1.0
35037,2021,3,250560,Diamante,PB,1.0,1.0,0.0
35038,2021,4,250560,Diamante,PB,2.0,3.0,-1.0
35039,2020,8,250660,Ibiara,PB,1.0,1.0,0.0
35040,2020,10,250660,Ibiara,PB,1.0,1.0,0.0
35041,2020,8,250770,Juazeirinho,PB,3.0,2.0,1.0
35042,2020,11,250770,Juazeirinho,PB,2.0,0.0,2.0
35043,2021,1,250770,Juazeirinho,PB,3.0,2.0,1.0
35044,2021,2,250770,Juazeirinho,PB,2.0,1.0,1.0
35045,2021,3,250770,Juazeirinho,PB,5.0,5.0,0.0
35046,2020,10,250770,Juazeirinho,PB,0.0,1.0,-1.0
35047,2021,4,250770,Juazeirinho,PB,0.0,2.0,-2.0
35048,2020,8,251010,Nova Floresta,PB,1.0,1.0,0.0
35049,2020,11,251010,Nova Floresta,PB,1.0,1.0,0.0
35050,2020,12,251010,Nova Floresta,PB,4.0,5.0,-1.0
35051,2021,1,251010,Nova Floresta,PB,1.0,1.0,0.0
35052,2021,2,251010,Nova Floresta,PB,4.0,3.0,1.0
35053,2021,3,251010,Nova Floresta,PB,1.0,0.0,1.0
35054,2021,4,251010,Nova Floresta,PB,6.0,4.0,2.0
35055,2020,8,251203,Poço Dantas,PB,1.0,2.0,-1.0
35056,2021,3,251203,Poço Dantas,PB,1.0,2.0,-1.0
35057,2020,8,251430,São José De Caiana,PB,1.0,1.0,0.0
35058,2020,9,251430,São José De Caiana,PB,1.0,1.0,0.0
35059,2021,3,251430,São José De Caiana,PB,1.0,1.0,0.0
35060,2020,7,251430,São José De Caiana,PB,0.0,1.0,-1.0
35061,2020,8,251445,São José Dos Ramos,PB,1.0,1.0,0.0
35062,2020,11,251445,São José Dos Ramos,PB,1.0,1.0,0.0
35063,2020,12,251445,São José Dos Ramos,PB,2.0,1.0,1.0
35064,2021,3,251445,São José Dos Ramos,PB,1.0,2.0,-1.0
35065,2020,8,251690,Uiraúna,PB,7.0,6.0,1.0
35066,2020,9,251690,Uiraúna,PB,2.0,2.0,0.0
35067,2020,10,251690,Uiraúna,PB,1.0,1.0,0.0
35068,2020,11,251690,Uiraúna,PB,2.0,2.0,0.0
35069,2020,12,251690,Uiraúna,PB,1.0,1.0,0.0
35070,2021,1,251690,Uiraúna,PB,1.0,1.0,0.0
35071,2021,2,251690,Uiraúna,PB,1.0,2.0,-1.0
35072,2021,3,251690,Uiraúna,PB,3.0,4.0,-1.0
35073,2021,4,251690,Uiraúna,PB,2.0,3.0,-1.0
35074,2020,5,251690,Uiraúna,PB,0.0,1.0,-1.0
35075,2020,7,251690,Uiraúna,PB,0.0,1.0,-1.0
35076,2020,8,260160,Belém Do São Francisco,PE,1.0,0.0,1.0
35077,2020,9,260160,Belém Do São Francisco,PE,1.0,2.0,-1.0
35078,2020,12,260160,Belém Do São Francisco,PE,1.0,0.0,1.0
35079,2021,1,260160,Belém Do São Francisco,PE,1.0,1.0,0.0
35080,2021,2,260160,Belém Do São Francisco,PE,7.0,5.0,2.0
35081,2021,3,260160,Belém Do São Francisco,PE,2.0,2.0,0.0
35082,2020,5,260160,Belém Do São Francisco,PE,0.0,1.0,-1.0
35083,2020,8,260240,Brejão,PE,1.0,1.0,0.0
35084,2020,9,260240,Brejão,PE,2.0,1.0,1.0
35085,2020,11,260240,Brejão,PE,1.0,1.0,0.0
35086,2021,1,260240,Brejão,PE,2.0,1.0,1.0
35087,2021,3,260240,Brejão,PE,1.0,1.0,0.0
35088,2020,5,260240,Brejão,PE,0.0,2.0,-2.0
35089,2020,8,261610,Verdejante,PE,1.0,1.0,0.0
35090,2020,12,261610,Verdejante,PE,1.0,0.0,1.0
35091,2021,1,261610,Verdejante,PE,2.0,2.0,0.0
35092,2021,2,261610,Verdejante,PE,1.0,0.0,1.0
35093,2021,3,261610,Verdejante,PE,3.0,0.0,3.0
35094,2021,4,261610,Verdejante,PE,0.0,1.0,-1.0
35095,2020,8,270540,Monteirópolis,AL,2.0,2.0,0.0
35096,2021,2,270540,Monteirópolis,AL,1.0,1.0,0.0
35097,2021,4,270540,Monteirópolis,AL,1.0,0.0,1.0
35098,2021,3,270540,Monteirópolis,AL,0.0,1.0,-1.0
35099,2020,8,280010,Amparo De São Francisco,SE,1.0,0.0,1.0
35100,2020,9,280010,Amparo De São Francisco,SE,2.0,2.0,0.0
35101,2021,3,280010,Amparo De São Francisco,SE,1.0,1.0,0.0
35102,2021,4,280010,Amparo De São Francisco,SE,0.0,1.0,-1.0
35103,2020,8,280500,Pedra Mole,SE,1.0,1.0,0.0
35104,2020,12,280500,Pedra Mole,SE,1.0,1.0,0.0
35105,2021,1,280500,Pedra Mole,SE,1.0,0.0,1.0
35106,2020,6,280500,Pedra Mole,SE,0.0,1.0,-1.0
35107,2020,8,280700,São Miguel Do Aleixo,SE,2.0,2.0,0.0
35108,2021,4,280700,São Miguel Do Aleixo,SE,0.0,1.0,-1.0
35109,2020,8,290205,Araças,BA,4.0,3.0,1.0
35110,2020,9,290205,Araças,BA,1.0,1.0,0.0
35111,2020,10,290205,Araças,BA,1.0,0.0,1.0
35112,2020,12,290205,Araças,BA,1.0,0.0,1.0
35113,2021,1,290205,Araças,BA,1.0,1.0,0.0
35114,2020,8,290250,Baianópolis,BA,1.0,0.0,1.0
35115,2020,9,290250,Baianópolis,BA,1.0,1.0,0.0
35116,2020,11,290250,Baianópolis,BA,1.0,0.0,1.0
35117,2021,4,290250,Baianópolis,BA,3.0,3.0,0.0
35118,2020,8,290323,Barro Alto,BA,1.0,1.0,0.0
35119,2020,12,290323,Barro Alto,BA,5.0,2.0,3.0
35120,2021,1,290323,Barro Alto,BA,1.0,1.0,0.0
35121,2020,8,290350,Belo Campo,BA,1.0,1.0,0.0
35122,2020,11,290350,Belo Campo,BA,1.0,1.0,0.0
35123,2020,12,290350,Belo Campo,BA,1.0,1.0,0.0
35124,2021,2,290350,Belo Campo,BA,2.0,0.0,2.0
35125,2021,3,290350,Belo Campo,BA,3.0,1.0,2.0
35126,2021,4,290350,Belo Campo,BA,3.0,3.0,0.0
35127,2020,8,290360,Biritinga,BA,2.0,0.0,2.0
35128,2020,11,290360,Biritinga,BA,1.0,0.0,1.0
35129,2021,2,290360,Biritinga,BA,2.0,0.0,2.0
35130,2021,3,290360,Biritinga,BA,1.0,0.0,1.0
35131,2020,9,290360,Biritinga,BA,0.0,1.0,-1.0
35132,2020,8,290390,Bom Jesus Da Lapa,BA,3.0,2.0,1.0
35133,2020,9,290390,Bom Jesus Da Lapa,BA,1.0,0.0,1.0
35134,2020,10,290390,Bom Jesus Da Lapa,BA,6.0,4.0,2.0
35135,2020,11,290390,Bom Jesus Da Lapa,BA,7.0,4.0,3.0
35136,2020,12,290390,Bom Jesus Da Lapa,BA,3.0,2.0,1.0
35137,2021,1,290390,Bom Jesus Da Lapa,BA,1.0,1.0,0.0
35138,2021,2,290390,Bom Jesus Da Lapa,BA,1.0,1.0,0.0
35139,2021,3,290390,Bom Jesus Da Lapa,BA,13.0,8.0,5.0
35140,2021,4,290390,Bom Jesus Da Lapa,BA,17.0,12.0,5.0
35141,2020,8,290405,Bonito,BA,1.0,1.0,0.0
35142,2020,12,290405,Bonito,BA,3.0,2.0,1.0
35143,2021,1,290405,Bonito,BA,1.0,0.0,1.0
35144,2021,2,290405,Bonito,BA,2.0,2.0,0.0
35145,2021,3,290405,Bonito,BA,1.0,0.0,1.0
35146,2021,4,290405,Bonito,BA,3.0,2.0,1.0
35147,2020,7,290405,Bonito,BA,0.0,1.0,-1.0
35148,2020,8,290430,Brejões,BA,1.0,0.0,1.0
35149,2020,12,290430,Brejões,BA,3.0,4.0,-1.0
35150,2021,1,290430,Brejões,BA,4.0,2.0,2.0
35151,2021,3,290430,Brejões,BA,1.0,2.0,-1.0
35152,2021,4,290430,Brejões,BA,0.0,2.0,-2.0
35153,2020,8,290530,Cafarnaum,BA,1.0,0.0,1.0
35154,2020,9,290530,Cafarnaum,BA,3.0,2.0,1.0
35155,2020,11,290530,Cafarnaum,BA,2.0,1.0,1.0
35156,2020,12,290530,Cafarnaum,BA,4.0,0.0,4.0
35157,2021,1,290530,Cafarnaum,BA,1.0,1.0,0.0
35158,2021,2,290530,Cafarnaum,BA,1.0,1.0,0.0
35159,2021,3,290530,Cafarnaum,BA,2.0,1.0,1.0
35160,2020,8,290640,Candeal,BA,1.0,0.0,1.0
35161,2020,8,290690,Caravelas,BA,1.0,1.0,0.0
35162,2020,9,290690,Caravelas,BA,3.0,3.0,0.0
35163,2020,12,290690,Caravelas,BA,1.0,2.0,-1.0
35164,2021,1,290690,Caravelas,BA,1.0,1.0,0.0
35165,2021,3,290690,Caravelas,BA,1.0,0.0,1.0
35166,2021,4,290690,Caravelas,BA,3.0,2.0,1.0
35167,2020,8,290760,Central,BA,1.0,1.0,0.0
35168,2020,10,290760,Central,BA,1.0,1.0,0.0
35169,2020,12,290760,Central,BA,4.0,3.0,1.0
35170,2021,2,290760,Central,BA,1.0,0.0,1.0
35171,2021,3,290760,Central,BA,2.0,1.0,1.0
35172,2021,4,290760,Central,BA,2.0,1.0,1.0
35173,2020,8,290870,Condeúba,BA,2.0,2.0,0.0
35174,2020,10,290870,Condeúba,BA,1.0,1.0,0.0
35175,2020,12,290870,Condeúba,BA,2.0,0.0,2.0
35176,2021,1,290870,Condeúba,BA,1.0,1.0,0.0
35177,2021,2,290870,Condeúba,BA,3.0,4.0,-1.0
35178,2021,3,290870,Condeúba,BA,1.0,1.0,0.0
35179,2021,4,290870,Condeúba,BA,1.0,2.0,-1.0
35180,2020,11,290870,Condeúba,BA,0.0,1.0,-1.0
35181,2020,8,291110,Formosa Do Rio Preto,BA,2.0,1.0,1.0
35182,2020,9,291110,Formosa Do Rio Preto,BA,3.0,3.0,0.0
35183,2020,10,291110,Formosa Do Rio Preto,BA,3.0,1.0,2.0
35184,2020,11,291110,Formosa Do Rio Preto,BA,2.0,1.0,1.0
35185,2020,12,291110,Formosa Do Rio Preto,BA,5.0,3.0,2.0
35186,2021,1,291110,Formosa Do Rio Preto,BA,3.0,1.0,2.0
35187,2021,4,291110,Formosa Do Rio Preto,BA,2.0,0.0,2.0
35188,2020,8,291125,Gavião,BA,1.0,0.0,1.0
35189,2020,12,291125,Gavião,BA,1.0,1.0,0.0
35190,2021,1,291125,Gavião,BA,1.0,0.0,1.0
35191,2020,8,291510,Itagi,BA,4.0,3.0,1.0
35192,2020,9,291510,Itagi,BA,3.0,4.0,-1.0
35193,2020,10,291510,Itagi,BA,4.0,4.0,0.0
35194,2020,11,291510,Itagi,BA,2.0,2.0,0.0
35195,2020,12,291510,Itagi,BA,2.0,2.0,0.0
35196,2021,1,291510,Itagi,BA,2.0,2.0,0.0
35197,2021,2,291510,Itagi,BA,1.0,0.0,1.0
35198,2021,3,291510,Itagi,BA,3.0,2.0,1.0
35199,2020,8,291580,Itambé,BA,4.0,4.0,0.0
35200,2020,10,291580,Itambé,BA,2.0,1.0,1.0
35201,2020,12,291580,Itambé,BA,3.0,0.0,3.0
35202,2021,1,291580,Itambé,BA,2.0,1.0,1.0
35203,2021,2,291580,Itambé,BA,1.0,1.0,0.0
35204,2021,3,291580,Itambé,BA,5.0,4.0,1.0
35205,2020,9,291580,Itambé,BA,0.0,1.0,-1.0
35206,2020,8,291650,Itapicuru,BA,3.0,4.0,-1.0
35207,2020,9,291650,Itapicuru,BA,2.0,1.0,1.0
35208,2020,10,291650,Itapicuru,BA,1.0,1.0,0.0
35209,2020,12,291650,Itapicuru,BA,2.0,2.0,0.0
35210,2021,1,291650,Itapicuru,BA,2.0,2.0,0.0
35211,2021,2,291650,Itapicuru,BA,2.0,1.0,1.0
35212,2021,4,291650,Itapicuru,BA,2.0,2.0,0.0
35213,2020,5,291650,Itapicuru,BA,0.0,1.0,-1.0
35214,2021,3,291650,Itapicuru,BA,0.0,1.0,-1.0
35215,2020,8,291670,Itaquara,BA,1.0,1.0,0.0
35216,2020,9,291670,Itaquara,BA,1.0,1.0,0.0
35217,2021,2,291670,Itaquara,BA,3.0,2.0,1.0
35218,2021,3,291670,Itaquara,BA,1.0,0.0,1.0
35219,2020,8,291690,Itiruçu,BA,3.0,1.0,2.0
35220,2020,12,291690,Itiruçu,BA,1.0,1.0,0.0
35221,2021,1,291690,Itiruçu,BA,1.0,1.0,0.0
35222,2021,2,291690,Itiruçu,BA,1.0,2.0,-1.0
35223,2021,3,291690,Itiruçu,BA,2.0,1.0,1.0
35224,2021,4,291690,Itiruçu,BA,2.0,7.0,-5.0
35225,2020,8,291850,Jussara,BA,1.0,1.0,0.0
35226,2020,12,291850,Jussara,BA,2.0,2.0,0.0
35227,2021,4,291850,Jussara,BA,2.0,1.0,1.0
35228,2020,6,291850,Jussara,BA,0.0,1.0,-1.0
