 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadasInternaçõesValor totalValor serviços hospitalaresVal serv hosp - compl federalVal serv hosp - compl gestorValor serviços profissionaisVal serv prof - compl federalVal serv prof - compl gestorValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Município
Procedimento: 0303010223 TRATAMENTO DE INFECÇÃO PELO CORONAVIRUS – COVID 19
Período:Jun/2020
"Município";"AIH_aprovadas";"Internações";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"352040 Ilhabela";6;6;9602,38;7778,32;-;-;1824,06;-;-;1600,40;1600,40;25;4,2;-;-
"352050 Indaiatuba";72;72;251414,18;211381,55;-;-;40032,63;-;-;3491,86;3491,86;665;9,2;31;43,06
"352090 Ipaussu";8;8;12064,00;9631,92;-;-;2432,08;-;-;1508,00;1508,00;45;5,6;-;-
"352130 Ipuã";5;5;7500,00;5979,95;-;-;1520,05;-;-;1500,00;1500,00;22;4,4;-;-
"352210 Itanhaém";68;68;150019,57;128500,85;-;-;21518,72;-;-;2206,17;2206,17;615;9,0;18;26,47
"352220 Itapecerica da Serra";107;107;417894,38;352170,23;-;-;65724,15;-;-;3905,55;3905,55;850;7,9;26;24,30
"352230 Itapetininga";26;26;65332,79;54073,99;-;-;11258,80;-;-;2512,80;2512,80;217;8,3;8;30,77
"352240 Itapeva";9;9;47107,51;39886,59;-;-;7220,92;-;-;5234,17;5234,17;105;11,7;3;33,33
"352250 Itapevi";90;90;330946,31;279316,95;-;-;51629,36;-;-;3677,18;3677,18;977;10,9;35;38,89
"352260 Itapira";12;12;18808,09;15148,36;-;-;3659,73;-;-;1567,34;1567,34;76;6,3;-;-
"352270 Itápolis";4;4;6545,64;5329,60;-;-;1216,04;-;-;1636,41;1636,41;11;2,8;-;-
"352280 Itaporanga";3;3;4520,06;3604,16;-;-;915,90;-;-;1506,69;1506,69;24;8,0;-;-
"352290 Itapuí";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;6;6,0;-;-
"352310 Itaquaquecetuba";13;13;129309,92;110078,69;-;-;19231,23;-;-;9946,92;9946,92;162;12,5;7;53,85
"352320 Itararé";8;8;12208,00;9775,92;-;-;2432,08;-;-;1526,00;1526,00;26;3,3;-;-
"352340 Itatiba";22;22;74449,26;63266,95;-;-;11182,31;-;-;3384,06;3384,06;182;8,3;5;22,73
"352360 Itirapina";6;6;9008,00;7183,94;-;-;1824,06;-;-;1501,33;1501,33;11;1,8;-;-
"352390 Itu";56;56;133817,31;110685,98;-;-;23131,33;-;-;2389,59;2389,59;357;6,4;9;16,07
"352400 Itupeva";38;38;57015,96;45463,62;-;-;11552,34;-;-;1500,42;1500,42;99;2,6;4;10,53
"352410 Ituverava";27;27;85083,12;72076,82;-;-;13006,30;-;-;3151,23;3151,23;173;6,4;6;22,22
"352420 Jaborandi";3;3;4644,00;3731,97;-;-;912,03;-;-;1548,00;1548,00;18;6,0;-;-
"352430 Jaboticabal";1;1;1649,11;1345,10;-;-;304,01;-;-;1649,11;1649,11;1;1,0;-;-
"352440 Jacareí";46;46;82122,21;67002,65;-;-;15119,56;-;-;1785,27;1785,27;241;5,2;12;26,09
"352450 Jaci";3;3;4560,18;3636,54;-;-;923,64;-;-;1520,06;1520,06;27;9,0;-;-
"352470 Jaguariúna";9;9;16832,67;14096,59;-;-;2736,08;-;-;1870,30;1870,30;48;5,3;1;11,11
"352530 Jaú";13;13;58463,55;50287,42;-;-;8176,13;-;-;4497,20;4497,20;132;10,2;3;23,08
"352590 Jundiaí";273;273;3892200,25;3338454,60;-;-;553745,65;-;-;14257,14;14257,14;2597;9,5;129;47,25
"352640 Laranjal Paulista";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;10;5,0;-;-
"352670 Leme";24;24;66452,72;56037,98;-;-;10414,74;-;-;2768,86;2768,86;218;9,1;4;16,67
"352680 Lençóis Paulista";47;47;73768,30;59445,02;-;-;14323,28;-;-;1569,54;1569,54;232;4,9;5;10,64
"352690 Limeira";46;46;237882,36;202436,15;-;-;35446,21;-;-;5171,36;5171,36;418;9,1;26;56,52
"352710 Lins";10;10;36502,76;30637,86;-;-;5864,90;-;-;3650,28;3650,28;77;7,7;2;20,00
"352720 Lorena";52;52;163045,99;137148,50;-;-;25897,49;-;-;3135,50;3135,50;407;7,8;3;5,77
"352730 Louveira";25;25;40892,93;33234,63;-;-;7658,30;-;-;1635,72;1635,72;118;4,7;4;16,00
"352740 Lucélia";2;2;3008,00;2399,98;-;-;608,02;-;-;1504,00;1504,00;10;5,0;-;-
"352800 Macatuba";6;6;9000,00;7175,94;-;-;1824,06;-;-;1500,00;1500,00;8;1,3;-;-
"352850 Mairiporã";28;28;42406,24;33886,23;-;-;8520,01;-;-;1514,51;1514,51;153;5,5;1;3,57
"352880 Maracaí";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;9;4,5;-;-
"352900 Marília";43;43;150581,50;127526,30;-;-;23055,20;-;-;3501,90;3501,90;332;7,7;10;23,26
"352930 Matão";9;9;22330,74;18658,39;-;-;3672,35;-;-;2481,19;2481,19;51;5,7;1;11,11
"352940 Mauá";138;138;377037,85;314330,28;-;-;62707,57;-;-;2732,16;2732,16;929;6,7;18;13,04
"352970 Miguelópolis";3;3;4508,00;3595,97;-;-;912,03;-;-;1502,67;1502,67;3;1,0;-;-
"353010 Mirandópolis";7;7;16423,84;13549,97;-;-;2873,87;-;-;2346,26;2346,26;39;5,6;1;14,29
"353050 Mococa";7;7;15634,58;13031,91;-;-;2602,67;-;-;2233,51;2233,51;52;7,4;1;14,29
"353060 Mogi das Cruzes";190;190;647801,25;544521,97;-;-;103279,28;-;-;3409,48;3409,48;1130;5,9;32;16,84
"353070 Mogi Guaçu";23;23;71336,43;59191,42;-;-;12145,01;-;-;3101,58;3101,58;228;9,9;4;17,39
"353080 Mogi Mirim";5;5;8354,82;6823,16;-;-;1531,66;-;-;1670,96;1670,96;35;7,0;2;40,00
"353110 Mongaguá";1;1;1524,00;1219,99;-;-;304,01;-;-;1524,00;1524,00;3;3,0;-;-
"353130 Monte Alto";15;15;69157,47;58754,91;-;-;10402,56;-;-;4610,50;4610,50;149;9,9;5;33,33
"353190 Morro Agudo";15;15;22561,95;18001,80;-;-;4560,15;-;-;1504,13;1504,13;40;2,7;2;13,33
"353340 Nova Odessa";14;14;22519,18;18263,05;-;-;4256,13;-;-;1608,51;1608,51;26;1,9;1;7,14
"353350 Novo Horizonte";5;5;8362,91;6842,86;-;-;1520,05;-;-;1672,58;1672,58;24;4,8;-;-
"353430 Orlândia";8;8;12992,82;10560,74;-;-;2432,08;-;-;1624,10;1624,10;31;3,9;1;12,50
"353440 Osasco";230;230;774836,15;645733,99;-;-;129102,16;-;-;3368,85;3368,85;1672;7,3;49;21,30
"353460 Osvaldo Cruz";1;1;1693,83;1385,95;-;-;307,88;-;-;1693,83;1693,83;11;11,0;-;-
"353470 Ourinhos";140;140;214928,04;172366,64;-;-;42561,40;-;-;1535,20;1535,20;636;4,5;-;-
"353490 Pacaembu";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;7;3,5;-;-
"353530 Palmital";2;2;3046,01;2437,99;-;-;608,02;-;-;1523,01;1523,01;7;3,5;-;-
"353540 Panorama";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;12;4,0;-;-
"353620 Pariquera-Açu";33;33;55826,61;45619,98;-;-;10206,63;-;-;1691,72;1691,72;182;5,5;6;18,18
"353630 Patrocínio Paulista";3;3;4580,00;3667,97;-;-;912,03;-;-;1526,67;1526,67;10;3,3;-;-
"353650 Paulínia";46;46;88424,97;73242,93;-;-;15182,04;-;-;1922,28;1922,28;265;5,8;5;10,87
"353670 Pederneiras";12;12;18307,01;14658,90;-;-;3648,11;-;-;1525,58;1525,58;50;4,2;1;8,33
"353710 Pedreira";4;4;6009,34;4793,30;-;-;1216,04;-;-;1502,34;1502,34;19;4,8;-;-
"353740 Pereira Barreto";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;2;2,0;-;-
"353780 Piedade";13;13;19525,40;15573,27;-;-;3952,13;-;-;1501,95;1501,95;71;5,5;1;7,69
"353790 Pilar do Sul";6;6;9048,00;7223,94;-;-;1824,06;-;-;1508,00;1508,00;18;3,0;-;-
"353800 Pindamonhangaba";12;12;40574,93;34282,61;-;-;6292,32;-;-;3381,24;3381,24;70;5,8;2;16,67
"353860 Piracaia";2;2;3072,00;2463,98;-;-;608,02;-;-;1536,00;1536,00;9;4,5;-;-
"353870 Piracicaba";57;57;227264,52;192089,01;-;-;35175,51;-;-;3987,10;3987,10;552;9,7;9;15,79
"353880 Piraju";6;6;9160,73;7336,67;-;-;1824,06;-;-;1526,79;1526,79;37;6,2;1;16,67
"353890 Pirajuí";1;1;1532,39;1228,38;-;-;304,01;-;-;1532,39;1532,39;3;3,0;-;-
"353930 Pirassununga";4;4;10817,86;8980,01;-;-;1837,85;-;-;2704,47;2704,47;34;8,5;1;25,00
"353980 Poá";25;25;39562,67;31795,77;-;-;7766,90;-;-;1582,51;1582,51;165;6,6;9;36,00
"354020 Pontal";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;2;2,0;1;100,00
"354060 Porto Feliz";40;40;68067,15;55841,92;-;-;12225,23;-;-;1701,68;1701,68;191;4,8;1;2,50
"354070 Porto Ferreira";5;5;8336,54;6733,69;-;-;1602,85;-;-;1667,31;1667,31;13;2,6;-;-
"354100 Praia Grande";205;205;683069,63;569013,69;-;-;114055,94;-;-;3332,05;3332,05;1425;7,0;42;20,49
"354130 Presidente Epitácio";7;7;11093,64;8965,57;-;-;2128,07;-;-;1584,81;1584,81;25;3,6;1;14,29
"354140 Presidente Prudente";39;39;89844,85;76236,13;-;-;13608,72;-;-;2303,71;2303,71;564;14,5;6;15,38
"354150 Presidente Venceslau";13;13;41508,77;34776,84;-;-;6731,93;-;-;3192,98;3192,98;75;5,8;1;7,69
"354160 Promissão";7;7;10514,01;8385,94;-;-;2128,07;-;-;1502,00;1502,00;33;4,7;-;-
"354190 Queluz";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;7;7,0;-;-
"354220 Rancharia";6;6;20594,99;17249,33;-;-;3345,66;-;-;3432,50;3432,50;38;6,3;2;33,33
"354260 Registro";7;7;11640,22;9512,15;-;-;2128,07;-;-;1662,89;1662,89;21;3,0;-;-
"354300 Ribeirão Branco";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;8;4,0;-;-
"354330 Ribeirão Pires";70;70;105000,00;83719,30;-;-;21280,70;-;-;1500,00;1500,00;542;7,7;5;7,14
"354340 Ribeirão Preto";133;133;974754,16;834623,25;-;-;140130,91;-;-;7328,98;7328,98;1271;9,6;54;40,60
"354390 Rio Claro";53;53;136021,54;112966,76;-;-;23054,78;-;-;2566,44;2566,44;362;6,8;4;7,55
"354400 Rio das Pedras";5;5;7636,41;6116,36;-;-;1520,05;-;-;1527,28;1527,28;19;3,8;-;-
"354425 Rosana";3;3;4564,85;3641,21;-;-;923,64;-;-;1521,62;1521,62;17;5,7;-;-
"354500 Salesópolis";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;2;1,0;-;-
"354520 Salto";16;16;25441,85;20577,69;-;-;4864,16;-;-;1590,12;1590,12;76;4,8;-;-
"354540 Salto Grande";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;7;7,0;-;-
"354640 Santa Cruz do Rio Pardo";7;7;11655,47;9488,70;-;-;2166,77;-;-;1665,07;1665,07;46;6,6;-;-
"354660 Santa Fé do Sul";10;10;17393,80;14291,78;-;-;3102,02;-;-;1739,38;1739,38;74;7,4;2;20,00
"354680 Santa Isabel";24;24;40303,95;32849,04;-;-;7454,91;-;-;1679,33;1679,33;190;7,9;2;8,33
"354750 Santa Rita do Passa Quatro";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;10;5,0;-;-
"354760 Santa Rosa de Viterbo";2;2;3056,00;2447,98;-;-;608,02;-;-;1528,00;1528,00;10;5,0;-;-
"354730 Santana de Parnaíba";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;2;2,0;-;-
"354770 Santo Anastácio";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;1;1,0;-;-
"354780 Santo André";188;188;957219,86;813407,90;-;-;143811,96;-;-;5091,60;5091,60;1628;8,7;64;34,04
"354850 Santos";409;409;2850699,46;2434901,13;-;-;415798,33;-;-;6969,93;6969,93;3635;8,9;119;29,10
"354870 São Bernardo do Campo";630;630;2450040,72;2092012,98;-;-;358027,74;-;-;3888,95;3888,95;5557;8,8;150;23,81
"354880 São Caetano do Sul";312;312;715658,76;597027,85;-;-;118630,91;-;-;2293,78;2293,78;1978;6,3;46;14,74
"354890 São Carlos";13;13;54696,30;46604,51;-;-;8091,79;-;-;4207,41;4207,41;120;9,2;6;46,15
"354910 São João da Boa Vista";9;9;46695,67;39688,18;-;-;7007,49;-;-;5188,41;5188,41;56;6,2;7;77,78
"354940 São Joaquim da Barra";2;2;23460,57;20469,52;-;-;2991,05;-;-;11730,28;11730,28;37;18,5;-;-
"354970 São José do Rio Pardo";3;3;11908,47;10182,84;-;-;1725,63;-;-;3969,49;3969,49;18;6,0;1;33,33
"354980 São José do Rio Preto";209;209;1396518,39;1192859,60;-;-;203658,79;-;-;6681,91;6681,91;1639;7,8;60;28,71
"354990 São José dos Campos";126;126;614972,24;524901,35;-;-;90070,89;-;-;4880,73;4880,73;885;7,0;38;30,16
"355000 São Luís do Paraitinga";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;3;1,0;-;-
"355010 São Manuel";17;17;26033,02;20799,06;-;-;5233,96;-;-;1531,35;1531,35;132;7,8;1;5,88
"355020 São Miguel Arcanjo";9;9;13661,78;10914,08;-;-;2747,70;-;-;1517,98;1517,98;60;6,7;2;22,22
"355030 São Paulo";6185;6185;29542463,31;24987336,41;-;-;4555126,90;-;-;4776,47;4776,47;50003;8,1;1359;21,97
"355040 São Pedro";8;8;12000,00;9567,92;-;-;2432,08;-;-;1500,00;1500,00;19;2,4;1;12,50
"355060 São Roque";18;18;30358,75;24743,39;-;-;5615,36;-;-;1686,60;1686,60;145;8,1;3;16,67
"355070 São Sebastião";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;4;4,0;-;-
"355080 São Sebastião da Grama";5;5;7538,10;6018,05;-;-;1520,05;-;-;1507,62;1507,62;15;3,0;-;-
"355090 São Simão";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;17;8,5;-;-
"355100 São Vicente";135;135;472929,48;392619,17;-;-;80310,31;-;-;3503,18;3503,18;926;6,9;44;32,59
"355150 Serrana";41;41;66101,07;53555,39;-;-;12545,68;-;-;1612,22;1612,22;244;6,0;13;31,71
"355170 Sertãozinho";33;33;103472,05;87136,37;-;-;16335,68;-;-;3135,52;3135,52;183;5,5;13;39,39
"355210 Socorro";1;1;1504,00;1199,99;-;-;304,01;-;-;1504,00;1504,00;1;1,0;1;100,00
"355220 Sorocaba";143;143;1009526,83;864915,19;-;-;144611,64;-;-;7059,63;7059,63;1403;9,8;62;43,36
"355240 Sumaré";31;31;745445,56;641624,20;-;-;103821,36;-;-;24046,63;24046,63;451;14,5;19;61,29
"355250 Suzano";84;84;126000,00;100463,16;-;-;25536,84;-;-;1500,00;1500,00;597;7,1;5;5,95
"355270 Tabatinga";5;5;7524,00;6003,95;-;-;1520,05;-;-;1504,80;1504,80;17;3,4;-;-
"355280 Taboão da Serra";91;91;160457,87;129661,91;-;-;30795,96;-;-;1763,27;1763,27;469;5,2;8;8,79
"355300 Taguaí";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;10;5,0;1;50,00
"355370 Taquaritinga";1;1;1692,45;1388,44;-;-;304,01;-;-;1692,45;1692,45;4;4,0;-;-
"355380 Taquarituba";5;5;7532,00;6011,95;-;-;1520,05;-;-;1506,40;1506,40;25;5,0;-;-
"355400 Tatuí";28;28;82780,88;69447,06;-;-;13333,82;-;-;2956,46;2956,46;184;6,6;13;46,43
"355410 Taubaté";44;44;275369,50;234235,90;-;-;41133,60;-;-;6258,40;6258,40;308;7,0;9;20,45
"355430 Teodoro Sampaio";5;5;7516,00;5995,95;-;-;1520,05;-;-;1503,20;1503,20;20;4,0;-;-
"355440 Terra Roxa";13;13;19500,00;15547,87;-;-;3952,13;-;-;1500,00;1500,00;57;4,4;-;-
"355450 Tietê";2;2;3032,00;2423,98;-;-;608,02;-;-;1516,00;1516,00;5;2,5;1;50,00
"355500 Tupã";16;16;26272,30;21408,14;-;-;4864,16;-;-;1642,02;1642,02;175;10,9;4;25,00
"355510 Tupi Paulista";1;1;1556,04;1252,03;-;-;304,01;-;-;1556,04;1556,04;7;7,0;-;-
"355540 Ubatuba";16;16;61613,14;51738,97;-;-;9874,17;-;-;3850,82;3850,82;60;3,8;3;18,75
"355620 Valinhos";62;62;133601,82;112391,13;-;-;21210,69;-;-;2154,87;2154,87;578;9,3;16;25,81
"355640 Vargem Grande do Sul";7;7;10658,19;8514,64;-;-;2143,55;-;-;1522,60;1522,60;50;7,1;-;-
"355650 Várzea Paulista";6;6;9000,00;7175,94;-;-;1824,06;-;-;1500,00;1500,00;23;3,8;-;-
"355670 Vinhedo";25;25;47380,20;39752,86;-;-;7627,34;-;-;1895,21;1895,21;251;10,0;8;32,00
"355700 Votorantim";27;27;40887,36;32640,39;-;-;8246,97;-;-;1514,35;1514,35;150;5,6;-;-
"355710 Votuporanga";32;32;54947,20;45149,70;-;-;9797,50;-;-;1717,10;1717,10;173;5,4;4;12,50
"410140 Apucarana";16;16;139216,97;119352,93;-;-;19864,04;-;-;8701,06;8701,06;160;10,0;9;56,25
"410150 Arapongas";11;11;31730,37;26786,82;-;-;4943,55;-;-;2884,58;2884,58;68;6,2;-;-
"410170 Araruna";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;9;3,0;-;-
"410200 Assis Chateaubriand";59;59;536523,14;457334,75;-;-;79188,39;-;-;9093,61;9093,61;352;6,0;11;18,64
"410250 Barbosa Ferraz";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;6;3,0;-;-
"410390 Campina da Lagoa";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;1;1,0;-;-
"410400 Campina Grande do Sul";32;32;112053,54;95477,42;-;-;16576,12;-;-;3501,67;3501,67;182;5,7;10;31,25
"410420 Campo Largo";343;343;1206617,08;1032352,16;-;-;174264,92;-;-;3517,83;3517,83;2309;6,7;57;16,62
"410430 Campo Mourão";1;1;1538,10;1234,09;-;-;304,01;-;-;1538,10;1538,10;3;3,0;-;-
"410480 Cascavel";35;35;184967,43;157015,88;-;-;27951,55;-;-;5284,78;5284,78;205;5,9;5;14,29
"410490 Castro";1;1;1636,41;1332,40;-;-;304,01;-;-;1636,41;1636,41;3;3,0;-;-
"410550 Cianorte";39;39;230786,59;195039,77;-;-;35746,82;-;-;5917,60;5917,60;278;7,1;8;20,51
"410570 Clevelândia";18;18;27520,00;22047,82;-;-;5472,18;-;-;1528,89;1528,89;105;5,8;-;-
"410590 Colorado";34;34;182493,51;153981,17;-;-;28512,34;-;-;5367,46;5367,46;157;4,6;4;11,76
"410620 Contenda";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;-;-;-;-
"410640 Cornélio Procópio";1;1;1615,40;1311,39;-;-;304,01;-;-;1615,40;1615,40;6;6,0;1;100,00
"410690 Curitiba";258;258;1500380,64;1276108,40;-;-;224272,24;-;-;5815,43;5815,43;1794;7,0;55;21,32
"410715 Diamante D'Oeste";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;5;5,0;-;-
"410720 Dois Vizinhos";1;1;1560,18;1244,56;-;-;315,62;-;-;1560,18;1560,18;13;13,0;-;-
"410830 Foz do Iguaçu";3;3;5355,49;4443,46;-;-;912,03;-;-;1785,16;1785,16;26;8,7;2;66,67
"410840 Francisco Beltrão";20;20;195302,93;166957,13;-;-;28345,80;-;-;9765,15;9765,15;169;8,4;4;20,00
"410930 Guaraniaçu";1;1;1556,00;1251,99;-;-;304,01;-;-;1556,00;1556,00;7;7,0;-;-
"410940 Guarapuava";4;4;29030,43;24792,99;-;-;4237,44;-;-;7257,61;7257,61;23;5,8;-;-
"411030 Inajá";1;1;1516,00;1211,99;-;-;304,01;-;-;1516,00;1516,00;3;3,0;-;-
"411100 Itambaracá";1;1;1564,00;1259,99;-;-;304,01;-;-;1564,00;1564,00;7;7,0;-;-
"411125 Itaperuçu";9;9;13500,00;10763,91;-;-;2736,09;-;-;1500,00;1500,00;32;3,6;-;-
"411200 Jaguariaíva";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;5;1,7;-;-
"411350 Loanda";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;7;7,0;-;-
"411370 Londrina";14;14;100062,81;86037,07;-;-;14025,74;-;-;7147,34;7147,34;75;5,4;6;42,86
"411520 Maringá";45;45;237481,88;201532,24;-;-;35949,64;-;-;5277,38;5277,38;320;7,1;4;8,89
"411580 Medianeira";10;10;16035,57;12995,47;-;-;3040,10;-;-;1603,56;1603,56;27;2,7;-;-
"411690 Nova Esperança";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;4;4,0;-;-
"411710 Nova Londrina";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;1;1,0;-;-
"411770 Palmeira";2;2;3040,00;2431,98;-;-;608,02;-;-;1520,00;1520,00;11;5,5;-;-
"411840 Paranavaí";21;21;37009,71;30621,63;-;-;6388,08;-;-;1762,37;1762,37;105;5,0;4;19,05
"411850 Pato Branco";13;13;26991,38;22361,25;-;-;4630,13;-;-;2076,26;2076,26;51;3,9;3;23,08
"411990 Ponta Grossa";26;26;93520,72;78509,20;-;-;15011,52;-;-;3596,95;3596,95;171;6,6;1;3,85
"412035 Pranchita";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;2;2,0;-;-
"412350 Santa Helena";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;1;1,0;-;-
"412410 Santo Antônio da Platina";4;4;6956,71;5709,71;-;-;1247,00;-;-;1739,18;1739,18;29;7,3;1;25,00
"412550 São José dos Pinhais";18;18;217991,76;186629,92;-;-;31361,84;-;-;12110,65;12110,65;171;9,5;4;22,22
"412625 Sarandi";16;16;78227,70;66278,73;-;-;11948,97;-;-;4889,23;4889,23;98;6,1;1;6,25
"412710 Telêmaco Borba";7;7;16592,14;13853,87;-;-;2738,27;-;-;2370,31;2370,31;27;3,9;1;14,29
"412770 Toledo";16;16;182445,62;156050,66;-;-;26394,96;-;-;11402,85;11402,85;108;6,8;9;56,25
"412785 Três Barras do Paraná";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;4;2,0;-;-
"412795 Tupãssi";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;2;0,7;-;-
"412810 Umuarama";3;3;8057,52;6691,09;-;-;1366,43;-;-;2685,84;2685,84;9;3,0;-;-
"412820 União da Vitória";2;2;3493,22;2885,20;-;-;608,02;-;-;1746,61;1746,61;11;5,5;-;-
"412860 Verê";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;15;7,5;1;50,00
"420040 Água Doce";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;4;4,0;-;-
"420140 Araranguá";4;4;6971,19;5755,15;-;-;1216,04;-;-;1742,80;1742,80;17;4,3;1;25,00
"420200 Balneário Camboriú";5;5;17817,46;14914,86;-;-;2902,60;-;-;3563,49;3563,49;47;9,4;-;-
"420230 Biguaçu";23;23;35454,87;28462,64;-;-;6992,23;-;-;1541,52;1541,52;91;4,0;1;4,35
"420240 Blumenau";33;33;252596,75;216059,07;-;-;36537,68;-;-;7654,45;7654,45;245;7,4;3;9,09
"420280 Braço do Norte";8;8;13461,13;11029,05;-;-;2432,08;-;-;1682,64;1682,64;33;4,1;-;-
"420290 Brusque";11;11;19144,15;15784,56;-;-;3359,59;-;-;1740,38;1740,38;66;6,0;-;-
"420300 Caçador";18;18;102117,65;87385,97;-;-;14731,68;-;-;5673,20;5673,20;227;12,6;1;5,56
"420380 Canoinhas";3;3;43434,51;37069,68;-;-;6364,83;-;-;14478,17;14478,17;24;8,0;1;33,33
"420420 Chapecó";23;23;256287,71;218636,63;-;-;37651,08;-;-;11142,94;11142,94;177;7,7;7;30,43
"420430 Concórdia";39;39;321927,92;277428,00;-;-;44499,92;-;-;8254,56;8254,56;371;9,5;5;12,82
"420460 Criciúma";30;30;361565,44;309299,30;-;-;52266,14;-;-;12052,18;12052,18;421;14,0;3;10,00
"420480 Curitibanos";17;17;88333,09;74531,32;-;-;13801,77;-;-;5196,06;5196,06;80;4,7;3;17,65
"420540 Florianópolis";9;9;96179,67;82499,28;-;-;13680,39;-;-;10686,63;10686,63;117;13,0;1;11,11
"420550 Fraiburgo";5;5;7705,71;6185,66;-;-;1520,05;-;-;1541,14;1541,14;27;5,4;-;-
"420590 Gaspar";5;5;46520,38;39517,53;-;-;7002,85;-;-;9304,08;9304,08;26;5,2;3;60,00
"420700 Içara";7;7;41524,68;34989,18;-;-;6535,50;-;-;5932,10;5932,10;81;11,6;4;57,14
"420730 Imbituba";3;3;4772,82;3860,79;-;-;912,03;-;-;1590,94;1590,94;9;3,0;-;-
"420750 Indaial";8;8;13022,89;10590,81;-;-;2432,08;-;-;1627,86;1627,86;30;3,8;-;-
"420780 Irani";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;3;3,0;-;-
"420820 Itajaí";37;37;454747,54;392440,14;-;-;62307,40;-;-;12290,47;12290,47;346;9,4;15;40,54
"420880 Jaguaruna";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;5;5,0;-;-
"420890 Jaraguá do Sul";9;9;93438,47;79987,78;-;-;13450,69;-;-;10382,05;10382,05;86;9,6;2;22,22
"420900 Joaçaba";16;16;95173,57;81262,95;-;-;13910,62;-;-;5948,35;5948,35;153;9,6;-;-
"420910 Joinville";51;51;684133,47;586998,88;-;-;97134,59;-;-;13414,38;13414,38;535;10,5;14;27,45
"420930 Lages";8;8;58981,25;50269,15;-;-;8712,10;-;-;7372,66;7372,66;79;9,9;-;-
"421010 Mafra";4;4;63484,05;54170,38;-;-;9313,67;-;-;15871,01;15871,01;43;10,8;1;25,00
"421050 Maravilha";1;1;1655,09;1351,08;-;-;304,01;-;-;1655,09;1655,09;2;2,0;-;-
"421150 Nova Trento";10;10;15144,41;12104,31;-;-;3040,10;-;-;1514,44;1514,44;49;4,9;-;-
"421210 Palmitos";9;9;13548,00;10811,91;-;-;2736,09;-;-;1505,33;1505,33;24;2,7;2;22,22
"421360 Porto União";1;1;6284,50;5370,29;-;-;914,21;-;-;6284,50;6284,50;9;9,0;-;-
"421380 Praia Grande";6;6;9055,52;7231,46;-;-;1824,06;-;-;1509,25;1509,25;19;3,2;-;-
"421420 Quilombo";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;5;5,0;-;-
"421480 Rio do Sul";5;5;16723,21;14118,36;-;-;2604,85;-;-;3344,64;3344,64;19;3,8;1;20,00
