 Procedimentos hospitalares do SUS - por local de internação - Brasil
Valor total por Município e Ano/mês processamento
Procedimento: 0303010223 TRATAMENTO DE INFECÇÃO PELO CORONAVIRUS – COVID 19
Período:Mar-Dez/2020
"Município";"2020/Abr";"2020/Mai";"2020/Jun";"2020/Jul";"2020/Ago";"2020/Set";"2020/Out";"2020/Nov";"2020/Dez";"Total"
"431890 São Luiz Gonzaga";-;3096,00;-;1708,41;44985,15;48344,12;30992,32;11020,82;15182,11;155328,93
"431900 São Marcos";3260,71;-;3200,41;1636,41;4876,82;5201,36;9978,46;9870,23;19984,57;58008,97
"431910 São Martinho";-;-;1500,00;-;1500,00;-;-;-;-;3000,00
"431915 São Miguel das Missões";-;-;-;-;-;3360,60;1500,00;1500,00;16242,66;22603,26
"431930 São Paulo das Missões";-;-;-;-;-;-;-;-;1580,00;1580,00
"431940 São Pedro do Sul";-;-;-;-;-;-;7813,04;1516,00;9192,00;18521,04
"431950 São Sebastião do Caí";-;-;-;6388,42;76207,14;577661,91;12387,06;23737,62;17157,20;713539,35
"431960 São Sepé";-;7884,13;6334,60;-;3000,00;9028,70;26832,57;9295,50;11051,09;73426,59
"431980 São Vicente do Sul";-;-;1500,00;-;-;-;-;-;-;1500,00
"431990 Sapiranga";-;-;77146,70;444705,54;93258,02;187277,00;117538,70;242398,57;328592,04;1490916,57
"432000 Sapucaia do Sul";3149,11;45741,60;51299,56;465347,81;337501,03;444607,63;305449,64;124900,52;598360,60;2376357,50
"432010 Sarandi";-;1636,41;1532,00;11461,02;28741,82;15892,45;9513,23;9609,64;25286,40;103672,97
"432020 Seberi";-;-;-;-;-;1540,00;1524,00;1516,00;15256,00;19836,00
"432026 Segredo";-;-;-;1500,00;1500,00;-;-;-;-;3000,00
"432030 Selbach";-;-;-;-;3040,00;-;10740,00;3024,00;1532,00;18336,00
"432040 Serafina Corrêa";3016,00;12040,00;3048,00;9128,00;6148,06;-;7508,00;-;-;40888,06
"432050 Sertão";-;-;-;1500,00;3056,00;-;-;-;3000,00;7556,00
"432060 Severiano de Almeida";-;-;4532,00;3000,00;1500,00;3072,00;3040,00;-;-;15144,00
"432067 Sinimbu";-;-;-;-;1524,00;-;-;-;-;1524,00
"432070 Sobradinho";-;-;-;1692,41;3531,62;3208,41;1636,41;9858,46;24459,32;44386,63
"432080 Soledade";-;-;6521,23;29059,24;91537,56;202254,47;230387,23;241260,26;106921,08;907941,07
"432090 Tapejara";-;-;3256,48;15272,82;19797,32;41422,70;36012,17;19739,12;28394,58;163895,19
"432100 Tapera";-;-;-;-;-;-;-;27496,00;27456,00;54952,00
"432120 Taquara";-;-;-;45031,64;45568,93;54254,62;5162,14;18140,22;152330,65;320488,20
"432130 Taquari";6000,00;6020,06;-;103100,72;224094,71;297583,62;390599,68;52304,24;-;1079703,03
"432140 Tenente Portela";-;-;-;102451,79;183657,92;181565,50;85963,06;127966,71;96413,90;778018,88
"432145 Teutônia";4772,82;31698,36;34836,97;51768,31;11039,23;12000,00;10933,12;11085,76;16001,13;184135,70
"432150 Torres";7525,00;26639,47;-;40441,57;98371,03;139637,68;46623,72;255133,29;295302,17;909673,93
"432160 Tramandaí";-;9698,13;74521,23;255683,14;85076,91;38889,51;256747,26;352763,34;446492,23;1519871,75
"432170 Três Coroas";-;-;-;21274,04;31986,83;19705,79;19492,13;18077,79;27721,33;138257,91
"432180 Três de Maio";-;-;-;2115,13;-;4548,00;9932,22;46707,20;18951,76;82254,31
"432190 Três Passos";-;-;28026,15;52798,85;57393,98;94712,19;152762,07;108026,54;57331,00;551050,78
"432195 Trindade do Sul";-;1524,00;6024,00;-;3000,00;-;1500,00;1500,00;6108,06;19656,06
"432200 Triunfo";1532,00;9184,00;3080,00;35984,66;7756,00;12648,36;3384,48;4724,00;3152,12;81445,62
"432210 Tucunduva";-;1500,00;-;-;1532,00;1500,00;3120,00;4620,00;1564,00;13836,00
"432220 Tupanciretã";-;-;1508,00;-;1500,00;3048,00;3019,05;1500,00;9108,02;19683,07
"432230 Tuparendi";-;-;-;-;8008,24;9112,00;9144,00;6120,00;10628,00;43012,24
"432240 Uruguaiana";-;-;-;7153,37;31650,35;35646,59;121727,17;243340,88;1755,21;441273,57
"432250 Vacaria";-;3441,70;17863,76;92616,54;222885,57;97215,33;452011,35;21853,42;72656,78;980544,45
"432253 Vale do Sol";-;-;-;-;-;7800,90;4588,12;-;-;12389,02
"432260 Venâncio Aires";4636,41;129536,70;26850,90;296760,10;325062,14;443930,99;511223,08;325371,16;407573,23;2470944,71
"432270 Vera Cruz";-;-;-;-;-;6104,00;11180,76;-;7528,02;24812,78
"432280 Veranópolis";1525,40;3083,85;28949,55;8054,37;32189,49;12539,59;15756,72;3628,56;29362,13;135089,66
"432290 Viadutos";-;-;-;-;-;1524,00;-;-;-;1524,00
"432300 Viamão";-;-;5039,52;373834,04;384012,77;301452,31;434192,13;359069,99;439706,59;2297307,35
"500020 Água Clara";-;-;-;-;1500,00;-;-;-;-;1500,00
"500070 Anastácio";-;-;-;-;4524,00;10499,99;16500,00;9000,00;9000,00;49523,99
"500080 Anaurilândia";-;-;-;-;-;-;1508,00;-;-;1508,00
"500085 Angélica";-;-;-;-;6016,00;1500,00;-;3000,00;-;10516,00
"500100 Aparecida do Taboado";-;-;-;-;13500,00;3000,00;7500,00;-;-;24000,00
"500110 Aquidauana";-;-;-;-;64441,27;110712,73;138071,50;78411,08;8811,65;400448,23
"500150 Bandeirantes";-;-;-;1500,00;4500,00;-;-;-;-;6000,00
"500190 Bataguassu";-;-;-;-;10500,00;22500,00;-;1500,00;-;34500,00
"500210 Bela Vista";-;-;-;-;-;-;1500,00;-;-;1500,00
"500220 Bonito";-;-;-;-;-;4500,00;6000,00;4500,00;7500,00;22500,00
"500230 Brasilândia";-;-;1500,00;-;6044,00;-;-;1512,00;3016,00;12072,00
"500240 Caarapó";-;-;-;1500,00;7500,00;-;1500,00;1500,00;4524,00;16524,00
"500270 Campo Grande";-;-;-;153783,53;1459626,31;2393323,27;2852647,89;1907240,54;1568133,60;10334755,14
"500290 Cassilândia";-;-;-;-;15000,00;30000,00;16500,00;-;-;61500,00
"500295 Chapadão do Sul";-;-;15824,20;98220,40;18736,20;41452,20;60645,95;36392,00;28500,00;299770,95
"500320 Corumbá";-;-;-;1642,76;22753,21;390468,56;668856,80;637332,95;688640,42;2409694,70
"500325 Costa Rica";-;-;3000,00;18640,10;167083,13;69264,01;296836,84;3412,92;28475,03;586712,03
"500330 Coxim";-;5066,34;8284,16;41105,35;40120,84;85139,41;79286,55;6769,91;25491,08;291263,64
"500345 Deodápolis";-;-;-;1500,00;-;-;-;-;-;1500,00
"500348 Dois Irmãos do Buriti";-;-;-;-;1500,00;4500,00;1501,00;-;6016,00;13517,00
"500370 Dourados";-;4074,46;70336,41;389960,84;835892,80;935683,56;305780,84;-;-;2541728,91
"500380 Fátima do Sul";-;-;3000,00;3000,00;9040,12;24300,89;14999,99;4540,12;19500,00;78381,12
"500400 Glória de Dourados";-;-;1500,00;-;-;-;4500,00;1524,00;-;7524,00
"500410 Guia Lopes da Laguna";-;-;-;-;-;1500,00;3000,00;-;1516,00;6016,00
"500430 Iguatemi";-;-;-;9000,00;16500,00;9000,00;3000,00;-;3000,00;40500,00
"500440 Inocência";-;-;-;-;6000,00;7500,00;4500,00;6000,00;1500,00;25500,00
"500450 Itaporã";-;-;-;-;-;4500,00;1500,00;3000,00;1500,00;10500,00
"500460 Itaquiraí";-;-;-;6000,00;3000,00;3000,00;3000,00;-;-;15000,00
"500470 Ivinhema";-;-;-;4500,00;12097,56;15292,03;7676,70;-;9110,80;48677,09
"500500 Jardim";-;-;-;4500,00;-;9000,00;-;1500,00;22500,00;37500,00
"500515 Juti";-;-;-;-;6128,00;3000,00;-;-;3000,00;12128,00
"500560 Miranda";-;1500,00;-;-;-;3000,00;-;-;-;4500,00
"500570 Naviraí";1560,18;-;45000,00;58500,00;60200,59;27300,90;61963,38;4500,00;127941,32;386966,37
"500600 Nova Alvorada do Sul";-;-;-;-;-;1500,00;-;-;-;1500,00
"500620 Nova Andradina";-;-;1514,01;-;42836,42;38744,18;28928,67;32331,03;10582,16;154936,47
"500630 Paranaíba";-;32126,01;39955,19;137973,62;76272,82;451826,37;-;-;-;738154,01
"500635 Paranhos";-;-;-;-;-;6024,00;-;1500,00;-;7524,00
"500640 Pedro Gomes";-;-;-;-;-;-;-;-;1500,00;1500,00
"500660 Ponta Porã";-;1983,39;1636,41;30642,11;15988,39;69138,26;183292,44;574244,59;425568,52;1302494,11
"500690 Porto Murtinho";-;-;-;-;-;-;-;4548,00;21000,00;25548,00
"500730 Rio Negro";-;-;-;4500,00;4500,00;1500,00;3000,00;6000,00;6000,00;25500,00
"500740 Rio Verde de Mato Grosso";-;-;-;-;15032,00;3032,00;7500,00;4500,00;-;30064,00
"500769 São Gabriel do Oeste";-;1500,00;22692,41;48320,18;19821,44;16816,60;15148,06;36292,00;53276,94;213867,63
"500770 Sete Quedas";-;-;-;-;-;-;1500,00;1500,00;3000,00;6000,00
"500790 Sidrolândia";-;-;-;15200,00;89796,42;78153,53;15060,18;4520,06;-;202730,19
"500793 Sonora";-;-;-;-;4500,00;1500,00;-;7500,00;7516,00;21016,00
"500795 Tacuru";-;-;-;-;1500,00;1500,00;3000,00;7500,00;-;13500,00
"500797 Taquarussu";-;-;-;-;1500,00;3000,00;4500,00;1500,00;-;10500,00
"500830 Três Lagoas";13252,65;29670,19;53257,45;50348,86;225842,50;387049,54;311985,28;11451,70;88957,15;1171815,32
"500840 Vicentina";-;-;-;-;-;-;-;-;1500,00;1500,00
"510020 Água Boa";-;-;80004,00;83312,06;98540,12;-;-;-;-;261856,18
"510025 Alta Floresta";-;11018,93;16417,06;64832,58;66189,41;75597,66;60890,52;40647,05;212979,49;548572,70
"510060 Alto Taquari";-;-;-;-;3000,00;-;-;-;-;3000,00
"510125 Araputanga";-;-;1500,00;-;-;-;-;-;-;1500,00
"510140 Aripuanã";-;-;-;-;9000,00;3037,95;-;-;-;12037,95
"510170 Barra do Bugres";-;1500,00;-;-;-;-;-;-;-;1500,00
"510180 Barra do Garças";-;81383,71;252143,77;338741,99;369743,26;302302,59;177493,85;138407,22;-;1660216,39
"510190 Brasnorte";-;-;4501,00;7556,00;9216,65;3000,00;-;-;4500,00;28773,65
"510250 Cáceres";-;-;-;296506,21;370054,90;492564,31;249302,86;214420,47;149206,86;1772055,61
"510260 Campinápolis";-;-;-;27000,00;-;-;-;-;-;27000,00
"510263 Campo Novo do Parecis";-;-;-;-;-;15080,00;6024,00;3000,00;-;24104,00
"510267 Campo Verde";-;-;-;34959,69;26748,77;30490,31;24312,69;88958,48;201700,88;407170,82
"510268 Campos de Júlio";-;-;27000,00;19500,00;13500,00;6000,00;10500,00;3000,00;3000,00;82500,00
"510270 Canarana";3000,00;-;-;1500,00;-;31500,00;6000,00;-;-;42000,00
"510305 Cláudia";-;-;-;10516,00;19532,00;13652,00;1500,00;-;1500,00;46700,00
"510320 Colíder";-;-;-;41473,90;15723,79;31451,53;13507,41;3479,90;10072,79;115709,32
"510325 Colniza";-;-;-;-;1508,00;3016,00;1508,00;-;-;6032,00
"510337 Cotriguaçu";-;-;1500,00;3000,00;3000,00;-;-;-;-;7500,00
"510340 Cuiabá";-;33664,61;623205,91;1303418,35;1798580,69;2718418,71;1810988,21;1225937,72;1137830,96;10652045,16
"510350 Diamantino";-;-;-;-;-;-;1508,00;-;-;1508,00
"510385 Gaúcha do Norte";-;-;1500,00;-;-;-;-;-;-;1500,00
"510390 General Carneiro";-;-;9000,00;6000,00;6000,00;7500,00;1500,00;-;-;30000,00
"510410 Guarantã do Norte";-;-;-;-;-;-;13500,00;-;-;13500,00
"510420 Guiratinga";-;-;-;-;-;-;-;3000,00;-;3000,00
"510460 Itiquira";-;-;-;-;3000,00;4500,00;-;1500,00;-;9000,00
"510480 Jaciara";-;-;3000,00;-;120022,00;7500,00;111009,00;31580,00;-;273111,00
"510510 Juara";-;-;1644,41;17371,55;8239,69;23301,79;25210,27;4962,82;20154,34;100884,87
"510515 Juína";-;-;52520,82;312253,79;49284,64;42290,11;353798,38;216317,62;239677,40;1266142,76
"510517 Juruena";-;-;-;1540,00;18166,70;9192,69;6133,40;-;-;35032,79
"510525 Lucas do Rio Verde";-;-;-;-;48516,55;77600,06;101324,13;-;-;227440,74
"510558 Marcelândia";-;-;1548,00;44372,00;10692,00;18288,00;12224,00;-;-;87124,00
"510560 Matupá";-;1500,00;7636,41;1500,00;7500,00;7772,82;1500,00;-;-;27409,23
"510562 Mirassol d'Oeste";-;-;6064,00;30080,00;45064,00;43692,20;28700,00;-;-;153600,20
"510590 Nobres";-;-;19564,80;34516,00;33024,00;18000,00;1500,00;7500,00;-;114104,80
"510610 Nossa Senhora do Livramento";-;-;3000,00;15000,00;9000,00;1500,00;4500,00;-;-;33000,00
"510622 Nova Mutum";1636,41;11454,87;57001,71;60369,53;41995,87;60108,09;39100,91;552834,73;-;824502,12
"510625 Nova Xavantina";-;-;6000,00;3021,45;18110,57;21038,21;7500,00;12000,00;16500,00;84170,23
"510628 Novo São Joaquim";-;-;-;-;15000,00;1500,00;-;4500,00;3000,00;24000,00
"510629 Paranaíta";-;-;-;-;34500,00;30011,00;10500,00;-;16500,00;91511,00
"510630 Paranatinga";-;-;-;24436,20;12144,00;66672,58;30396,77;12280,00;-;145929,55
"510637 Pedra Preta";-;-;-;9040,00;15016,00;31524,00;13500,00;-;-;69080,00
"510642 Peixoto de Azevedo";-;4503,00;15105,30;72150,30;77028,78;45194,39;7580,24;-;45228,56;266790,57
"510650 Poconé";-;-;15000,00;18000,00;21000,00;30000,00;12000,00;-;3000,00;99000,00
"510675 Pontes e Lacerda";1636,41;7797,02;54584,10;85196,61;43707,34;19406,49;3272,82;3272,82;-;218873,61
"510680 Porto dos Gaúchos";-;-;-;13788,00;14044,36;-;1564,00;-;-;29396,36
"510700 Poxoréo";-;-;9004,00;24000,00;21084,94;15000,00;7580,00;9227,90;7532,00;93428,84
"510704 Primavera do Leste";-;-;4949,23;-;1509,34;1636,41;149100,00;172100,00;340900,00;670194,98
"510706 Querência";-;16364,10;24136,92;30412,74;56595,30;82637,94;24139,14;17591,28;-;251877,42
"510760 Rondonópolis";-;-;83091,40;593140,46;1120570,26;1388961,65;1193433,69;1221874,83;794709,43;6395781,72
"510730 São José do Rio Claro";-;-;-;1500,00;-;6056,00;12068,06;6000,00;7632,06;33256,12
"510787 Sapezal";-;1500,00;5358,58;24603,68;50508,49;-;6211,09;-;6318,83;94500,67
"510790 Sinop";-;1500,00;7563,50;241398,55;391856,58;626485,58;1231019,56;608426,62;424373,57;3532623,96
"510792 Sorriso";-;37174,61;87631,87;57621,24;72080,28;89863,46;19477,69;15248,39;15028,79;394126,33
"510794 Tabaporã";-;-;1500,00;1500,00;1500,00;4500,00;-;-;-;9000,00
"510795 Tangará da Serra";5046,67;9706,05;47577,44;145073,63;157478,42;129081,04;412367,14;433451,83;101682,63;1441464,85
"510800 Tapurah";-;-;-;15000,00;13620,00;4500,00;-;-;-;33120,00
"510805 Terra Nova do Norte";-;-;-;9000,00;15016,00;7716,00;3000,00;9000,00;-;43732,00
"510810 Tesouro";-;-;-;-;1500,00;1500,00;-;-;-;3000,00
"510820 Torixoréu";-;-;1516,00;-;1508,00;-;1516,00;-;-;4540,00
"510840 Várzea Grande";-;-;57006,47;1139884,22;2088086,06;999074,38;1798831,63;2128209,23;671807,08;8882899,07
"520013 Acreúna";-;-;6000,00;3000,00;4500,00;22500,00;1500,00;-;4500,00;42000,00
"520025 Águas Lindas de Goiás";-;27048,00;85636,00;115652,00;82668,00;60184,00;36136,00;31580,00;22668,00;461572,00
"520030 Alexânia";-;-;7500,00;15000,00;13500,00;12000,00;3000,00;4500,00;3000,00;58500,00
"520050 Aloândia";-;-;-;-;3000,00;7500,00;-;-;-;10500,00
"520080 Alvorada do Norte";-;-;1500,00;9000,00;1500,00;1500,00;6000,00;1500,00;3000,00;24000,00
"520110 Anápolis";-;19073,87;24068,33;291193,45;865288,44;271661,24;526368,71;472559,14;100027,41;2570240,59
"520140 Aparecida de Goiânia";-;103521,13;587666,07;2379528,34;3278558,63;2058040,39;2086771,00;726607,34;732197,88;11952890,78
"520150 Aporé";-;-;-;-;-;3000,00;-;-;-;3000,00
"520160 Araçu";-;-;-;-;-;-;4516,00;7532,00;3016,00;15064,00
"520215 Araguapaz";-;-;1500,00;1500,00;4500,00;1500,00;-;-;-;9000,00
"520250 Aruanã";-;-;-;-;-;-;1500,00;-;-;1500,00
"520320 Barro Alto";-;-;-;-;1500,00;-;-;-;-;1500,00
"520330 Bela Vista de Goiás";-;7500,00;1500,00;16500,00;16500,00;16500,00;24000,00;9000,00;19500,00;111000,00
"520340 Bom Jardim de Goiás";-;-;-;-;-;3000,00;-;-;-;3000,00
"520350 Bom Jesus de Goiás";-;-;1500,00;7537,36;25616,75;24088,73;21084,06;-;-;79826,90
"520380 Britânia";-;-;-;1500,00;10500,00;9000,00;-;-;-;21000,00
"520390 Buriti Alegre";-;-;-;-;1500,00;-;-;-;-;1500,00
"520410 Cachoeira Alta";-;-;-;6000,00;13500,00;10500,00;10500,00;7500,00;-;48000,00
"520425 Cachoeira Dourada";-;-;1500,00;-;-;-;-;-;-;1500,00
"520430 Caçu";-;-;10500,00;13524,00;13500,00;7500,00;9000,00;3000,00;-;57024,00
"520440 Caiapônia";-;-;-;6000,00;16500,00;10500,00;21000,00;-;-;54000,00
"520470 Campinorte";-;-;-;4500,00;1500,00;1500,00;-;-;1500,00;9000,00
"520505 Castelândia";-;-;-;-;1500,00;1500,00;-;-;-;3000,00
"520510 Catalão";-;4552,00;-;18886,88;841987,44;589222,44;157291,47;398505,53;445808,63;2456254,39
"520520 Caturaí";-;-;3000,00;1508,00;6000,00;-;-;-;-;10508,00
"520545 Cezarina";-;-;1500,00;1500,00;-;-;-;-;-;3000,00
"520547 Chapadão do Céu";-;-;-;-;22500,00;10561,95;-;10524,20;-;43586,15
"520551 Cocalzinho de Goiás";-;-;-;3000,00;6000,00;6000,00;-;-;-;15000,00
"520580 Corumbá de Goiás";-;-;-;-;-;3000,00;1500,00;1500,00;-;6000,00
"520590 Corumbaíba";-;-;-;-;-;-;-;1636,41;-;1636,41
"520620 Cristalina";-;-;-;3000,00;1500,00;30000,00;22500,00;7500,00;-;64500,00
"520640 Crixás";-;-;-;-;1500,00;9000,00;19500,00;6000,00;7500,00;43500,00
"520650 Cromínia";-;-;-;-;-;1516,00;-;-;-;1516,00
"520670 Damianópolis";-;-;-;-;-;1500,00;-;-;-;1500,00
"520680 Damolândia";-;-;3000,00;7500,00;10500,00;1500,00;3000,00;-;-;25500,00
"520830 Divinópolis de Goiás";-;-;1500,00;1500,00;-;-;-;-;-;3000,00
"520740 Edéia";-;-;-;-;4500,00;1500,00;-;-;-;6000,00
"520780 Firminópolis";-;-;1500,00;6000,00;4500,00;9000,00;4500,00;-;-;25500,00
"520800 Formosa";-;-;-;-;10620,00;72385,20;290741,12;231907,05;210913,66;816567,03
"520860 Goianésia";-;-;4556,00;13620,00;22772,00;30392,00;16660,00;-;-;88000,00
"520870 Goiânia";19362,33;128497,74;1566422,78;3083387,13;4308132,19;4802400,47;5329603,05;5535283,61;6578905,10;31351994,40
"520880 Goianira";-;-;-;4500,00;-;-;-;1500,00;3000,00;9000,00
"520890 Goiás";-;-;-;1556,04;9802,86;9952,74;28319,20;18920,27;9500,21;78051,32
"520910 Goiatuba";-;1508,00;9037,95;3008,00;3000,00;60000,00;45008,00;41353,96;9000,00;171915,91
"520970 Hidrolândia";-;-;-;-;19572,00;25580,00;37828,00;38012,00;3000,00;123992,00
"520995 Indiara";-;-;-;-;-;-;3000,00;-;1500,00;4500,00
"521000 Inhumas";-;-;3000,00;1516,00;-;6032,00;-;-;-;10548,00
"521010 Ipameri";-;-;-;6000,00;4500,00;4500,00;-;1500,00;-;16500,00
"521040 Itaberaí";-;-;-;51000,00;33000,00;21000,00;19500,00;4500,00;-;129000,00
"521060 Itaguaru";-;-;-;1500,00;1500,00;-;3000,00;-;-;6000,00
"521080 Itajá";-;-;-;-;-;-;1508,00;1508,00;-;3016,00
"521090 Itapaci";-;-;-;1524,00;18028,70;25671,45;18184,15;7575,83;7500,00;78484,13
"521120 Itapuranga";-;-;-;-;3000,00;4500,00;7500,00;4500,00;-;19500,00
"521130 Itarumã";-;-;-;-;-;-;6000,00;-;-;6000,00
"521140 Itauçu";-;-;-;1500,00;6000,00;3000,00;-;-;-;10500,00
"521150 Itumbiara";-;3000,00;42895,75;92422,11;131783,92;344215,62;606468,40;350655,41;836986,55;2408427,76
"521180 Jaraguá";-;-;-;-;-;-;19815,63;1500,00;45176,00;66491,63
"521190 Jataí";1636,41;6272,82;34150,10;94435,98;469701,34;210722,87;-;52804,29;84049,65;953773,46
"521210 Joviânia";-;-;-;1500,00;-;4500,00;-;-;-;6000,00
"521220 Jussara";-;-;4516,00;4516,00;4540,00;3000,00;6000,00;-;-;22572,00
"521250 Luziânia";-;-;-;-;267583,46;699228,52;401716,20;444995,82;604778,05;2418302,05
"521260 Mairipotaba";-;-;-;1500,00;1500,00;-;-;-;-;3000,00
"521270 Mambaí";-;-;-;1500,00;1500,00;-;-;-;-;3000,00
"521300 Maurilândia";-;-;-;-;-;-;-;1500,00;-;1500,00
"521308 Minaçu";-;-;-;-;22500,00;25500,00;90000,00;9000,00;12048,00;159048,00
"521310 Mineiros";-;-;6000,00;4500,00;6039,94;-;160400,00;-;-;176939,94
"521375 Montividiu";-;-;-;6040,00;-;-;-;-;-;6040,00
"521380 Morrinhos";-;-;-;9000,00;18000,00;87160,48;-;103500,00;10556,00;228216,48
"521400 Mozarlândia";-;-;-;9000,00;10500,00;7500,00;6000,00;-;-;33000,00
"521450 Nerópolis";-;-;-;-;480150,37;473188,55;313405,95;178807,12;34377,19;1479929,18
"521460 Niquelândia";-;-;-;7628,00;12192,00;54968,00;36648,00;6072,00;10700,00;128208,00
"521530 Orizona";-;-;-;-;12000,00;9000,00;10500,00;15000,00;-;46500,00
"521580 Palmelo";-;-;-;-;-;-;3000,00;-;-;3000,00
"521630 Paranaiguara";-;-;-;3072,00;15313,34;16580,00;9112,00;1572,00;10597,34;56246,68
"521640 Paraúna";-;-;-;-;-;10500,00;6000,00;1500,00;-;18000,00
"521710 Piracanjuba";-;-;1500,00;7532,00;9056,00;6072,00;9000,00;2936,16;3000,00;39096,16
"521720 Piranhas";-;-;-;1500,00;3001,00;3000,00;-;-;-;7501,00
"521730 Pirenópolis";-;-;-;-;19844,00;10716,00;4628,00;1500,00;-;36688,00
"521740 Pires do Rio";-;-;-;19628,00;27192,00;27120,00;4500,00;4556,00;-;82996,00
"521760 Planaltina";-;-;15208,00;10716,00;54640,00;39392,00;19532,00;16572,00;4556,00;160616,00
"521770 Pontalina";-;-;-;3000,00;18000,00;9000,00;12000,00;3000,00;-;45000,00
"521800 Porangatu";-;-;175511,50;549970,47;689646,12;783546,98;541806,85;259357,89;-;2999839,81
"521830 Posse";-;-;1500,00;6096,00;35260,00;15216,00;12120,00;-;-;70192,00
"521850 Quirinópolis";-;7913,67;29719,28;28884,92;62260,99;71272,45;53190,14;41716,55;30184,67;325142,67
"521860 Rialma";-;-;-;9000,00;18000,00;31500,00;6000,00;7500,00;-;72000,00
"521880 Rio Verde";-;-;19645,56;89979,71;217359,67;975688,33;1735510,49;194965,22;212057,61;3445206,59
"521890 Rubiataba";-;1500,00;1500,00;-;6000,00;1500,00;3000,00;4500,00;6000,00;24000,00
"521920 Santa Cruz de Goiás";-;-;-;-;-;1500,00;-;-;-;1500,00
"521930 Santa Helena de Goiás";-;-;19526,00;66164,90;64981,44;71535,77;68761,34;149717,92;57813,46;498500,83
"521970 Santa Terezinha de Goiás";-;-;-;-;-;-;1500,00;-;-;1500,00
"521975 Santo Antônio do Descoberto";-;-;-;25500,00;21000,00;10500,00;12000,00;4500,00;4500,00;78000,00
"522010 São Luís de Montes Belos";-;-;-;-;-;123165,41;450485,91;580706,17;371796,89;1526154,38
"522020 São Miguel do Araguaia";-;-;-;6032,00;4548,00;16572,00;1524,00;4524,00;1508,00;34708,00
"522040 São Simão";-;-;9465,23;20835,99;14651,33;19667,64;14619,25;7989,27;8328,10;95556,81
"522045 Senador Canedo";-;-;-;-;10595,68;-;-;-;-;10595,68
"522068 Simolândia";-;-;-;1500,00;-;1500,00;3000,00;-;-;6000,00
"522100 Taquaral de Goiás";-;-;-;-;-;-;-;1524,20;-;1524,20
"522140 Trindade";-;9000,00;70524,00;373105,16;337077,22;297927,60;398088,43;15341,00;24377,73;1525441,14
"522155 Turvelândia";-;-;3000,00;3000,00;-;7500,00;7524,00;4500,00;-;25524,00
"522185 Valparaíso de Goiás";-;-;18000,00;61500,00;40500,00;15000,00;10500,00;15000,00;12000,00;172500,00
"522200 Vianópolis";-;-;-;1500,00;6000,00;4500,00;3000,00;3000,00;-;18000,00
"530010 Brasília";93876,71;1250295,50;4296410,15;8606648,48;9999991,58;3504136,30;3427216,66;3382170,48;2788543,45;37349289,31
"Total";10792790,29;111640858,08;234701928,55;376808099,39;387692214,24;332788700,31;280641166,31;243339378,66;269606832,61;2248011968,44
 Fonte: Ministério da Saúde - Sistema de Informações Hospitalares do SUS (SIH/SUS)
 Notas:
 
 Dados referentes aos últimos seis meses, sujeitos a  atualização.
 A partir do processamento de junho de 2012, houve mudança na classificação da natureza e esfera dos estabelecimentos. Com isso, temos que:
      
      Até maio de 2012 estas informações estão disponíveis como "Natureza" e "Esfera Administrativa".
