 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadasInternaçõesValor totalValor serviços hospitalaresVal serv hosp - compl federalVal serv hosp - compl gestorValor serviços profissionaisVal serv prof - compl federalVal serv prof - compl gestorValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Município
Procedimento: 0303010223 TRATAMENTO DE INFECÇÃO PELO CORONAVIRUS – COVID 19
Período:Ago/2020
"Município";"AIH_aprovadas";"Internações";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"310640 Belo Vale";3;3;4572,00;3659,97;-;-;912,03;-;-;1524,00;1524,00;15;5,0;1;33,33
"310670 Betim";129;129;329818,63;271582,78;-;-;58235,85;-;-;2556,73;2556,73;971;7,5;12;9,30
"310710 Boa Esperança";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;3;3,0;-;-
"310730 Bocaiúva";2;2;3048,00;2439,98;-;-;608,02;-;-;1524,00;1524,00;11;5,5;-;-
"310740 Bom Despacho";1;1;1642,76;1338,75;-;-;304,01;-;-;1642,76;1642,76;3;3,0;-;-
"310860 Brasília de Minas";28;28;310732,85;264448,37;-;-;46284,48;-;-;11097,60;11097,60;222;7,9;8;28,57
"310900 Brumadinho";25;25;37551,37;29951,12;-;-;7600,25;-;-;1502,05;1502,05;84;3,4;2;8,00
"311000 Caeté";11;11;19140,49;15294,78;-;-;3845,71;-;-;1740,04;1740,04;16;1,5;-;-
"311050 Camanducaia";6;6;9176,00;7351,94;-;-;1824,06;-;-;1529,33;1529,33;23;3,8;1;16,67
"311060 Cambuí";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;4;4,0;1;100,00
"311090 Campanha";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;2;2,0;-;-
"311120 Campo Belo";24;24;110147,17;93710,39;-;-;16436,78;-;-;4589,47;4589,47;229;9,5;8;33,33
"311180 Canápolis";12;12;18296,00;14647,88;-;-;3648,12;-;-;1524,67;1524,67;47;3,9;-;-
"311260 Capinópolis";4;4;6064,00;4847,96;-;-;1216,04;-;-;1516,00;1516,00;9;2,3;-;-
"311330 Carangola";30;30;144730,41;121687,51;-;-;23042,90;-;-;4824,35;4824,35;133;4,4;10;33,33
"311340 Caratinga";45;45;351668,68;300102,72;-;-;51565,96;-;-;7814,86;7814,86;365;8,1;11;24,44
"311430 Carmo do Paranaíba";5;5;7571,75;6051,70;-;-;1520,05;-;-;1514,35;1514,35;14;2,8;-;-
"311440 Carmo do Rio Claro";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;1;1,0;-;-
"311450 Carmópolis de Minas";2;2;3064,00;2455,98;-;-;608,02;-;-;1532,00;1532,00;10;5,0;-;-
"311510 Cássia";12;12;19752,57;16081,23;-;-;3671,34;-;-;1646,05;1646,05;92;7,7;-;-
"311530 Cataguases";30;30;162593,21;138888,23;-;-;23704,98;-;-;5419,77;5419,77;252;8,4;11;36,67
"311550 Caxambu";1;1;1548,00;1243,99;-;-;304,01;-;-;1548,00;1548,00;6;6,0;-;-
"311580 Centralina";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;8;2,0;-;-
"311730 Conceição das Alagoas";3;3;4777,53;3861,63;-;-;915,90;-;-;1592,51;1592,51;13;4,3;-;-
"311770 Conceição do Rio Verde";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;1;1,0;-;-
"311800 Congonhas";6;6;9841,32;8017,26;-;-;1824,06;-;-;1640,22;1640,22;34;5,7;2;33,33
"311830 Conselheiro Lafaiete";16;16;114267,56;97119,12;-;-;17148,44;-;-;7141,72;7141,72;134;8,4;3;18,75
"311840 Conselheiro Pena";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;10;10,0;-;-
"311860 Contagem";211;211;1313546,25;1112642,84;-;-;200903,41;-;-;6225,34;6225,34;1478;7,0;57;27,01
"311940 Coronel Fabriciano";61;61;540748,31;461866,23;-;703,80;78178,28;-;-;8864,73;8864,73;546;9,0;20;32,79
"312020 Cristais";1;1;1652,41;1348,40;-;-;304,01;-;-;1652,41;1652,41;2;2,0;-;-
"312090 Curvelo";40;40;240408,50;204159,66;-;-;36248,84;-;-;6010,21;6010,21;288;7,2;1;2,50
"312160 Diamantina";24;24;246119,97;210618,11;-;-;35501,86;-;-;10255,00;10255,00;284;11,8;8;33,33
"312230 Divinópolis";52;52;297076,52;254135,14;-;-;42941,38;-;-;5713,01;5713,01;491;9,4;4;7,69
"312390 Entre Rios de Minas";2;2;3030,07;2422,05;-;-;608,02;-;-;1515,04;1515,04;8;4,0;-;-
"312400 Ervália";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;8;8,0;-;-
"312410 Esmeraldas";8;8;12000,00;9567,92;-;-;2432,08;-;-;1500,00;1500,00;32;4,0;-;-
"312430 Espinosa";16;16;24000,00;19135,84;-;-;4864,16;-;-;1500,00;1500,00;44;2,8;1;6,25
"312490 Eugenópolis";15;15;22556,00;17995,85;-;-;4560,15;-;-;1503,73;1503,73;65;4,3;-;-
"312510 Extrema";35;35;397846,55;339721,40;-;-;58125,15;-;-;11367,04;11367,04;280;8,0;11;31,43
"312560 Felisburgo";1;1;1524,00;1219,99;-;-;304,01;-;-;1524,00;1524,00;3;3,0;-;-
"312595 Fervedouro";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;9;4,5;-;-
"312610 Formiga";8;8;75061,21;64201,53;-;-;10859,68;-;-;9382,65;9382,65;66;8,3;2;25,00
"312670 Francisco Sá";2;2;3080,00;2471,98;-;-;608,02;-;-;1540,00;1540,00;10;5,0;-;-
"312710 Frutal";4;4;6024,00;4807,96;-;-;1216,04;-;-;1506,00;1506,00;10;2,5;1;25,00
"312770 Governador Valadares";262;262;2840444,55;2427060,00;-;-;413384,55;-;-;10841,39;10841,39;1913;7,3;85;32,44
"312800 Guanhães";3;3;4524,00;3611,97;-;-;912,03;-;-;1508,00;1508,00;9;3,0;-;-
"312870 Guaxupé";31;31;97825,92;81599,41;-;-;16226,51;-;-;3155,67;3155,67;183;5,9;5;16,13
"312980 Ibirité";40;40;198335,83;166968,92;-;-;31366,91;-;-;4958,40;4958,40;250;6,3;14;35,00
"313130 Ipatinga";154;154;1381917,59;1190532,06;-;-;191385,53;-;-;8973,49;8973,49;1748;11,4;40;25,97
"313170 Itabira";33;33;118006,03;98993,42;-;-;19012,61;-;-;3575,94;3575,94;184;5,6;3;9,09
"313190 Itabirito";18;18;28403,27;22915,61;-;-;5487,66;-;-;1577,96;1577,96;121;6,7;1;5,56
"313240 Itajubá";73;73;1057051,57;904965,83;-;-;152085,74;-;-;14480,16;14480,16;579;7,9;24;32,88
"313270 Itambacuri";10;10;15192,20;12132,75;-;-;3059,45;-;-;1519,22;1519,22;51;5,1;-;-
"313310 Itanhandu";12;12;124560,76;105626,18;-;-;18934,58;-;-;10380,06;10380,06;128;10,7;4;33,33
"313320 Itanhomi";3;3;4572,00;3659,97;-;-;912,03;-;-;1524,00;1524,00;11;3,7;-;-
"313330 Itaobim";3;3;4516,00;3603,97;-;-;912,03;-;-;1505,33;1505,33;8;2,7;-;-
"313380 Itaúna";15;15;24378,41;19818,26;-;-;4560,15;-;-;1625,23;1625,23;80;5,3;2;13,33
"313420 Ituiutaba";43;43;135274,28;112299,18;-;-;22975,10;-;-;3145,91;3145,91;263;6,1;16;37,21
"313440 Iturama";37;37;55982,60;44734,23;-;-;11248,37;-;-;1513,04;1513,04;115;3,1;-;-
"313460 Jaboticatubas";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;13;4,3;-;-
"313510 Janaúba";12;12;112085,32;95277,20;-;-;16808,12;-;-;9340,44;9340,44;98;8,2;4;33,33
"313520 Januária";7;7;10886,66;8758,59;-;-;2128,07;-;-;1555,24;1555,24;26;3,7;3;42,86
"313540 Jeceaba";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;12;6,0;-;-
"313580 Jequitinhonha";2;2;3140,42;2505,31;-;-;635,11;-;-;1570,21;1570,21;18;9,0;-;-
"313620 João Monlevade";17;17;111397,94;96284,60;-;-;15113,34;-;-;6552,82;6552,82;133;7,8;7;41,18
"313630 João Pinheiro";5;5;7700,41;6180,36;-;-;1520,05;-;-;1540,08;1540,08;30;6,0;-;-
"313650 Jordânia";5;5;7516,00;5995,95;-;-;1520,05;-;-;1503,20;1503,20;17;3,4;-;-
"313670 Juiz de Fora";151;151;1215782,45;1039590,37;-;-;176192,08;-;-;8051,54;8051,54;1794;11,9;33;21,85
"313700 Ladainha";8;8;12208,00;9775,92;-;-;2432,08;-;-;1526,00;1526,00;34;4,3;-;-
"313720 Lagoa da Prata";55;55;371942,53;315062,42;-;-;56880,11;-;-;6762,59;6762,59;370;6,7;9;16,36
"313760 Lagoa Santa";6;6;9104,00;7279,94;-;-;1824,06;-;-;1517,33;1517,33;28;4,7;1;16,67
"313820 Lavras";9;9;48207,51;40709,02;-;-;7498,49;-;-;5356,39;5356,39;72;8,0;2;22,22
"313840 Leopoldina";55;55;480596,12;409941,28;-;-;70654,84;-;-;8738,11;8738,11;426;7,7;9;16,36
"313880 Luz";5;5;7598,80;6078,75;-;-;1520,05;-;-;1519,76;1519,76;5;1,0;-;-
"313920 Malacacheta";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;8;2,0;1;25,00
"313930 Manga";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;17;4,3;1;25,00
"313940 Manhuaçu";55;55;377656,91;322496,99;-;-;55159,92;-;-;6866,49;6866,49;495;9,0;9;16,36
"313960 Mantena";11;11;16596,00;13251,89;-;-;3344,11;-;-;1508,73;1508,73;34;3,1;-;-
"314000 Mariana";15;15;25601,88;21041,73;-;-;4560,15;-;-;1706,79;1706,79;60;4,0;2;13,33
"314070 Mateus Leme";8;8;13431,05;10755,77;-;-;2675,28;-;-;1678,88;1678,88;26;3,3;-;-
"314110 Matozinhos";1;1;1508,00;1203,99;-;-;304,01;-;-;1508,00;1508,00;1;1,0;-;-
"314140 Medina";4;4;6095,15;4863,96;-;-;1231,19;-;-;1523,79;1523,79;9;2,3;-;-
"314150 Mendes Pimentel";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;8;8,0;-;-
"314180 Minas Novas";1;1;1556,00;1251,99;-;-;304,01;-;-;1556,00;1556,00;7;7,0;-;-
"314200 Mirabela";3;3;4532,00;3619,97;-;-;912,03;-;-;1510,67;1510,67;10;3,3;1;33,33
"314220 Miraí";2;2;3486,00;2877,98;-;-;608,02;-;-;1743,00;1743,00;13;6,5;-;-
"314240 Moema";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;1;1,0;-;-
"314280 Monte Alegre de Minas";13;13;19500,00;15547,87;-;-;3952,13;-;-;1500,00;1500,00;36;2,8;-;-
"314310 Monte Carmelo";29;29;195810,61;165562,52;-;-;30248,09;-;-;6752,09;6752,09;210;7,2;9;31,03
"314320 Monte Santo de Minas";4;4;6016,78;4800,74;-;-;1216,04;-;-;1504,19;1504,19;17;4,3;-;-
"314330 Montes Claros";76;76;631257,93;537894,31;-;-;93363,62;-;-;8306,03;8306,03;642;8,4;25;32,89
"314390 Muriaé";80;80;372165,11;314218,35;-;-;57946,76;-;-;4652,06;4652,06;567;7,1;12;15,00
"314430 Nanuque";82;82;129168,33;104181,46;-;-;24986,87;-;-;1575,22;1575,22;351;4,3;10;12,20
"314480 Nova Lima";39;39;84159,85;69002,62;-;-;15157,23;-;-;2157,94;2157,94;210;5,4;4;10,26
"314500 Nova Ponte";1;1;1540,00;1235,99;-;-;304,01;-;-;1540,00;1540,00;5;5,0;-;-
"314520 Nova Serrana";4;4;6767,27;5551,23;-;-;1216,04;-;-;1691,82;1691,82;21;5,3;-;-
"314530 Novo Cruzeiro";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;2;2,0;-;-
"314560 Oliveira";25;25;117594,73;99286,80;-;-;18307,93;-;-;4703,79;4703,79;201;8,0;2;8,00
"314590 Ouro Branco";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;15;5,0;-;-
"314600 Ouro Fino";37;37;55588,00;44339,63;-;-;11248,37;-;-;1502,38;1502,38;151;4,1;2;5,41
"314610 Ouro Preto";75;75;613635,59;524996,46;-;-;88639,13;-;-;8181,81;8181,81;778;10,4;20;26,67
"314630 Padre Paraíso";8;8;12224,00;9791,92;-;-;2432,08;-;-;1528,00;1528,00;38;4,8;2;25,00
"314710 Pará de Minas";22;22;53583,70;45004,09;-;-;8579,61;-;-;2435,62;2435,62;260;11,8;4;18,18
"314700 Paracatu";35;35;94148,22;78558,47;-;-;15589,75;-;-;2689,95;2689,95;236;6,7;8;22,86
"314730 Paraisópolis";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;5;5,0;-;-
"314770 Passa Tempo";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;-;-;-;-
"314790 Passos";75;75;940832,41;808126,62;-;-;132705,79;-;-;12544,43;12544,43;711;9,5;20;26,67
"314800 Patos de Minas";76;76;526483,67;447417,06;-;-;79066,61;-;-;6927,42;6927,42;564;7,4;14;18,42
"314810 Patrocínio";46;46;374354,38;319713,31;-;-;54641,07;-;-;8138,14;8138,14;390;8,5;8;17,39
"314860 Peçanha";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;30;7,5;-;-
"314870 Pedra Azul";8;8;12523,43;10029,43;-;-;2494,00;-;-;1565,43;1565,43;58;7,3;3;37,50
"315120 Pirapora";37;37;114455,93;95796,73;-;-;18659,20;-;-;3093,40;3093,40;205;5,5;7;18,92
"315150 Piumhi";24;24;41651,23;34327,90;-;-;7323,33;-;-;1735,47;1735,47;103;4,3;3;12,50
"315180 Poços de Caldas";71;71;779180,62;668637,87;-;-;110542,75;-;-;10974,37;10974,37;414;5,8;14;19,72
"315210 Ponte Nova";32;32;153670,19;130230,52;-;-;23439,67;-;-;4802,19;4802,19;224;7,0;4;12,50
"315220 Porteirinha";17;17;25876,00;20707,83;-;-;5168,17;-;-;1522,12;1522,12;62;3,6;1;5,88
"315250 Pouso Alegre";147;147;904697,40;766469,64;-;-;138227,76;-;-;6154,40;6154,40;1196;8,1;45;30,61
"315430 Resplendor";31;31;47192,98;37757,06;-;-;9435,92;-;-;1522,35;1522,35;174;5,6;-;-
"315460 Ribeirão das Neves";37;37;57710,46;46295,68;-;-;11414,78;-;-;1559,74;1559,74;247;6,7;6;16,22
"315550 Rio Paranaíba";5;5;7708,00;6187,95;-;-;1520,05;-;-;1541,60;1541,60;28;5,6;-;-
"315670 Sabará";24;24;36220,41;28920,30;-;-;7300,11;-;-;1509,18;1509,18;106;4,4;2;8,33
"315690 Sacramento";4;4;6243,68;5027,64;-;-;1216,04;-;-;1560,92;1560,92;16;4,0;-;-
"315700 Salinas";18;18;27993,90;22521,72;-;-;5472,18;-;-;1555,22;1555,22;135;7,5;3;16,67
"315710 Salto da Divisa";1;1;1516,00;1211,99;-;-;304,01;-;-;1516,00;1516,00;1;1,0;1;100,00
"315720 Santa Bárbara";3;3;4580,00;3667,97;-;-;912,03;-;-;1526,67;1526,67;10;3,3;-;-
"315780 Santa Luzia";40;40;69670,68;55648,43;-;-;14022,25;-;-;1741,77;1741,77;268;6,7;-;-
"315960 Santa Rita do Sapucaí";9;9;56911,28;48267,99;-;-;8643,29;-;-;6323,48;6323,48;46;5,1;2;22,22
"316040 Santo Antônio do Monte";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;3;3,0;-;-
"316070 Santos Dumont";9;9;19258,18;15717,08;-;-;3541,10;-;-;2139,80;2139,80;72;8,0;2;22,22
"316110 São Francisco";10;10;15224,00;12183,90;-;-;3040,10;-;-;1522,40;1522,40;31;3,1;2;20,00
"316200 São Gonçalo do Sapucaí";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;5;5,0;-;-
"316210 São Gotardo";11;11;16500,00;13155,89;-;-;3344,11;-;-;1500,00;1500,00;48;4,4;-;-
"316240 São João da Ponte";1;1;1579,75;1275,74;-;-;304,01;-;-;1579,75;1579,75;6;6,0;1;100,00
"316250 São João del Rei";32;32;422735,01;360721,29;-;-;62013,72;-;-;13210,47;13210,47;211;6,6;5;15,63
"316270 São João do Paraíso";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;7;3,5;-;-
"316280 São João Evangelista";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;7;2,3;1;33,33
"316370 São Lourenço";73;73;322364,44;271835,92;-;-;50528,52;-;-;4415,95;4415,95;437;6,0;12;16,44
"316470 São Sebastião do Paraíso";80;80;219214,55;185108,77;-;-;34105,78;-;-;2740,18;2740,18;582;7,3;12;15,00
"316680 Serra do Salitre";9;9;13604,00;10867,91;-;-;2736,09;-;-;1511,56;1511,56;51;5,7;-;-
"316710 Serro";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;7;3,5;-;-
"316720 Sete Lagoas";54;54;405605,85;346583,69;-;-;59022,16;-;-;7511,22;7511,22;396;7,3;10;18,52
"316800 Taiobeiras";10;10;96446,33;82112,80;-;-;14333,53;-;-;9644,63;9644,63;103;10,3;-;-
"316860 Teófilo Otoni";101;101;977015,64;845361,89;-;-;131653,75;-;-;9673,42;9673,42;848;8,4;41;40,59
"316870 Timóteo";17;17;39331,23;32792,06;-;-;6539,17;-;-;2313,60;2313,60;88;5,2;3;17,65
"316930 Três Corações";49;49;414830,11;352328,00;-;-;62502,11;-;-;8465,92;8465,92;511;10,4;7;14,29
"316935 Três Marias";1;1;1524,00;1219,99;-;-;304,01;-;-;1524,00;1524,00;2;2,0;-;-
"316940 Três Pontas";11;11;40986,50;34416,59;-;-;6569,91;-;-;3726,05;3726,05;67;6,1;2;18,18
"316970 Turmalina";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;1;1,0;-;-
"316990 Ubá";95;95;938875,52;800465,56;-;-;138409,96;-;-;9882,90;9882,90;650;6,8;22;23,16
"317010 Uberaba";180;180;1149606,85;981945,70;-;-;167661,15;-;-;6386,70;6386,70;1357;7,5;48;26,67
"317020 Uberlândia";381;381;2558729,60;2183498,14;-;-;375231,46;-;-;6715,83;6715,83;3056;8,0;81;21,26
"317040 Unaí";79;79;123692,53;99551,90;-;-;24140,63;-;-;1565,73;1565,73;581;7,4;8;10,13
"317070 Varginha";32;32;376315,07;320953,56;-;-;55361,51;-;-;11759,85;11759,85;330;10,3;14;43,75
"317090 Varzelândia";1;1;1540,00;1235,99;-;-;304,01;-;-;1540,00;1540,00;5;5,0;-;-
"317100 Vazante";6;6;9000,00;7175,94;-;-;1824,06;-;-;1500,00;1500,00;26;4,3;-;-
"317120 Vespasiano";54;54;81634,97;65102,33;-;-;16532,64;-;-;1511,76;1511,76;336;6,2;2;3,70
"317130 Viçosa";4;4;6741,76;5506,37;-;-;1235,39;-;-;1685,44;1685,44;28;7,0;-;-
"317200 Visconde do Rio Branco";23;23;44746,70;36398,47;-;-;8348,23;-;-;1945,51;1945,51;97;4,2;-;-
"320010 Afonso Cláudio";9;9;13622,74;10886,65;-;-;2736,09;-;-;1513,64;1513,64;25;2,8;1;11,11
"320040 Anchieta";11;11;16572,00;13227,89;-;-;3344,11;-;-;1506,55;1506,55;24;2,2;1;9,09
"320060 Aracruz";23;23;38866,57;31639,40;-;-;7227,17;-;-;1689,85;1689,85;93;4,0;-;-
"320080 Baixo Guandu";34;34;53183,56;42847,22;-;-;10336,34;-;-;1564,22;1564,22;263;7,7;-;-
"320090 Barra de São Francisco";8;8;12032,00;9599,92;-;-;2432,08;-;-;1504,00;1504,00;15;1,9;-;-
"320120 Cachoeiro de Itapemirim";250;250;1077725,23;913213,00;-;-;164512,23;-;-;4310,90;4310,90;2303;9,2;42;16,80
"320140 Castelo";2;2;3008,00;2399,98;-;-;608,02;-;-;1504,00;1504,00;4;2,0;1;50,00
"320150 Colatina";70;70;357781,08;302988,45;-;-;54792,63;-;-;5111,16;5111,16;421;6,0;12;17,14
"320190 Domingos Martins";8;8;12617,93;10170,37;-;-;2447,56;-;-;1577,24;1577,24;54;6,8;1;12,50
"320210 Ecoporanga";6;6;9008,00;7183,94;-;-;1824,06;-;-;1501,33;1501,33;13;2,2;-;-
"320230 Guaçuí";38;38;330863,43;285209,55;-;-;45653,88;-;-;8706,93;8706,93;474;12,5;10;26,32
"320245 Ibatiba";9;9;13833,10;11097,01;-;-;2736,09;-;-;1537,01;1537,01;31;3,4;-;-
"320280 Itapemirim";65;65;559815,71;478402,55;-;-;81413,16;-;-;8612,55;8612,55;595;9,2;16;24,62
"320290 Itarana";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;7;3,5;-;-
"320300 Iúna";19;19;28864,18;23076,38;-;-;5787,80;-;-;1519,17;1519,17;54;2,8;2;10,53
"320310 Jerônimo Monteiro";20;20;31004,97;24882,20;-;-;6122,77;-;-;1550,25;1550,25;136;6,8;-;-
"320316 Laranja da Terra";3;3;4537,95;3625,92;-;-;912,03;-;-;1512,65;1512,65;8;2,7;-;-
"320320 Linhares";116;116;945155,43;800473,47;-;-;144681,96;-;-;8147,89;8147,89;1093;9,4;26;22,41
"320340 Mimoso do Sul";6;6;9032,00;7207,94;-;-;1824,06;-;-;1505,33;1505,33;7;1,2;-;-
"320350 Montanha";5;5;7532,00;6011,95;-;-;1520,05;-;-;1506,40;1506,40;12;2,4;-;-
"320360 Mucurici";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;9;2,3;-;-
"320370 Muniz Freire";1;1;1524,00;1219,99;-;-;304,01;-;-;1524,00;1524,00;3;3,0;-;-
"320380 Muqui";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;2;1,0;-;-
"320390 Nova Venécia";21;21;31614,20;25222,25;-;-;6391,95;-;-;1505,44;1505,44;110;5,2;1;4,76
"320410 Pinheiros";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;4;4,0;-;-
"320455 Santa Maria de Jetibá";7;7;10500,00;8371,93;-;-;2128,07;-;-;1500,00;1500,00;29;4,1;-;-
"320460 Santa Teresa";28;28;500304,79;428699,16;-;-;71605,63;-;-;17868,03;17868,03;318;11,4;10;35,71
"320470 São Gabriel da Palha";23;23;34804,00;27811,77;-;-;6992,23;-;-;1513,22;1513,22;88;3,8;-;-
"320480 São José do Calçado";29;29;47432,51;38616,22;-;-;8816,29;-;-;1635,60;1635,60;270;9,3;1;3,45
"320490 São Mateus";74;74;267311,93;223227,32;-;-;44084,61;-;-;3612,32;3612,32;273;3,7;3;4,05
"320500 Serra";428;428;4632511,71;4000168,19;-;-;632343,52;-;-;10823,63;10823,63;5755;13,4;143;33,41
"320503 Vargem Alta";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;3;1,5;-;-
"320506 Venda Nova do Imigrante";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;2;2,0;-;-
"320520 Vila Velha";219;219;1028230,03;876835,80;-;-;151394,23;-;-;4695,11;4695,11;1828;8,3;62;28,31
"320530 Vitória";161;161;676870,77;579463,10;-;-;97407,67;-;-;4204,17;4204,17;1626;10,1;29;18,01
"330010 Angra dos Reis";130;130;206047,66;165786,44;-;-;40261,22;-;-;1584,98;1584,98;1007;7,7;1;0,77
"330015 Aperibé";17;17;25500,00;20331,83;-;-;5168,17;-;-;1500,00;1500,00;58;3,4;2;11,76
"330020 Araruama";15;15;32123,88;26275,53;-;-;5848,35;-;-;2141,59;2141,59;98;6,5;4;26,67
"330022 Areal";13;13;19500,00;15547,87;-;-;3952,13;-;-;1500,00;1500,00;55;4,2;-;-
"330023 Armação dos Búzios";11;11;16961,25;13617,14;-;-;3344,11;-;-;1541,93;1541,93;61;5,5;-;-
"330025 Arraial do Cabo";14;14;21503,75;17247,61;-;-;4256,14;-;-;1535,98;1535,98;79;5,6;5;35,71
"330030 Barra do Piraí";15;15;24963,17;20225,00;-;-;4738,17;-;-;1664,21;1664,21;128;8,5;2;13,33
"330040 Barra Mansa";162;162;246440,43;197141,94;-;-;49298,49;-;-;1521,24;1521,24;786;4,9;7;4,32
"330045 Belford Roxo";194;194;313847,30;254869,36;-;-;58977,94;-;-;1617,77;1617,77;1501;7,7;9;4,64
"330050 Bom Jardim";16;16;26764,81;21800,03;-;-;4964,78;-;-;1672,80;1672,80;107;6,7;1;6,25
"330060 Bom Jesus do Itabapoana";93;93;791175,10;673039,32;-;-;118135,78;-;-;8507,26;8507,26;698;7,5;19;20,43
"330070 Cabo Frio";28;28;48249,76;39656,21;-;-;8593,55;-;-;1723,21;1723,21;178;6,4;6;21,43
"330080 Cachoeiras de Macacu";30;30;45012,70;35892,40;-;-;9120,30;-;-;1500,42;1500,42;147;4,9;6;20,00
"330090 Cambuci";11;11;33323,99;27810,28;-;-;5513,71;-;-;3029,45;3029,45;34;3,1;3;27,27
"330100 Campos dos Goytacazes";257;257;1567122,47;1354371,42;-;-;212751,05;-;-;6097,75;6097,75;3063;11,9;85;33,07
"330110 Cantagalo";3;3;4788,82;3876,79;-;-;912,03;-;-;1596,27;1596,27;7;2,3;-;-
"330120 Carmo";3;3;4548,00;3635,97;-;-;912,03;-;-;1516,00;1516,00;18;6,0;-;-
"330130 Casimiro de Abreu";25;25;38524,68;30924,43;-;-;7600,25;-;-;1540,99;1540,99;135;5,4;-;-
"330150 Cordeiro";5;5;7917,23;6397,18;-;-;1520,05;-;-;1583,45;1583,45;18;3,6;1;20,00
"330160 Duas Barras";6;6;9495,99;7671,93;-;-;1824,06;-;-;1582,66;1582,66;11;1,8;-;-
"330170 Duque de Caxias";255;255;649796,00;540486,36;-;-;109309,64;-;-;2548,22;2548,22;908;3,6;20;7,84
"330180 Engenheiro Paulo de Frontin";3;3;4548,00;3635,97;-;-;912,03;-;-;1516,00;1516,00;7;2,3;2;66,67
"330185 Guapimirim";21;21;39921,93;33495,18;-;-;6426,75;-;-;1901,04;1901,04;134;6,4;3;14,29
"330190 Itaboraí";15;15;74235,96;62255,38;-;-;11980,58;-;-;4949,06;4949,06;229;15,3;8;53,33
"330200 Itaguaí";60;60;90635,20;72375,25;-;-;18259,95;-;-;1510,59;1510,59;365;6,1;7;11,67
"330210 Itaocara";14;14;23880,61;19624,47;-;-;4256,14;-;-;1705,76;1705,76;72;5,1;-;-
"330220 Itaperuna";27;27;154658,46;132022,85;-;-;22635,61;-;-;5728,09;5728,09;181;6,7;13;48,15
"330225 Itatiaia";10;10;15000,00;11959,90;-;-;3040,10;-;-;1500,00;1500,00;33;3,3;2;20,00
"330240 Macaé";74;74;281275,89;237526,62;-;-;43749,27;-;-;3801,03;3801,03;990;13,4;21;28,38
"330250 Magé";97;97;642340,93;544941,83;-;-;97399,10;-;-;6622,07;6622,07;465;4,8;16;16,49
"330260 Mangaratiba";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;19;6,3;-;-
"330270 Maricá";167;167;364232,73;311240,34;-;-;52992,39;-;-;2181,03;2181,03;1156;6,9;40;23,95
"330290 Miguel Pereira";5;5;8118,72;6598,67;-;-;1520,05;-;-;1623,74;1623,74;67;13,4;2;40,00
"330310 Natividade";7;7;10565,97;8437,90;-;-;2128,07;-;-;1509,42;1509,42;21;3,0;-;-
