 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadasInternaçõesValor totalValor serviços hospitalaresVal serv hosp - compl federalVal serv hosp - compl gestorValor serviços profissionaisVal serv prof - compl federalVal serv prof - compl gestorValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Município
Procedimento: 0303010223 TRATAMENTO DE INFECÇÃO PELO CORONAVIRUS – COVID 19
Período:Jul/2020
"Município";"AIH_aprovadas";"Internações";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"353980 Poá";41;41;64244,71;51734,85;-;-;12509,86;-;-;1566,94;1566,94;181;4,4;5;12,20
"354060 Porto Feliz";34;34;66427,81;55602,86;-;-;10824,95;-;-;1953,76;1953,76;324;9,5;4;11,76
"354070 Porto Ferreira";30;30;78322,76;64836,17;-;-;13486,59;-;-;2610,76;2610,76;208;6,9;4;13,33
"354100 Praia Grande";179;179;891490,74;752119,73;-;-;139371,01;-;-;4980,40;4980,40;1313;7,3;43;24,02
"354130 Presidente Epitácio";23;23;36101,45;29086,00;-;-;7015,45;-;-;1569,63;1569,63;117;5,1;3;13,04
"354140 Presidente Prudente";244;244;615796,49;522224,68;-;-;93571,81;-;-;2523,76;2523,76;2417;9,9;52;21,31
"354150 Presidente Venceslau";27;27;60583,54;50205,67;-;-;10377,87;-;-;2243,83;2243,83;142;5,3;3;11,11
"354160 Promissão";14;14;59929,48;51266,35;-;-;8663,13;-;-;4280,68;4280,68;143;10,2;3;21,43
"354190 Queluz";10;10;15060,18;12008,47;-;-;3051,71;-;-;1506,02;1506,02;60;6,0;-;-
"354220 Rancharia";15;15;51584,16;43204,47;-;-;8379,69;-;-;3438,94;3438,94;111;7,4;3;20,00
"354260 Registro";58;58;288921,64;245842,68;-;-;43078,96;-;-;4981,41;4981,41;436;7,5;13;22,41
"354300 Ribeirão Branco";6;6;9000,00;7175,94;-;-;1824,06;-;-;1500,00;1500,00;27;4,5;-;-
"354330 Ribeirão Pires";73;73;109500,00;87307,27;-;-;22192,73;-;-;1500,00;1500,00;535;7,3;13;17,81
"354340 Ribeirão Preto";312;312;3101470,68;2664674,79;-;-;436795,89;-;-;9940,61;9940,61;3656;11,7;109;34,94
"354390 Rio Claro";68;68;124282,53;102888,32;-;-;21394,21;-;-;1827,68;1827,68;562;8,3;18;26,47
"354400 Rio das Pedras";15;15;23286,52;18726,37;-;-;4560,15;-;-;1552,43;1552,43;66;4,4;1;6,67
"354425 Rosana";15;15;23896,20;19312,83;-;-;4583,37;-;-;1593,08;1593,08;93;6,2;2;13,33
"354500 Salesópolis";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;14;4,7;1;33,33
"354520 Salto";36;36;142351,49;119768,93;-;-;22582,56;-;-;3954,21;3954,21;319;8,9;13;36,11
"354540 Salto Grande";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;13;4,3;-;-
"354580 Santa Bárbara d'Oeste";16;16;24741,56;19858,05;-;-;4883,51;-;-;1546,35;1546,35;106;6,6;-;-
"354630 Santa Cruz das Palmeiras";28;28;42594,90;34047,79;-;-;8547,11;-;-;1521,25;1521,25;90;3,2;4;14,29
"354640 Santa Cruz do Rio Pardo";94;94;301264,35;254151,64;-;-;47112,71;-;-;3204,94;3204,94;796;8,5;2;2,13
"354660 Santa Fé do Sul";34;34;55758,58;45313,88;-;-;10444,70;-;-;1639,96;1639,96;226;6,6;11;32,35
"354680 Santa Isabel";20;20;36564,09;29864,09;-;-;6700,00;-;-;1828,20;1828,20;120;6,0;2;10,00
"354750 Santa Rita do Passa Quatro";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;10;2,5;-;-
"354760 Santa Rosa de Viterbo";4;4;6064,00;4847,96;-;-;1216,04;-;-;1516,00;1516,00;21;5,3;-;-
"354730 Santana de Parnaíba";69;69;103500,00;82523,31;-;-;20976,69;-;-;1500,00;1500,00;590;8,6;14;20,29
"354770 Santo Anastácio";5;5;7556,04;6035,99;-;-;1520,05;-;-;1511,21;1511,21;22;4,4;-;-
"354780 Santo André";566;566;2657395,54;2248897,07;-;-;408498,47;-;-;4695,05;4695,05;6287;11,1;172;30,39
"354790 Santo Antônio da Alegria";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;1;1,0;-;-
"354850 Santos";480;480;3262970,07;2786704,98;-;-;476265,09;-;-;6797,85;6797,85;4738;9,9;107;22,29
"354870 São Bernardo do Campo";390;390;1682676,83;1450378,91;-;-;232297,92;-;-;4314,56;4314,56;4469;11,5;102;26,15
"354880 São Caetano do Sul";273;273;872749,63;738228,09;-;-;134521,54;-;-;3196,89;3196,89;1860;6,8;39;14,29
"354890 São Carlos";24;24;84155,41;72133,84;-;-;12021,57;-;-;3506,48;3506,48;190;7,9;11;45,83
"354910 São João da Boa Vista";18;18;79114,14;66997,56;-;-;12116,58;-;-;4395,23;4395,23;111;6,2;6;33,33
"354940 São Joaquim da Barra";19;19;145426,79;126615,23;-;-;18811,56;-;-;7654,04;7654,04;260;13,7;5;26,32
"354970 São José do Rio Pardo";10;10;19077,16;15698,06;-;-;3379,10;-;-;1907,72;1907,72;51;5,1;1;10,00
"354980 São José do Rio Preto";708;708;6005149,31;5132334,18;-;-;872815,13;-;-;8481,85;8481,85;6469;9,1;206;29,10
"354990 São José dos Campos";141;141;791420,98;679928,31;-;-;111492,67;-;-;5612,91;5612,91;1516;10,8;53;37,59
"355000 São Luís do Paraitinga";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;6;1,5;-;-
"355010 São Manuel";17;17;25748,42;20553,16;-;-;5195,26;-;-;1514,61;1514,61;118;6,9;-;-
"355020 São Miguel Arcanjo";11;11;16671,45;13327,34;-;-;3344,11;-;-;1515,59;1515,59;58;5,3;-;-
"355030 São Paulo";7953;7953;50825242,10;43262491,99;-;-;7562750,11;-;-;6390,70;6390,70;80006;10,1;1736;21,83
"355040 São Pedro";8;8;16897,43;13783,76;-;-;3113,67;-;-;2112,18;2112,18;36;4,5;-;-
"355060 São Roque";29;29;50485,25;41254,89;-;-;9230,36;-;-;1740,87;1740,87;304;10,5;6;20,69
"355070 São Sebastião";16;16;27276,42;22073,26;-;-;5203,16;-;-;1704,78;1704,78;71;4,4;-;-
"355080 São Sebastião da Grama";8;8;12172,46;9736,51;-;-;2435,95;-;-;1521,56;1521,56;42;5,3;-;-
"355090 São Simão";7;7;10500,00;8371,93;-;-;2128,07;-;-;1500,00;1500,00;17;2,4;-;-
"355100 São Vicente";89;89;521294,49;437265,95;-;-;84028,54;-;-;5857,24;5857,24;738;8,3;26;29,21
"355160 Serra Negra";7;7;10532,00;8403,93;-;-;2128,07;-;-;1504,57;1504,57;18;2,6;-;-
"355150 Serrana";89;89;157143,82;129638,58;-;-;27505,24;-;-;1765,66;1765,66;680;7,6;9;10,11
"355170 Sertãozinho";79;79;206477,19;175342,39;-;-;31134,80;-;-;2613,64;2613,64;581;7,4;32;40,51
"355210 Socorro";2;2;3240,47;2601,50;-;-;638,97;-;-;1620,24;1620,24;21;10,5;-;-
"355220 Sorocaba";184;184;1065841,74;911550,12;-;-;154291,62;-;-;5792,62;5792,62;1853;10,1;70;38,04
"355240 Sumaré";65;65;1159695,42;998693,41;-;-;161002,01;-;-;17841,47;17841,47;890;13,7;26;40,00
"355250 Suzano";128;128;192000,00;153086,72;-;-;38913,28;-;-;1500,00;1500,00;767;6,0;3;2,34
"355270 Tabatinga";4;4;6048,00;4831,96;-;-;1216,04;-;-;1512,00;1512,00;17;4,3;-;-
"355280 Taboão da Serra";273;273;428620,68;343674,51;-;-;84946,17;-;-;1570,04;1570,04;1351;4,9;16;5,86
"355300 Taguaí";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;4;4,0;-;-
"355330 Tambaú";9;9;13798,88;11062,79;-;-;2736,09;-;-;1533,21;1533,21;36;4,0;7;77,78
"355380 Taquarituba";12;12;18024,00;14375,88;-;-;3648,12;-;-;1502,00;1502,00;44;3,7;-;-
"355400 Tatuí";33;33;303545,24;259116,70;-;-;44428,54;-;-;9198,34;9198,34;365;11,1;13;39,39
"355410 Taubaté";64;64;514228,32;440540,04;-;-;73688,28;-;-;8034,82;8034,82;745;11,6;19;29,69
"355430 Teodoro Sampaio";10;10;15008,00;11967,90;-;-;3040,10;-;-;1500,80;1500,80;36;3,6;-;-
"355440 Terra Roxa";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;14;4,7;-;-
"355450 Tietê";17;17;26052,48;20853,35;-;-;5199,13;-;-;1532,50;1532,50;99;5,8;4;23,53
"355500 Tupã";50;50;77901,59;62641,09;-;-;15260,50;-;-;1558,03;1558,03;320;6,4;17;34,00
"355510 Tupi Paulista";4;4;6166,09;4950,05;-;-;1216,04;-;-;1541,52;1541,52;17;4,3;1;25,00
"355540 Ubatuba";54;54;294580,81;248855,50;-;-;45725,31;-;-;5455,20;5455,20;207;3,8;8;14,81
"355620 Valinhos";68;68;516604,47;441539,76;-;-;75064,71;-;-;7597,12;7597,12;640;9,4;22;32,35
"355640 Vargem Grande do Sul";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;21;5,3;-;-
"355650 Várzea Paulista";14;14;21000,00;16743,86;-;-;4256,14;-;-;1500,00;1500,00;55;3,9;-;-
"355670 Vinhedo";33;33;57159,71;47115,77;-;-;10043,94;-;-;1732,11;1732,11;222;6,7;6;18,18
"355680 Viradouro";9;9;13524,00;10787,91;-;-;2736,09;-;-;1502,67;1502,67;25;2,8;-;-
"355700 Votorantim";52;52;80061,22;63985,52;-;-;16075,70;-;-;1539,64;1539,64;290;5,6;1;1,92
"355710 Votuporanga";53;53;88980,47;72771,19;-;-;16209,28;-;-;1678,88;1678,88;283;5,3;4;7,55
"410100 Ampére";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;5;5,0;-;-
"410140 Apucarana";28;28;250617,32;214695,41;-;-;35921,91;-;-;8950,62;8950,62;227;8,1;13;46,43
"410150 Arapongas";61;61;417865,96;356261,97;-;-;61603,99;-;-;6850,26;6850,26;451;7,4;22;36,07
"410170 Araruna";4;4;6016,00;4799,96;-;-;1216,04;-;-;1504,00;1504,00;4;1,0;-;-
"410200 Assis Chateaubriand";33;33;303493,55;259434,42;-;-;44059,13;-;-;9196,77;9196,77;233;7,1;7;21,21
"410250 Barbosa Ferraz";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;9;3,0;-;-
"410290 Bituruna";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;6;3,0;-;-
"410360 Cambará";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;9;4,5;-;-
"410400 Campina Grande do Sul";32;32;168143,02;144719,10;-;-;23423,92;-;-;5254,47;5254,47;287;9,0;5;15,63
"410420 Campo Largo";773;773;2847028,11;2430179,57;-;-;416848,54;-;-;3683,09;3683,09;5675;7,3;109;14,10
"410430 Campo Mourão";14;14;251046,33;217315,08;-;-;33731,25;-;-;17931,88;17931,88;239;17,1;5;35,71
"410450 Capanema";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;9;3,0;-;-
"410480 Cascavel";36;36;270312,18;228748,57;-;-;41563,61;-;-;7508,67;7508,67;323;9,0;6;16,67
"410540 Chopinzinho";7;7;10500,00;8371,93;-;-;2128,07;-;-;1500,00;1500,00;21;3,0;1;14,29
"410550 Cianorte";30;30;188832,14;159750,14;-;-;29082,00;-;-;6294,40;6294,40;271;9,0;5;16,67
"410560 Cidade Gaúcha";5;5;7500,00;5979,95;-;-;1520,05;-;-;1500,00;1500,00;15;3,0;-;-
"410570 Clevelândia";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;3;3,0;-;-
"410590 Colorado";57;57;372762,93;315674,36;-;-;57088,57;-;-;6539,70;6539,70;299;5,2;3;5,26
"410680 Cruz Machado";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;6;6,0;-;-
"410690 Curitiba";763;763;4822416,62;4104076,18;-;-;718340,44;-;-;6320,34;6320,34;6613;8,7;179;23,46
"410720 Dois Vizinhos";13;13;20181,13;16182,56;-;-;3998,57;-;-;1552,39;1552,39;66;5,1;1;7,69
"410750 Engenheiro Beltrão";3;3;4516,00;3603,97;-;-;912,03;-;-;1505,33;1505,33;3;1,0;-;-
"410830 Foz do Iguaçu";4;4;9622,22;7951,78;-;-;1670,44;-;-;2405,56;2405,56;18;4,5;-;-
"410840 Francisco Beltrão";28;28;237600,54;202490,38;-;-;35110,16;-;-;8485,73;8485,73;289;10,3;4;14,29
"410860 Goioerê";24;24;209413,28;177579,44;-;-;31833,84;-;-;8725,55;8725,55;162;6,8;6;25,00
"410880 Guaíra";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;4;2,0;-;-
"410940 Guarapuava";10;10;24926,24;20750,14;-;-;4176,10;-;-;2492,62;2492,62;43;4,3;1;10,00
"410970 Ibaiti";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;37;9,3;-;-
"410975 Ibema";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;5;5,0;-;-
"411040 Indianópolis";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;9;3,0;-;-
"411070 Irati";4;4;6661,78;5426,39;-;-;1235,39;-;-;1665,44;1665,44;30;7,5;2;50,00
"411100 Itambaracá";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;2;2,0;-;-
"411125 Itaperuçu";53;53;79532,00;63419,47;-;-;16112,53;-;-;1500,60;1500,60;169;3,2;2;3,77
"411150 Ivaiporã";2;2;3665,93;2990,11;-;-;675,82;-;-;1832,96;1832,96;4;2,0;-;-
"411170 Jaboti";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;8;4,0;-;-
"411180 Jacarezinho";8;8;13139,06;10706,98;-;-;2432,08;-;-;1642,38;1642,38;28;3,5;-;-
"411200 Jaguariaíva";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;-;-;-;-
"411240 Japurá";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;1;1,0;-;-
"411275 Jesuítas";2;2;3008,00;2399,98;-;-;608,02;-;-;1504,00;1504,00;4;2,0;-;-
"411280 Joaquim Távora";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;6;3,0;-;-
"411330 Laranjeiras do Sul";12;12;19597,95;15949,83;-;-;3648,12;-;-;1633,16;1633,16;70;5,8;1;8,33
"411350 Loanda";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;16;4,0;-;-
"411370 Londrina";105;105;655250,41;560108,58;-;-;95141,83;-;-;6240,48;6240,48;803;7,6;26;24,76
"411390 Mallet";1;1;1540,00;1235,99;-;-;304,01;-;-;1540,00;1540,00;4;4,0;-;-
"411430 Mandirituba";12;12;18080,00;14431,88;-;-;3648,12;-;-;1506,67;1506,67;39;3,3;-;-
"411440 Mangueirinha";1;1;1636,41;1332,40;-;-;304,01;-;-;1636,41;1636,41;5;5,0;-;-
"411520 Maringá";134;134;930979,51;794988,13;-;-;135991,38;-;-;6947,61;6947,61;941;7,0;17;12,69
"411580 Medianeira";8;8;13045,22;10613,14;-;-;2432,08;-;-;1630,65;1630,65;23;2,9;-;-
"411680 Nova Cantu";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;3;3,0;-;-
"411690 Nova Esperança";1;1;1532,00;1227,99;-;-;304,01;-;-;1532,00;1532,00;4;4,0;-;-
"411710 Nova Londrina";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;4;2,0;-;-
"411722 Nova Santa Rosa";2;2;3024,00;2415,98;-;-;608,02;-;-;1512,00;1512,00;6;3,0;-;-
"411760 Palmas";3;3;4772,82;3860,79;-;-;912,03;-;-;1590,94;1590,94;13;4,3;1;33,33
"411770 Palmeira";2;2;3032,00;2423,98;-;-;608,02;-;-;1516,00;1516,00;6;3,0;-;-
"411790 Palotina";12;12;18272,82;14624,70;-;-;3648,12;-;-;1522,73;1522,73;16;1,3;-;-
"411820 Paranaguá";13;13;81709,92;68446,73;-;-;13263,19;-;-;6285,38;6285,38;158;12,2;11;84,62
"411840 Paranavaí";30;30;58103,71;48902,14;-;-;9201,57;-;-;1936,79;1936,79;183;6,1;6;20,00
"411850 Pato Branco";22;22;91709,58;77776,51;-;-;13933,07;-;-;4168,62;4168,62;188;8,5;5;22,73
"411970 Planaltina do Paraná";1;1;1508,00;1203,99;-;-;304,01;-;-;1508,00;1508,00;1;1,0;-;-
"411990 Ponta Grossa";106;106;575878,43;489019,31;-;-;86859,12;-;-;5432,82;5432,82;703;6,6;24;22,64
"412035 Pranchita";3;3;4516,00;3603,97;-;-;912,03;-;-;1505,33;1505,33;6;2,0;-;-
"412120 Quitandinha";9;9;13500,00;10763,91;-;-;2736,09;-;-;1500,00;1500,00;26;2,9;-;-
"412220 Rio Branco do Sul";8;8;12109,33;9677,25;-;-;2432,08;-;-;1513,67;1513,67;22;2,8;1;12,50
"412230 Rio Negro";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;4;4,0;-;-
"412250 Roncador";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;5;2,5;-;-
"412260 Rondon";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;4;1,3;-;-
"412350 Santa Helena";2;2;3097,20;2489,18;-;-;608,02;-;-;1548,60;1548,60;5;2,5;1;50,00
"412410 Santo Antônio da Platina";14;14;21979,80;17723,66;-;-;4256,14;-;-;1569,99;1569,99;71;5,1;-;-
"412440 Santo Antônio do Sudoeste";2;2;3088,00;2479,98;-;-;608,02;-;-;1544,00;1544,00;11;5,5;-;-
"412490 São João do Caiuá";1;1;1524,00;1219,99;-;-;304,01;-;-;1524,00;1524,00;3;3,0;-;-
"412550 São José dos Pinhais";19;19;381925,85;328210,46;-;-;53715,39;-;-;20101,36;20101,36;240;12,6;7;36,84
"412560 São Mateus do Sul";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;3;3,0;-;-
"412570 São Miguel do Iguaçu";5;5;7500,00;5979,95;-;-;1520,05;-;-;1500,00;1500,00;11;2,2;-;-
"412625 Sarandi";33;33;175304,33;148753,09;-;-;26551,24;-;-;5312,25;5312,25;221;6,7;4;12,12
"412710 Telêmaco Borba";11;11;28983,39;24283,28;-;-;4700,11;-;-;2634,85;2634,85;49;4,5;2;18,18
"412720 Terra Boa";13;13;21000,51;17048,38;-;-;3952,13;-;-;1615,42;1615,42;32;2,5;-;-
"412770 Toledo";12;12;390924,84;336891,79;-;-;54033,05;-;-;32577,07;32577,07;249;20,8;4;33,33
"412785 Três Barras do Paraná";1;1;1548,00;1243,99;-;-;304,01;-;-;1548,00;1548,00;6;6,0;-;-
"412810 Umuarama";11;11;94139,94;80871,01;-;-;13268,93;-;-;8558,18;8558,18;111;10,1;4;36,36
"412820 União da Vitória";13;13;23023,54;19071,41;-;-;3952,13;-;-;1771,04;1771,04;102;7,8;5;38,46
"412860 Verê";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;15;3,8;-;-
"420140 Araranguá";48;48;558930,72;477118,87;-;-;81811,85;-;-;11644,39;11644,39;421;8,8;15;31,25
"420150 Armazém";13;13;19636,41;15684,28;-;-;3952,13;-;-;1510,49;1510,49;43;3,3;-;-
"420200 Balneário Camboriú";53;53;628743,28;536813,85;-;-;91929,43;-;-;11863,08;11863,08;466;8,8;2;3,77
"420230 Biguaçu";27;27;43240,43;35020,55;-;-;8219,88;-;-;1601,50;1601,50;171;6,3;2;7,41
"420240 Blumenau";157;157;1132319,56;968936,53;-;-;163383,03;-;-;7212,23;7212,23;1175;7,5;22;14,01
"420280 Braço do Norte";45;45;75529,40;61814,12;-;-;13715,28;-;-;1678,43;1678,43;262;5,8;1;2,22
"420290 Brusque";36;36;68631,01;56519,43;-;-;12111,58;-;-;1906,42;1906,42;205;5,7;4;11,11
"420300 Caçador";29;29;82657,95;69095,66;-;-;13562,29;-;-;2850,27;2850,27;191;6,6;5;17,24
"420320 Camboriú";11;11;16624,18;13268,46;-;-;3355,72;-;-;1511,29;1511,29;51;4,6;1;9,09
"420360 Campos Novos";1;1;1504,67;1200,66;-;-;304,01;-;-;1504,67;1504,67;3;3,0;-;-
"420370 Canelinha";10;10;15256,00;12215,90;-;-;3040,10;-;-;1525,60;1525,60;43;4,3;1;10,00
"420380 Canoinhas";9;9;82658,66;70152,97;-;-;12505,69;-;-;9184,30;9184,30;40;4,4;3;33,33
"420390 Capinzal";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;8;2,7;1;33,33
"420420 Chapecó";68;68;690268,52;590447,95;-;-;99820,57;-;-;10151,01;10151,01;633;9,3;8;11,76
"420430 Concórdia";31;31;162001,70;138868,30;-;-;23133,40;-;-;5225,86;5225,86;213;6,9;3;9,68
"420460 Criciúma";39;39;317429,89;270860,20;-;-;46569,69;-;-;8139,23;8139,23;397;10,2;7;17,95
"420480 Curitibanos";39;39;212326,29;178986,30;-;-;33339,99;-;-;5444,26;5444,26;221;5,7;7;17,95
"420540 Florianópolis";45;45;248483,69;210376,29;-;-;38107,40;-;-;5521,86;5521,86;291;6,5;9;20,00
"420550 Fraiburgo";9;9;13829,83;11089,87;-;-;2739,96;-;-;1536,65;1536,65;52;5,8;-;-
"420590 Gaspar";38;38;315882,34;268032,42;-;-;47849,92;-;-;8312,69;8312,69;265;7,0;15;39,47
"420700 Içara";22;22;45765,74;37717,65;-;-;8048,09;-;-;2080,26;2080,26;118;5,4;4;18,18
"420730 Imbituba";41;41;66582,58;54114,30;-;-;12468,28;-;-;1623,97;1623,97;118;2,9;3;7,32
"420750 Indaial";38;38;108096,67;89728,29;-;-;18368,38;-;-;2844,65;2844,65;128;3,4;3;7,89
"420810 Itaiópolis";1;1;1596,80;1292,79;-;-;304,01;-;-;1596,80;1596,80;5;5,0;1;100,00
"420820 Itajaí";109;109;1308239,00;1127326,08;-;-;180912,92;-;-;12002,19;12002,19;1111;10,2;36;33,03
"420830 Itapema";63;63;94500,00;75347,37;-;-;19152,63;-;-;1500,00;1500,00;281;4,5;7;11,11
"420880 Jaguaruna";4;4;6096,00;4879,96;-;-;1216,04;-;-;1524,00;1524,00;21;5,3;-;-
"420890 Jaraguá do Sul";15;15;102990,10;87706,55;-;-;15283,55;-;-;6866,01;6866,01;116;7,7;1;6,67
"420900 Joaçaba";36;36;312248,24;267087,52;-;-;45160,72;-;-;8673,56;8673,56;307;8,5;6;16,67
"420910 Joinville";275;275;2099361,44;1788699,92;-;-;310661,52;-;-;7634,04;7634,04;2357;8,6;53;19,27
"420930 Lages";19;19;94744,11;80788,75;-;-;13955,36;-;-;4986,53;4986,53;124;6,5;5;26,32
"421010 Mafra";2;2;3600,74;2992,72;-;-;608,02;-;-;1800,37;1800,37;7;3,5;1;50,00
"421050 Maravilha";6;6;25299,64;21509,38;-;-;3790,26;-;-;4216,61;4216,61;51;8,5;-;-
"421080 Meleiro";6;6;9000,00;7175,94;-;-;1824,06;-;-;1500,00;1500,00;27;4,5;-;-
"421120 Morro da Fumaça";16;16;24176,00;19311,84;-;-;4864,16;-;-;1511,00;1511,00;69;4,3;6;37,50
"421130 Navegantes";15;15;23274,42;18648,48;-;-;4625,94;-;-;1551,63;1551,63;108;7,2;2;13,33
"421150 Nova Trento";28;28;42304,82;33792,54;-;-;8512,28;-;-;1510,89;1510,89;121;4,3;2;7,14
"421170 Orleans";14;14;21897,76;17633,88;-;-;4263,88;-;-;1564,13;1564,13;87;6,2;-;-
"421210 Palmitos";6;6;9056,00;7231,94;-;-;1824,06;-;-;1509,33;1509,33;15;2,5;-;-
"421320 Pomerode";1;1;1524,00;1219,99;-;-;304,01;-;-;1524,00;1524,00;3;3,0;-;-
"421340 Ponte Serrada";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;18;4,5;-;-
"421360 Porto União";1;1;1920,77;1616,76;-;-;304,01;-;-;1920,77;1920,77;5;5,0;-;-
"421380 Praia Grande";8;8;12016,00;9583,92;-;-;2432,08;-;-;1502,00;1502,00;24;3,0;-;-
"421480 Rio do Sul";23;23;117390,20;100991,42;-;-;16398,78;-;-;5103,92;5103,92;174;7,6;2;8,70
"421500 Rio Negrinho";12;12;18040,12;14384,26;-;-;3655,86;-;-;1503,34;1503,34;58;4,8;1;8,33
"421550 Santa Cecília";11;11;16764,00;13419,89;-;-;3344,11;-;-;1524,00;1524,00;53;4,8;-;-
"421580 São Bento do Sul";4;4;6578,67;5362,63;-;-;1216,04;-;-;1644,67;1644,67;18;4,5;1;25,00
"421600 São Carlos";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;4;4,0;-;-
"421660 São José";16;16;47618,17;39694,49;-;-;7923,68;-;-;2976,14;2976,14;114;7,1;4;25,00
"421690 São Lourenço do Oeste";7;7;10652,00;8523,93;-;-;2128,07;-;-;1521,71;1521,71;32;4,6;-;-
"421720 São Miguel do Oeste";32;32;134976,61;113688,48;-;-;21288,13;-;-;4218,02;4218,02;217;6,8;-;-
"421750 Seara";5;5;7500,00;5979,95;-;-;1520,05;-;-;1500,00;1500,00;23;4,6;-;-
"421770 Sombrio";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;1;1,0;-;-
"421800 Tijucas";3;3;4989,23;4077,20;-;-;912,03;-;-;1663,08;1663,08;13;4,3;-;-
"421820 Timbó";6;6;78564,07;67864,21;-;-;10699,86;-;-;13094,01;13094,01;47;7,8;1;16,67
"421830 Três Barras";7;7;11088,60;8960,53;-;-;2128,07;-;-;1584,09;1584,09;51;7,3;2;28,57
"421840 Treze de Maio";21;21;31764,00;25379,79;-;-;6384,21;-;-;1512,57;1512,57;101;4,8;-;-
"421870 Tubarão";54;54;335023,97;285290,60;-;-;49733,37;-;-;6204,15;6204,15;385;7,1;5;9,26
"421900 Urussanga";11;11;16705,08;13341,62;-;-;3363,46;-;-;1518,64;1518,64;84;7,6;2;18,18
"421930 Videira";35;35;105120,53;88181,23;-;-;16939,30;-;-;3003,44;3003,44;226;6,5;3;8,57
"421950 Xanxerê";78;78;538723,69;458424,71;-;-;80298,98;-;-;6906,71;6906,71;475;6,1;24;30,77
"421970 Xaxim";14;14;21605,49;17349,35;-;-;4256,14;-;-;1543,25;1543,25;51;3,6;-;-
"430020 Ajuricaba";1;1;1640,30;1316,94;-;-;323,36;-;-;1640,30;1640,30;15;15,0;-;-
"430040 Alegrete";31;31;198521,90;167764,59;-;-;30757,31;-;-;6403,93;6403,93;252;8,1;7;22,58
"430060 Alvorada";56;56;85698,32;68546,05;-;-;17152,27;-;-;1530,33;1530,33;315;5,6;15;26,79
"430080 Antônio Prado";4;4;6554,43;5338,39;-;-;1216,04;-;-;1638,61;1638,61;15;3,8;-;-
"430100 Arroio do Meio";9;9;13861,91;11125,82;-;-;2736,09;-;-;1540,21;1540,21;29;3,2;-;-
"430140 Arvorezinha";4;4;6040,40;4824,36;-;-;1216,04;-;-;1510,10;1510,10;23;5,8;-;-
"430160 Bagé";23;23;175133,34;148813,63;-;-;26319,71;-;-;7614,49;7614,49;189;8,2;6;26,09
"430210 Bento Gonçalves";29;29;238203,25;204999,13;-;-;33204,12;-;-;8213,91;8213,91;331;11,4;5;17,24
