 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadasInternaçõesValor totalValor serviços hospitalaresVal serv hosp - compl federalVal serv hosp - compl gestorValor serviços profissionaisVal serv prof - compl federalVal serv prof - compl gestorValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Município
Procedimento: 0303010223 TRATAMENTO DE INFECÇÃO PELO CORONAVIRUS – COVID 19
Período:Out/2020
"Município";"AIH_aprovadas";"Internações";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"411580 Medianeira";7;7;11324,40;9196,33;-;-;2128,07;-;-;1617,77;1617,77;17;2,4;1;14,29
"411670 Nova Aurora";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;15;5,0;-;-
"411710 Nova Londrina";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;9;3,0;-;-
"411722 Nova Santa Rosa";5;5;7500,00;5979,95;-;-;1520,05;-;-;1500,00;1500,00;12;2,4;1;20,00
"411760 Palmas";7;7;23055,67;19232,60;-;-;3823,07;-;-;3293,67;3293,67;51;7,3;4;57,14
"411770 Palmeira";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;6;3,0;-;-
"411790 Palotina";2;2;3411,45;2803,43;-;-;608,02;-;-;1705,72;1705,72;3;1,5;-;-
"411820 Paranaguá";37;37;141149,29;117897,91;-;-;23251,38;-;-;3814,85;3814,85;232;6,3;15;40,54
"411840 Paranavaí";11;11;21440,90;18077,44;-;-;3363,46;-;-;1949,17;1949,17;67;6,1;2;18,18
"411850 Pato Branco";14;14;117712,43;100811,69;-;-;16900,74;-;-;8408,03;8408,03;159;11,4;3;21,43
"411910 Piên";2;2;3048,00;2439,98;-;-;608,02;-;-;1524,00;1524,00;6;3,0;-;-
"411960 Pitanga";2;2;3008,00;2399,98;-;-;608,02;-;-;1504,00;1504,00;-;-;-;-
"411990 Ponta Grossa";153;153;922073,25;786723,36;-;-;135349,89;-;-;6026,62;6026,62;1274;8,3;43;28,10
"412035 Pranchita";1;1;1516,00;1211,99;-;-;304,01;-;-;1516,00;1516,00;2;2,0;-;-
"412090 Quedas do Iguaçu";1;1;1516,00;1211,99;-;-;304,01;-;-;1516,00;1516,00;2;2,0;-;-
"412100 Querência do Norte";4;4;6040,00;4823,96;-;-;1216,04;-;-;1510,00;1510,00;16;4,0;-;-
"412120 Quitandinha";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;5;2,5;-;-
"412230 Rio Negro";3;3;4612,00;3699,97;-;-;912,03;-;-;1537,33;1537,33;17;5,7;-;-
"412290 Salto do Itararé";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;7;7,0;-;-
"412350 Santa Helena";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;12;6,0;-;-
"412380 Santa Izabel do Oeste";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;2;2,0;-;-
"412410 Santo Antônio da Platina";44;44;76849,24;63472,80;-;-;13376,44;-;-;1746,57;1746,57;382;8,7;26;59,09
"412440 Santo Antônio do Sudoeste";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;9;4,5;-;-
"412550 São José dos Pinhais";8;8;183784,57;157723,69;-;-;26060,88;-;-;22973,07;22973,07;114;14,3;4;50,00
"412560 São Mateus do Sul";3;3;4532,00;3619,97;-;-;912,03;-;-;1510,67;1510,67;12;4,0;-;-
"412570 São Miguel do Iguaçu";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;5;5,0;-;-
"412625 Sarandi";15;15;228622,43;197891,94;-;-;30730,49;-;-;15241,50;15241,50;150;10,0;10;66,67
"412710 Telêmaco Borba";6;6;13333,62;11509,56;-;-;1824,06;-;-;2222,27;2222,27;65;10,8;2;33,33
"412720 Terra Boa";1;1;1733,85;1429,84;-;-;304,01;-;-;1733,85;1733,85;2;2,0;-;-
"412760 Tijucas do Sul";7;7;10500,00;8371,93;-;-;2128,07;-;-;1500,00;1500,00;6;0,9;-;-
"412770 Toledo";28;28;539815,89;465154,61;-;-;74661,28;-;-;19279,14;19279,14;279;10,0;16;57,14
"412800 Ubiratã";7;7;11442,50;9314,43;-;-;2128,07;-;-;1634,64;1634,64;40;5,7;-;-
"412810 Umuarama";53;53;378101,31;324275,08;-;-;53826,23;-;-;7133,99;7133,99;454;8,6;7;13,21
"412820 União da Vitória";4;4;6897,68;5536,01;-;-;1361,67;-;-;1724,42;1724,42;32;8,0;-;-
"412860 Verê";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;5;5,0;-;-
"420140 Araranguá";20;20;50125,36;41765,42;-;-;8359,94;-;-;2506,27;2506,27;161;8,1;6;30,00
"420150 Armazém";8;8;12370,26;9938,18;-;-;2432,08;-;-;1546,28;1546,28;30;3,8;-;-
"420200 Balneário Camboriú";50;50;679767,56;582827,08;-;-;96940,48;-;-;13595,35;13595,35;615;12,3;16;32,00
"420230 Biguaçu";21;21;35557,64;29084,42;-;-;6473,22;-;-;1693,22;1693,22;149;7,1;8;38,10
"420240 Blumenau";43;43;721506,91;626364,65;-;-;95142,26;-;-;16779,23;16779,23;561;13,0;10;23,26
"420280 Braço do Norte";13;13;23199,49;19174,88;-;-;4024,61;-;-;1784,58;1784,58;71;5,5;1;7,69
"420290 Brusque";29;29;357161,05;306287,41;-;-;50873,64;-;-;12315,90;12315,90;398;13,7;9;31,03
"420300 Caçador";36;36;211173,97;180709,96;-;-;30464,01;-;-;5865,94;5865,94;425;11,8;13;36,11
"420320 Camboriú";27;27;40500,00;32291,73;-;-;8208,27;-;-;1500,00;1500,00;96;3,6;1;3,70
"420360 Campos Novos";23;23;36324,72;29305,73;-;-;7018,99;-;-;1579,34;1579,34;74;3,2;-;-
"420380 Canoinhas";21;21;173002,13;146754,26;-;-;26247,87;-;-;8238,20;8238,20;158;7,5;2;9,52
"420390 Capinzal";3;3;4580,00;3667,97;-;-;912,03;-;-;1526,67;1526,67;18;6,0;-;-
"420420 Chapecó";113;113;1434099,32;1230983,44;-;-;203115,88;-;-;12691,14;12691,14;1341;11,9;31;27,43
"420430 Concórdia";25;25;149940,26;128350,82;-;-;21589,44;-;-;5997,61;5997,61;166;6,6;3;12,00
"420460 Criciúma";89;89;1354440,45;1162215,49;-;-;192224,96;-;-;15218,43;15218,43;1240;13,9;27;30,34
"420480 Curitibanos";10;10;50490,95;42680,71;-;-;7810,24;-;-;5049,09;5049,09;53;5,3;-;-
"420490 Descanso";4;4;6108,06;4888,15;-;-;1219,91;-;-;1527,01;1527,01;27;6,8;-;-
"420540 Florianópolis";73;73;1518201,14;1301912,43;-;-;216288,71;-;-;20797,28;20797,28;1227;16,8;19;26,03
"420590 Gaspar";8;8;56280,54;47896,26;-;-;8384,28;-;-;7035,07;7035,07;120;15,0;-;-
"420650 Guaramirim";6;6;9289,91;7461,98;-;-;1827,93;-;-;1548,32;1548,32;31;5,2;-;-
"420690 Ibirama";9;9;35440,46;30160,94;-;-;5279,52;-;-;3937,83;3937,83;68;7,6;1;11,11
"420700 Içara";18;18;55921,25;46806,13;-;-;9115,12;-;-;3106,74;3106,74;73;4,1;2;11,11
"420730 Imbituba";15;15;26599,79;21962,24;-;-;4637,55;-;-;1773,32;1773,32;95;6,3;3;20,00
"420750 Indaial";9;9;54299,76;46110,87;-;-;8188,89;-;-;6033,31;6033,31;55;6,1;-;-
"420765 Iporã do Oeste";5;5;7524,20;6004,15;-;-;1520,05;-;-;1504,84;1504,84;27;5,4;-;-
"420810 Itaiópolis";9;9;13620,00;10883,91;-;-;2736,09;-;-;1513,33;1513,33;26;2,9;-;-
"420820 Itajaí";78;78;1208010,18;1046311,86;-;-;161698,32;-;-;15487,31;15487,31;969;12,4;25;32,05
"420830 Itapema";25;25;37500,00;29899,75;-;-;7600,25;-;-;1500,00;1500,00;93;3,7;-;-
"420850 Ituporanga";4;4;11531,77;9705,53;-;-;1826,24;-;-;2882,94;2882,94;36;9,0;1;25,00
"420880 Jaguaruna";8;8;12032,00;9599,92;-;-;2432,08;-;-;1504,00;1504,00;37;4,6;-;-
"420890 Jaraguá do Sul";63;63;156825,71;133245,97;-;-;23579,74;-;-;2489,30;2489,30;679;10,8;13;20,63
"420900 Joaçaba";16;16;230894,71;198406,99;-;-;32487,72;-;-;14430,92;14430,92;227;14,2;3;18,75
"420910 Joinville";92;92;1616311,96;1388039,80;-;-;228272,16;-;-;17568,61;17568,61;1647;17,9;19;20,65
"420930 Lages";107;107;1031639,88;892784,65;-;-;138855,23;-;-;9641,49;9641,49;1328;12,4;43;40,19
"421010 Mafra";16;16;138061,22;119876,34;-;-;18184,88;-;-;8628,83;8628,83;348;21,8;4;25,00
"421050 Maravilha";10;10;17116,93;13993,61;-;-;3123,32;-;-;1711,69;1711,69;45;4,5;-;-
"421080 Meleiro";1;1;2599,44;2279,95;-;-;319,49;-;-;2599,44;2599,44;13;13,0;1;100,00
"421120 Morro da Fumaça";35;35;52989,08;42279,07;-;-;10710,01;-;-;1513,97;1513,97;248;7,1;2;5,71
"421150 Nova Trento";5;5;7508,00;5987,95;-;-;1520,05;-;-;1501,60;1501,60;27;5,4;-;-
"421170 Orleans";7;7;11369,13;9186,88;-;-;2182,25;-;-;1624,16;1624,16;67;9,6;-;-
"421210 Palmitos";5;5;7540,00;6019,95;-;-;1520,05;-;-;1508,00;1508,00;13;2,6;-;-
"421220 Papanduva";9;9;13500,00;10763,91;-;-;2736,09;-;-;1500,00;1500,00;43;4,8;1;11,11
"421250 Penha";64;64;96000,00;76543,36;-;-;19456,64;-;-;1500,00;1500,00;254;4,0;-;-
"421320 Pomerode";3;3;4780,30;3868,27;-;-;912,03;-;-;1593,43;1593,43;25;8,3;-;-
"421380 Praia Grande";19;19;28500,00;22723,81;-;-;5776,19;-;-;1500,00;1500,00;96;5,1;-;-
"421480 Rio do Sul";11;11;121249,66;104575,89;-;-;16673,77;-;-;11022,70;11022,70;94;8,5;1;9,09
"421500 Rio Negrinho";8;8;13246,40;10771,75;-;-;2474,65;-;-;1655,80;1655,80;53;6,6;-;-
"421550 Santa Cecília";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;11;5,5;-;-
"421570 Santo Amaro da Imperatriz";21;21;32108,72;25678,07;-;-;6430,65;-;-;1528,99;1528,99;129;6,1;4;19,05
"421580 São Bento do Sul";16;16;142786,89;122603,53;-;-;20183,36;-;-;8924,18;8924,18;149;9,3;2;12,50
"421600 São Carlos";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;13;4,3;-;-
"421620 São Francisco do Sul";8;8;12140,42;9681,25;-;-;2459,17;-;-;1517,55;1517,55;64;8,0;1;12,50
"421660 São José";18;18;73397,51;61705,52;-;-;11691,99;-;-;4077,64;4077,64;163;9,1;4;22,22
"421690 São Lourenço do Oeste";2;2;3100,30;2472,93;-;-;627,37;-;-;1550,15;1550,15;18;9,0;-;-
"421720 São Miguel do Oeste";31;31;470083,88;401564,54;-;-;68519,34;-;-;15164,00;15164,00;378;12,2;13;41,94
"421750 Seara";7;7;10677,80;8549,73;-;-;2128,07;-;-;1525,40;1525,40;43;6,1;-;-
"421770 Sombrio";3;3;4540,00;3627,97;-;-;912,03;-;-;1513,33;1513,33;15;5,0;-;-
"421820 Timbó";32;32;253211,86;218181,12;-;-;35030,74;-;-;7912,87;7912,87;224;7,0;2;6,25
"421830 Três Barras";12;12;20737,37;16938,32;-;-;3799,05;-;-;1728,11;1728,11;145;12,1;-;-
"421840 Treze de Maio";15;15;22733,00;18172,85;-;-;4560,15;-;-;1515,53;1515,53;81;5,4;1;6,67
"421870 Tubarão";90;90;861926,29;740427,03;-;-;121499,26;-;-;9576,96;9576,96;1056;11,7;21;23,33
"421880 Turvo";5;5;7500,00;5979,95;-;-;1520,05;-;-;1500,00;1500,00;24;4,8;-;-
"421900 Urussanga";5;5;7572,00;6051,95;-;-;1520,05;-;-;1514,40;1514,40;28;5,6;1;20,00
"421930 Videira";16;16;74277,43;62972,27;-;-;11305,16;-;-;4642,34;4642,34;149;9,3;1;6,25
"421950 Xanxerê";21;21;139822,12;118773,68;-;-;21048,44;-;-;6658,20;6658,20;173;8,2;2;9,52
"421970 Xaxim";4;4;6143,35;4927,31;-;-;1216,04;-;-;1535,84;1535,84;14;3,5;1;25,00
"430003 Aceguá";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;5;5,0;-;-
"430010 Agudo";13;13;21428,01;17475,88;-;-;3952,13;-;-;1648,31;1648,31;64;4,9;-;-
"430020 Ajuricaba";2;2;3032,00;2423,98;-;-;608,02;-;-;1516,00;1516,00;8;4,0;-;-
"430030 Alecrim";2;2;3056,00;2447,98;-;-;608,02;-;-;1528,00;1528,00;7;3,5;-;-
"430040 Alegrete";19;19;185863,89;157814,36;-;-;28049,53;-;-;9782,31;9782,31;115;6,1;4;21,05
"430060 Alvorada";44;44;69309,91;55608,39;-;-;13701,52;-;-;1575,23;1575,23;329;7,5;6;13,64
"430064 Ametista do Sul";3;3;4588,00;3675,97;-;-;912,03;-;-;1529,33;1529,33;11;3,7;-;-
"430070 Anta Gorda";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;3;3,0;-;-
"430080 Antônio Prado";3;3;4846,41;3934,38;-;-;912,03;-;-;1615,47;1615,47;10;3,3;-;-
"430100 Arroio do Meio";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;5;1,3;-;-
"430130 Arroio Grande";4;4;6080,00;4863,96;-;-;1216,04;-;-;1520,00;1520,00;12;3,0;-;-
"430140 Arvorezinha";3;3;4750,68;3834,78;-;-;915,90;-;-;1583,56;1583,56;23;7,7;-;-
"430160 Bagé";23;23;116796,98;99221,97;-;-;17575,01;-;-;5078,13;5078,13;219;9,5;2;8,70
"430210 Bento Gonçalves";9;9;125988,15;107989,86;-;-;17998,29;-;-;13998,68;13998,68;91;10,1;1;11,11
"430230 Bom Jesus";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;-;-;-;-
"430235 Bom Princípio";9;9;13628,00;10891,91;-;-;2736,09;-;-;1514,22;1514,22;40;4,4;-;-
"430240 Bom Retiro do Sul";2;2;3024,00;2415,98;-;-;608,02;-;-;1512,00;1512,00;6;3,0;-;-
"430245 Boqueirão do Leão";1;1;1540,00;1235,99;-;-;304,01;-;-;1540,00;1540,00;5;5,0;-;-
"430270 Butiá";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;3;3,0;-;-
"430280 Caçapava do Sul";5;5;7772,82;6252,77;-;-;1520,05;-;-;1554,56;1554,56;12;2,4;-;-
"430300 Cachoeira do Sul";2;2;30457,23;26214,01;-;-;4243,22;-;-;15228,61;15228,61;15;7,5;1;50,00
"430310 Cachoeirinha";21;21;32979,68;26398,10;-;-;6581,58;-;-;1570,46;1570,46;202;9,6;8;38,10
"430340 Caiçara";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;6;6,0;-;-
"430350 Camaquã";18;18;36110,37;29675,21;-;-;6435,16;-;-;2006,13;2006,13;107;5,9;2;11,11
"430370 Campina das Missões";3;3;4524,00;3611,97;-;-;912,03;-;-;1508,00;1508,00;5;1,7;2;66,67
"430380 Campinas do Sul";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;8;2,7;-;-
"430400 Campo Novo";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;5;5,0;-;-
"430420 Candelária";6;6;10050,96;8130,15;-;-;1920,81;-;-;1675,16;1675,16;58;9,7;1;16,67
"430430 Cândido Godói";2;2;3064,00;2455,98;-;-;608,02;-;-;1532,00;1532,00;8;4,0;-;-
"430440 Canela";24;24;38468,17;31164,19;-;-;7303,98;-;-;1602,84;1602,84;131;5,5;1;4,17
"430450 Canguçu";17;17;25897,02;20728,85;-;-;5168,17;-;-;1523,35;1523,35;83;4,9;1;5,88
"430460 Canoas";197;197;1013463,25;866847,43;-;-;146615,82;-;-;5144,48;5144,48;2050;10,4;35;17,77
"430463 Capão da Canoa";13;13;30510,99;25406,26;-;-;5104,73;-;-;2347,00;2347,00;109;8,4;2;15,38
"430470 Carazinho";34;34;254293,33;216178,59;-;-;38114,74;-;-;7479,22;7479,22;235;6,9;7;20,59
"430490 Casca";9;9;13692,00;10955,91;-;-;2736,09;-;-;1521,33;1521,33;37;4,1;-;-
"430510 Caxias do Sul";86;86;815401,42;701891,05;-;-;113510,37;-;-;9481,41;9481,41;1012;11,8;25;29,07
"430520 Cerro Largo";2;2;3032,00;2423,98;-;-;608,02;-;-;1516,00;1516,00;4;2,0;-;-
"430530 Chapada";1;1;1548,00;1243,99;-;-;304,01;-;-;1548,00;1548,00;6;6,0;-;-
"430535 Charqueadas";21;21;33742,99;27277,51;-;-;6465,48;-;-;1606,81;1606,81;124;5,9;-;-
"430540 Chiapetta";3;3;4600,30;3668,92;-;-;931,38;-;-;1533,43;1533,43;28;9,3;-;-
"430570 Condor";7;7;10572,00;8443,93;-;-;2128,07;-;-;1510,29;1510,29;30;4,3;-;-
"430580 Constantina";3;3;4596,00;3683,97;-;-;912,03;-;-;1532,00;1532,00;12;4,0;-;-
"430610 Cruz Alta";56;56;404368,38;343367,82;-;-;61000,56;-;-;7220,86;7220,86;469;8,4;14;25,00
"430620 Cruzeiro do Sul";3;3;4556,00;3643,97;-;-;912,03;-;-;1518,67;1518,67;9;3,0;-;-
"430630 David Canabarro";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;16;4,0;-;-
"430640 Dois Irmãos";7;7;11351,49;9223,42;-;-;2128,07;-;-;1621,64;1621,64;23;3,3;1;14,29
"430650 Dom Feliciano";1;1;1524,00;1219,99;-;-;304,01;-;-;1524,00;1524,00;3;3,0;-;-
"430660 Dom Pedrito";12;12;46448,39;38937,87;-;-;7510,52;-;-;3870,70;3870,70;65;5,4;-;-
"430680 Encantado";12;12;85180,64;72234,52;-;-;12946,12;-;-;7098,39;7098,39;85;7,1;2;16,67
"430690 Encruzilhada do Sul";3;3;4909,23;3997,20;-;-;912,03;-;-;1636,41;1636,41;12;4,0;-;-
"430700 Erechim";44;44;530921,61;455603,74;-;-;75317,87;-;-;12066,40;12066,40;467;10,6;13;29,55
"430750 Espumoso";19;19;137946,95;117130,56;-;-;20816,39;-;-;7260,37;7260,37;102;5,4;3;15,79
"430760 Estância Velha";15;15;24239,70;19679,55;-;-;4560,15;-;-;1615,98;1615,98;71;4,7;4;26,67
"430770 Esteio";49;49;474299,47;407181,87;-;-;67117,60;-;-;9679,58;9679,58;638;13,0;16;32,65
"430780 Estrela";10;10;249700,02;214457,89;-;-;35242,13;-;-;24970,00;24970,00;149;14,9;1;10,00
"430790 Farroupilha";24;24;264963,92;226759,28;-;-;38204,64;-;-;11040,16;11040,16;189;7,9;2;8,33
"430810 Feliz";2;2;3032,00;2423,98;-;-;608,02;-;-;1516,00;1516,00;8;4,0;-;-
"430820 Flores da Cunha";4;4;6652,46;5432,55;-;-;1219,91;-;-;1663,12;1663,12;26;6,5;-;-
"430845 Fortaleza dos Valos";5;5;7500,00;5979,95;-;-;1520,05;-;-;1500,00;1500,00;20;4,0;-;-
"430850 Frederico Westphalen";15;15;27633,13;22383,37;-;-;5249,76;-;-;1842,21;1842,21;96;6,4;3;20,00
"430860 Garibaldi";10;10;137787,27;117934,40;-;-;19852,87;-;-;13778,73;13778,73;84;8,4;4;40,00
"430870 Gaurama";2;2;3040,00;2431,98;-;-;608,02;-;-;1520,00;1520,00;12;6,0;-;-
"430890 Getúlio Vargas";8;8;12488,98;10045,29;-;-;2443,69;-;-;1561,12;1561,12;31;3,9;1;12,50
"430900 Giruá";7;7;10925,14;8797,07;-;-;2128,07;-;-;1560,73;1560,73;23;3,3;-;-
"430910 Gramado";59;59;586640,89;499157,88;-;-;87483,01;-;-;9943,07;9943,07;363;6,2;4;6,78
"430920 Gravataí";54;54;301227,78;256851,77;-;-;44376,01;-;-;5578,29;5578,29;542;10,0;11;20,37
"430940 Guaporé";7;7;11407,44;9279,37;-;-;2128,07;-;-;1629,63;1629,63;21;3,0;-;-
"430950 Guarani das Missões";2;2;3048,00;2439,98;-;-;608,02;-;-;1524,00;1524,00;6;3,0;-;-
"430960 Horizontina";11;11;18306,95;14939,62;-;-;3367,33;-;-;1664,27;1664,27;52;4,7;1;9,09
"431000 Ibirubá";7;7;10500,00;8371,93;-;-;2128,07;-;-;1500,00;1500,00;26;3,7;-;-
"431010 Igrejinha";23;23;35664,84;28672,61;-;-;6992,23;-;-;1550,65;1550,65;128;5,6;3;13,04
"431020 Ijuí";9;9;65004,18;56978,82;-;-;8025,36;-;-;7222,69;7222,69;140;15,6;4;44,44
"431060 Itaqui";4;4;6611,28;5395,24;-;-;1216,04;-;-;1652,82;1652,82;23;5,8;-;-
"431080 Ivoti";4;4;6744,32;5485,71;-;-;1258,61;-;-;1686,08;1686,08;46;11,5;-;-
"431110 Jaguari";3;3;4524,00;3611,97;-;-;912,03;-;-;1508,00;1508,00;9;3,0;-;-
"431120 Júlio de Castilhos";10;10;15224,00;12183,90;-;-;3040,10;-;-;1522,40;1522,40;28;2,8;-;-
"431130 Lagoa Vermelha";20;20;35469,60;29215,25;-;-;6254,35;-;-;1773,48;1773,48;182;9,1;1;5,00
"431180 Marau";11;11;17497,44;14114,63;-;-;3382,81;-;-;1590,68;1590,68;72;6,5;1;9,09
"431205 Marques de Souza";5;5;7548,00;6027,95;-;-;1520,05;-;-;1509,60;1509,60;17;3,4;-;-
"431220 Maximiliano de Almeida";1;1;1548,00;1243,99;-;-;304,01;-;-;1548,00;1548,00;6;6,0;-;-
"431240 Montenegro";14;14;65570,52;55655,47;-;-;9915,05;-;-;4683,61;4683,61;128;9,1;4;28,57
"431250 Mostardas";5;5;7500,00;5979,95;-;-;1520,05;-;-;1500,00;1500,00;20;4,0;-;-
"431260 Muçum";6;6;10594,00;8769,94;-;-;1824,06;-;-;1765,67;1765,67;16;2,7;-;-
"431265 Não-Me-Toque";7;7;10844,82;8716,75;-;-;2128,07;-;-;1549,26;1549,26;11;1,6;-;-
"431270 Nonoai";17;17;25564,51;20392,47;-;-;5172,04;-;-;1503,79;1503,79;90;5,3;-;-
"431290 Nova Bassano";2;2;3415,58;2807,56;-;-;608,02;-;-;1707,79;1707,79;11;5,5;-;-
"431300 Nova Bréscia";5;5;7768,18;6236,52;-;-;1531,66;-;-;1553,64;1553,64;35;7,0;-;-
"431320 Nova Petrópolis";4;4;6752,00;5535,96;-;-;1216,04;-;-;1688,00;1688,00;23;5,8;-;-
"431330 Nova Prata";13;13;20977,84;17010,71;-;-;3967,13;-;-;1613,68;1613,68;64;4,9;1;7,69
"431340 Novo Hamburgo";68;68;215885,00;182718,49;-;-;33166,51;-;-;3174,78;3174,78;728;10,7;10;14,71
"431350 Osório";33;33;430456,38;367385,83;-;-;63070,55;-;-;13044,13;13044,13;392;11,9;6;18,18
"431370 Palmeira das Missões";7;7;10892,82;8764,75;-;-;2128,07;-;-;1556,12;1556,12;24;3,4;2;28,57
"431380 Palmitinho";7;7;10716,24;8572,69;-;-;2143,55;-;-;1530,89;1530,89;54;7,7;1;14,29
"431390 Panambi";11;11;16504,00;13159,89;-;-;3344,11;-;-;1500,36;1500,36;34;3,1;-;-
"431400 Paraí";4;4;6148,06;4928,15;-;-;1219,91;-;-;1537,01;1537,01;17;4,3;-;-
"431405 Parobé";93;93;247571,92;205252,90;-;-;42319,02;-;-;2662,06;2662,06;768;8,3;45;48,39
"431410 Passo Fundo";165;165;1672323,98;1444491,39;-;-;227832,59;-;-;10135,30;10135,30;1734;10,5;43;26,06
"431440 Pelotas";154;154;932947,16;795324,44;-;-;137622,72;-;-;6058,10;6058,10;1870;12,1;63;40,91
"431460 Piratini";3;3;4984,54;4037,68;-;-;946,86;-;-;1661,51;1661,51;38;12,7;-;-
"431470 Planalto";2;2;3088,00;2479,98;-;-;608,02;-;-;1544,00;1544,00;11;5,5;-;-
"431480 Portão";13;13;20251,90;16245,59;-;-;4006,31;-;-;1557,84;1557,84;79;6,1;1;7,69
"431490 Porto Alegre";955;955;8980633,37;7728576,61;-;-;1252056,76;-;-;9403,80;9403,80;14097;14,8;235;24,61
"431510 Porto Xavier";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;11;5,5;-;-
"431515 Progresso";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;1;1,0;-;-
"431535 Quinze de Novembro";3;3;4564,80;3652,77;-;-;912,03;-;-;1521,60;1521,60;9;3,0;-;-
"431560 Rio Grande";97;97;675462,87;574350,80;-;-;101112,07;-;-;6963,53;6963,53;1030;10,6;24;24,74
"431570 Rio Pardo";7;7;10932,72;8758,21;-;-;2174,51;-;-;1561,82;1561,82;65;9,3;-;-
"431575 Riozinho";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;4;4,0;-;-
"431580 Roca Sales";3;3;4604,00;3691,97;-;-;912,03;-;-;1534,67;1534,67;13;4,3;-;-
"431590 Rodeio Bonito";1;1;1532,00;1227,99;-;-;304,01;-;-;1532,00;1532,00;4;4,0;-;-
"431600 Rolante";6;6;9052,75;7224,82;-;-;1827,93;-;-;1508,79;1508,79;26;4,3;-;-
"431610 Ronda Alta";6;6;9040,00;7215,94;-;-;1824,06;-;-;1506,67;1506,67;23;3,8;-;-
"431620 Rondinha";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;4;2,0;1;50,00
"431640 Rosário do Sul";24;24;39270,88;31947,55;-;-;7323,33;-;-;1636,29;1636,29;106;4,4;1;4,17
"431645 Salto do Jacuí";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;12;4,0;-;-
"431660 Sananduva";40;40;68068,38;55873,15;-;-;12195,23;-;-;1701,71;1701,71;222;5,5;4;10,00
"431710 Sant'Ana do Livramento";3;3;5126,81;4207,04;-;-;919,77;-;-;1708,94;1708,94;26;8,7;-;-
"431670 Santa Bárbara do Sul";12;12;18368,00;14719,88;-;-;3648,12;-;-;1530,67;1530,67;45;3,8;1;8,33
"431680 Santa Cruz do Sul";32;32;439846,16;376171,27;-;-;63674,89;-;-;13745,19;13745,19;278;8,7;9;28,13
"431690 Santa Maria";89;89;1082346,20;926167,16;-;-;156179,04;-;-;12161,19;12161,19;1158;13,0;13;14,61
"431720 Santa Rosa";37;37;340807,32;290818,34;-;-;49988,98;-;-;9211,01;9211,01;281;7,6;5;13,51
"431730 Santa Vitória do Palmar";5;5;8334,05;6814,00;-;-;1520,05;-;-;1666,81;1666,81;19;3,8;-;-
"431740 Santiago";11;11;17304,42;13933,22;-;-;3371,20;-;-;1573,13;1573,13;83;7,5;2;18,18
"431750 Santo Ângelo";21;21;210425,36;180624,55;-;-;29800,81;-;-;10020,26;10020,26;207;9,9;3;14,29
"431760 Santo Antônio da Patrulha";11;11;16792,88;13444,90;-;-;3347,98;-;-;1526,63;1526,63;49;4,5;1;9,09
"431780 Santo Augusto";7;7;10732,00;8603,93;-;-;2128,07;-;-;1533,14;1533,14;40;5,7;-;-
"431790 Santo Cristo";4;4;6019,05;4803,01;-;-;1216,04;-;-;1504,76;1504,76;6;1,5;1;25,00
"431800 São Borja";57;57;113780,31;94466,34;-;-;19313,97;-;-;1996,15;1996,15;416;7,3;6;10,53
