 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadasInternaçõesValor totalValor serviços hospitalaresVal serv hosp - compl federalVal serv hosp - compl gestorValor serviços profissionaisVal serv prof - compl federalVal serv prof - compl gestorValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Município
Procedimento: 0303010223 TRATAMENTO DE INFECÇÃO PELO CORONAVIRUS – COVID 19
Período:Dez/2020
"Município";"AIH_aprovadas";"Internações";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"355030 São Paulo";1968;1968;15013297,69;12859521,28;-;-;2153776,41;-;-;7628,71;7628,71;22385;11,4;474;24,09
"355040 São Pedro";1;1;1636,41;1332,40;-;-;304,01;-;-;1636,41;1636,41;1;1,0;-;-
"355060 São Roque";42;42;307356,35;260673,80;-;-;46682,55;-;-;7318,01;7318,01;308;7,3;15;35,71
"355070 São Sebastião";9;9;14739,66;11957,13;-;-;2782,53;-;-;1637,74;1637,74;58;6,4;1;11,11
"355090 São Simão";7;7;10500,00;8371,93;-;-;2128,07;-;-;1500,00;1500,00;22;3,1;-;-
"355100 São Vicente";45;45;259748,78;218163,35;-;-;41585,43;-;-;5772,20;5772,20;292;6,5;19;42,22
"355160 Serra Negra";13;13;19612,00;15659,87;-;-;3952,13;-;-;1508,62;1508,62;57;4,4;-;-
"355150 Serrana";13;13;28958,28;24056,95;-;-;4901,33;-;-;2227,56;2227,56;71;5,5;-;-
"355170 Sertãozinho";30;30;259642,29;221953,99;-;-;37688,30;-;-;8654,74;8654,74;240;8,0;10;33,33
"355210 Socorro";36;36;55420,20;44204,94;-;-;11215,26;-;-;1539,45;1539,45;248;6,9;1;2,78
"355220 Sorocaba";172;172;597512,09;508745,36;-;-;88766,73;-;-;3473,91;3473,91;1713;10,0;58;33,72
"355240 Sumaré";5;5;26839,79;23777,84;-;-;3061,95;-;-;5367,96;5367,96;59;11,8;1;20,00
"355250 Suzano";30;30;44999,99;35879,70;-;-;9120,29;-;-;1500,00;1500,00;103;3,4;-;-
"355280 Taboão da Serra";29;29;62145,04;50758,24;-;-;11386,80;-;-;2142,93;2142,93;182;6,3;2;6,90
"355300 Taguaí";9;9;13600,18;10852,48;-;-;2747,70;-;-;1511,13;1511,13;44;4,9;-;-
"355330 Tambaú";3;3;4509,34;3597,31;-;-;912,03;-;-;1503,11;1503,11;7;2,3;-;-
"355340 Tanabi";7;7;10584,94;8456,87;-;-;2128,07;-;-;1512,13;1512,13;29;4,1;2;28,57
"355400 Tatuí";20;20;78525,67;65804,93;-;-;12720,74;-;-;3926,28;3926,28;145;7,3;-;-
"355410 Taubaté";56;56;544821,50;466672,50;-;-;78149,00;-;-;9728,96;9728,96;775;13,8;19;33,93
"355430 Teodoro Sampaio";10;10;15000,00;11959,90;-;-;3040,10;-;-;1500,00;1500,00;56;5,6;-;-
"355450 Tietê";9;9;13824,06;11084,10;-;-;2739,96;-;-;1536,01;1536,01;60;6,7;-;-
"355500 Tupã";45;45;333743,15;283076,70;-;-;50666,45;-;-;7416,51;7416,51;295;6,6;12;26,67
"355510 Tupi Paulista";9;9;13810,17;11074,08;-;-;2736,09;-;-;1534,46;1534,46;39;4,3;-;-
"355540 Ubatuba";26;26;43123,66;35219,40;-;-;7904,26;-;-;1658,60;1658,60;89;3,4;2;7,69
"355640 Vargem Grande do Sul";2;2;3156,18;2536,55;-;-;619,63;-;-;1578,09;1578,09;18;9,0;-;-
"355650 Várzea Paulista";17;17;25500,00;20331,83;-;-;5168,17;-;-;1500,00;1500,00;81;4,8;-;-
"355680 Viradouro";7;7;10564,00;8435,93;-;-;2128,07;-;-;1509,14;1509,14;13;1,9;-;-
"355700 Votorantim";53;53;292312,60;246042,84;-;-;46269,76;-;-;5515,33;5515,33;362;6,8;14;26,42
"355710 Votuporanga";35;35;303513,81;259379,63;-;-;44134,18;-;-;8671,82;8671,82;263;7,5;9;25,71
"410100 Ampére";6;6;9000,00;7175,94;-;-;1824,06;-;-;1500,00;1500,00;20;3,3;-;-
"410140 Apucarana";34;34;83892,35;70866,91;-;-;13025,44;-;-;2467,42;2467,42;195;5,7;5;14,71
"410150 Arapongas";101;101;686923,77;586118,77;-;-;100805,00;-;-;6801,23;6801,23;836;8,3;42;41,58
"410170 Araruna";1;1;1532,00;1227,99;-;-;304,01;-;-;1532,00;1532,00;4;4,0;-;-
"410180 Araucária";10;10;18527,86;15201,41;-;-;3326,45;-;-;1852,79;1852,79;45;4,5;3;30,00
"410200 Assis Chateaubriand";55;55;636256,17;544116,99;-;-;92139,18;-;-;11568,29;11568,29;480;8,7;14;25,45
"410240 Bandeirantes";7;7;18525,39;15380,32;-;-;3145,07;-;-;2646,48;2646,48;27;3,9;-;-
"410250 Barbosa Ferraz";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;7;2,3;-;-
"410360 Cambará";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;19;4,8;-;-
"410390 Campina da Lagoa";3;3;4548,00;3635,97;-;-;912,03;-;-;1516,00;1516,00;9;3,0;-;-
"410400 Campina Grande do Sul";56;56;211015,75;179142,99;-;-;31872,76;-;-;3768,14;3768,14;342;6,1;22;39,29
"410420 Campo Largo";1079;1079;3945986,34;3358080,89;-;-;587905,45;-;-;3657,08;3657,08;8020;7,4;140;12,97
"410430 Campo Mourão";22;22;275674,85;238382,65;-;-;37292,20;-;-;12530,68;12530,68;264;12,0;6;27,27
"410450 Capanema";6;6;9088,00;7263,94;-;-;1824,06;-;-;1514,67;1514,67;20;3,3;1;16,67
"410460 Capitão Leônidas Marques";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;5;5,0;-;-
"410480 Cascavel";142;142;1339833,70;1142601,12;-;-;197232,58;-;-;9435,45;9435,45;1393;9,8;31;21,83
"410530 Céu Azul";2;2;3040,00;2431,98;-;-;608,02;-;-;1520,00;1520,00;10;5,0;-;-
"410540 Chopinzinho";114;114;177910,60;143253,46;-;-;34657,14;-;-;1560,62;1560,62;606;5,3;38;33,33
"410550 Cianorte";54;54;323076,38;271999,39;-;-;51076,99;-;-;5982,90;5982,90;398;7,4;8;14,81
"410570 Clevelândia";14;14;21000,00;16743,86;-;-;4256,14;-;-;1500,00;1500,00;56;4,0;-;-
"410590 Colorado";68;68;450124,07;381430,92;-;-;68693,15;-;-;6619,47;6619,47;446;6,6;10;14,71
"410640 Cornélio Procópio";2;2;3848,98;3173,16;-;-;675,82;-;-;1924,49;1924,49;11;5,5;-;-
"410690 Curitiba";1189;1189;9105114,88;7755438,15;-;-;1349676,73;-;-;7657,79;7657,79;10938;9,2;269;22,62
"410715 Diamante D'Oeste";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;5;2,5;-;-
"410720 Dois Vizinhos";35;35;55226,97;44586,62;-;-;10640,35;-;-;1577,91;1577,91;144;4,1;-;-
"410750 Engenheiro Beltrão";5;5;7500,00;5979,95;-;-;1520,05;-;-;1500,00;1500,00;13;2,6;1;20,00
"410830 Foz do Iguaçu";148;148;345212,68;297701,78;-;-;47510,90;-;-;2332,52;2332,52;1887;12,8;33;22,30
"410840 Francisco Beltrão";63;63;565246,30;482104,84;-;-;83141,46;-;-;8972,16;8972,16;470;7,5;30;47,62
"410860 Goioerê";8;8;62179,20;52703,92;-;-;9475,28;-;-;7772,40;7772,40;41;5,1;3;37,50
"410880 Guaíra";7;7;10596,78;8468,71;-;-;2128,07;-;-;1513,83;1513,83;41;5,9;-;-
"410930 Guaraniaçu";4;4;6048,00;4831,96;-;-;1216,04;-;-;1512,00;1512,00;20;5,0;-;-
"410940 Guarapuava";21;21;39185,42;32638,67;-;-;6546,75;-;-;1865,97;1865,97;190;9,0;4;19,05
"410970 Ibaiti";4;4;6467,45;5251,41;-;-;1216,04;-;-;1616,86;1616,86;15;3,8;-;-
"410975 Ibema";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;5;5,0;-;-
"411040 Indianópolis";10;10;15000,00;11959,90;-;-;3040,10;-;-;1500,00;1500,00;48;4,8;-;-
"411070 Irati";27;27;45448,53;37135,77;-;-;8312,76;-;-;1683,28;1683,28;223;8,3;2;7,41
"411125 Itaperuçu";29;29;43500,00;34683,71;-;-;8816,29;-;-;1500,00;1500,00;89;3,1;4;13,79
"411150 Ivaiporã";28;28;47808,60;38903,29;-;-;8905,31;-;-;1707,45;1707,45;223;8,0;4;14,29
"411170 Jaboti";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;3;3,0;-;-
"411180 Jacarezinho";23;23;37364,61;30372,38;-;-;6992,23;-;-;1624,55;1624,55;82;3,6;-;-
"411200 Jaguariaíva";7;7;10500,00;8371,93;-;-;2128,07;-;-;1500,00;1500,00;13;1,9;-;-
"411240 Japurá";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;1;1,0;-;-
"411330 Laranjeiras do Sul";35;35;56092,27;45306,29;-;-;10785,98;-;-;1602,64;1602,64;250;7,1;1;2,86
"411345 Lindoeste";1;1;1532,00;1227,99;-;-;304,01;-;-;1532,00;1532,00;4;4,0;-;-
"411350 Loanda";25;25;38020,00;30419,75;-;-;7600,25;-;-;1520,80;1520,80;131;5,2;1;4,00
"411370 Londrina";358;358;2828206,03;2429472,41;-;-;398733,62;-;-;7900,02;7900,02;3081;8,6;73;20,39
"411390 Mallet";1;1;1516,00;1211,99;-;-;304,01;-;-;1516,00;1516,00;1;1,0;-;-
"411430 Mandirituba";1;1;1532,00;1227,99;-;-;304,01;-;-;1532,00;1532,00;4;4,0;-;-
"411520 Maringá";210;210;1328604,46;1132128,01;-;-;196476,45;-;-;6326,69;6326,69;1494;7,1;41;19,52
"411560 Matelândia";2;2;3056,00;2447,98;-;-;608,02;-;-;1528,00;1528,00;6;3,0;-;-
"411580 Medianeira";21;21;36690,32;29899,31;-;-;6791,01;-;-;1747,16;1747,16;104;5,0;-;-
"411670 Nova Aurora";6;6;9024,00;7199,94;-;-;1824,06;-;-;1504,00;1504,00;25;4,2;-;-
"411680 Nova Cantu";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;1;1,0;-;-
"411690 Nova Esperança";1;1;1516,00;1211,99;-;-;304,01;-;-;1516,00;1516,00;2;2,0;-;-
"411710 Nova Londrina";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;7;1,8;-;-
"411722 Nova Santa Rosa";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;6;3,0;-;-
"411727 Nova Tebas";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;4;4,0;-;-
"411760 Palmas";10;10;16161,33;13121,23;-;-;3040,10;-;-;1616,13;1616,13;35;3,5;-;-
"411770 Palmeira";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;8;8,0;-;-
"411790 Palotina";10;10;16093,50;13053,40;-;-;3040,10;-;-;1609,35;1609,35;18;1,8;-;-
"411840 Paranavaí";53;53;98337,40;82039,12;-;-;16298,28;-;-;1855,42;1855,42;332;6,3;19;35,85
"411850 Pato Branco";40;40;141835,59;119698,76;-;-;22136,83;-;-;3545,89;3545,89;260;6,5;7;17,50
"411910 Piên";2;2;3072,00;2463,98;-;-;608,02;-;-;1536,00;1536,00;9;4,5;1;50,00
"411990 Ponta Grossa";223;223;1696946,07;1441219,76;-;-;255726,31;-;-;7609,62;7609,62;1957;8,8;41;18,39
"412035 Pranchita";6;6;9016,00;7191,94;-;-;1824,06;-;-;1502,67;1502,67;12;2,0;1;16,67
"412090 Quedas do Iguaçu";10;10;15000,00;11959,90;-;-;3040,10;-;-;1500,00;1500,00;24;2,4;-;-
"412100 Querência do Norte";2;2;3025,17;2417,15;-;-;608,02;-;-;1512,59;1512,59;10;5,0;-;-
"412120 Quitandinha";10;10;15000,00;11959,90;-;-;3040,10;-;-;1500,00;1500,00;30;3,0;1;10,00
"412180 Ribeirão Claro";3;3;4532,00;3619,97;-;-;912,03;-;-;1510,67;1510,67;5;1,7;-;-
"412220 Rio Branco do Sul";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;8;2,7;2;66,67
"412230 Rio Negro";13;13;19948,00;15995,87;-;-;3952,13;-;-;1534,46;1534,46;66;5,1;1;7,69
"412250 Roncador";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;12;3,0;-;-
"412260 Rondon";13;13;20068,12;16108,25;-;-;3959,87;-;-;1543,70;1543,70;70;5,4;1;7,69
"412350 Santa Helena";15;15;22788,00;18227,85;-;-;4560,15;-;-;1519,20;1519,20;71;4,7;-;-
"412370 Santa Isabel do Ivaí";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;4;1,3;-;-
"412410 Santo Antônio da Platina";45;45;72631,70;58951,25;-;-;13680,45;-;-;1614,04;1614,04;320;7,1;16;35,56
"412440 Santo Antônio do Sudoeste";13;13;19548,00;15595,87;-;-;3952,13;-;-;1503,69;1503,69;55;4,2;-;-
"412460 São Carlos do Ivaí";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;3;3,0;-;-
"412550 São José dos Pinhais";15;15;105952,70;91736,49;-;-;14216,21;-;-;7063,51;7063,51;233;15,5;8;53,33
"412560 São Mateus do Sul";5;5;7500,00;5979,95;-;-;1520,05;-;-;1500,00;1500,00;16;3,2;1;20,00
"412570 São Miguel do Iguaçu";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;5;5,0;-;-
"412625 Sarandi";5;5;18020,91;15137,66;-;-;2883,25;-;-;3604,18;3604,18;17;3,4;2;40,00
"412700 Teixeira Soares";2;2;3040,00;2431,98;-;-;608,02;-;-;1520,00;1520,00;4;2,0;-;-
"412710 Telêmaco Borba";21;21;41798,78;35414,57;-;-;6384,21;-;-;1990,42;1990,42;147;7,0;5;23,81
"412770 Toledo";43;43;923945,80;797860,37;-;-;126085,43;-;-;21487,11;21487,11;513;11,9;17;39,53
"412780 Tomazina";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;13;4,3;-;-
"412785 Três Barras do Paraná";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;8;4,0;-;-
"412790 Tuneiras do Oeste";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;16;8,0;-;-
"412800 Ubiratã";14;14;22279,07;18022,93;-;-;4256,14;-;-;1591,36;1591,36;50;3,6;1;7,14
"412810 Umuarama";77;77;178711,95;152064,24;-;-;26647,71;-;-;2320,93;2320,93;618;8,0;18;23,38
"412820 União da Vitória";19;19;34838,29;28738,87;-;-;6099,42;-;-;1833,59;1833,59;157;8,3;6;31,58
"412855 Vera Cruz do Oeste";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;2;2,0;-;-
"412860 Verê";19;19;28500,00;22723,81;-;-;5776,19;-;-;1500,00;1500,00;66;3,5;-;-
"412850 Wenceslau Braz";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;1;1,0;-;-
"420140 Araranguá";94;94;1019688,63;869102,48;-;-;150586,15;-;-;10847,75;10847,75;903;9,6;38;40,43
"420150 Armazém";22;22;33818,46;27130,24;-;-;6688,22;-;-;1537,20;1537,20;72;3,3;-;-
"420240 Blumenau";168;168;1115826,88;957639,50;-;-;158187,38;-;-;6641,83;6641,83;1290;7,7;33;19,64
"420280 Braço do Norte";34;34;60558,40;50074,49;-;-;10483,91;-;-;1781,13;1781,13;187;5,5;7;20,59
"420290 Brusque";74;74;544805,10;464777,02;-;-;80028,08;-;-;7362,23;7362,23;616;8,3;10;13,51
"420300 Caçador";45;45;203810,18;174013,98;-;-;29796,20;-;-;4529,12;4529,12;474;10,5;11;24,44
"420360 Campos Novos";26;26;41795,18;33837,73;-;-;7957,45;-;-;1607,51;1607,51;113;4,3;-;-
"420380 Canoinhas";26;26;239837,12;203692,26;-;-;36144,86;-;-;9224,50;9224,50;121;4,7;6;23,08
"420390 Capinzal";8;8;12256,00;9823,92;-;-;2432,08;-;-;1532,00;1532,00;36;4,5;-;-
"420420 Chapecó";129;129;763188,95;650175,91;-;-;113013,04;-;-;5916,19;5916,19;1132;8,8;15;11,63
"420430 Concórdia";27;27;136376,22;116984,81;-;-;19391,41;-;-;5050,97;5050,97;190;7,0;3;11,11
"420460 Criciúma";46;46;414776,59;354924,55;-;-;59852,04;-;-;9016,88;9016,88;449;9,8;12;26,09
"420480 Curitibanos";53;53;320401,93;271636,21;-;-;48765,72;-;-;6045,32;6045,32;371;7,0;11;20,75
"420490 Descanso";12;12;18356,06;14704,07;-;-;3651,99;-;-;1529,67;1529,67;74;6,2;-;-
"420540 Florianópolis";52;52;693860,62;596012,57;-;-;97848,05;-;-;13343,47;13343,47;689;13,3;17;32,69
"420550 Fraiburgo";40;40;61627,77;49463,50;-;-;12164,27;-;-;1540,69;1540,69;178;4,5;1;2,50
"420590 Gaspar";36;36;59868,35;48687,41;-;-;11180,94;-;-;1663,01;1663,01;260;7,2;10;27,78
"420650 Guaramirim";59;59;91659,82;73657,44;-;-;18002,38;-;-;1553,56;1553,56;297;5,0;2;3,39
"420690 Ibirama";8;8;45219,31;39045,33;-;-;6173,98;-;-;5652,41;5652,41;79;9,9;4;50,00
"420700 Içara";64;64;331513,46;280119,54;-;-;51393,92;-;-;5179,90;5179,90;403;6,3;10;15,63
"420730 Imbituba";99;99;538716,02;454990,96;-;-;83725,06;-;-;5441,58;5441,58;675;6,8;34;34,34
"420765 Iporã do Oeste";28;28;42252,66;33697,81;-;-;8554,85;-;-;1509,02;1509,02;153;5,5;-;-
"420810 Itaiópolis";3;3;4548,00;3635,97;-;-;912,03;-;-;1516,00;1516,00;21;7,0;-;-
"420820 Itajaí";69;69;1048321,44;907237,69;-;-;141083,75;-;-;15193,06;15193,06;889;12,9;19;27,54
"420830 Itapema";61;61;92774,91;74230,30;-;-;18544,61;-;-;1520,90;1520,90;279;4,6;3;4,92
"420840 Itapiranga";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;2;2,0;-;-
"420850 Ituporanga";36;36;170458,81;144998,22;-;-;25460,59;-;-;4734,97;4734,97;360;10,0;9;25,00
"420880 Jaguaruna";21;21;32309,48;25855,61;-;-;6453,87;-;-;1538,55;1538,55;149;7,1;2;9,52
"420890 Jaraguá do Sul";76;76;370335,46;314866,67;-;-;55468,79;-;-;4872,84;4872,84;642;8,4;8;10,53
"420900 Joaçaba";33;33;169348,55;144322,24;-;-;25026,31;-;-;5131,77;5131,77;263;8,0;3;9,09
"420910 Joinville";150;150;1117760,40;954934,21;-;-;162826,19;-;-;7451,74;7451,74;1550;10,3;23;15,33
"420930 Lages";145;145;916576,97;788001,10;-;-;128575,87;-;-;6321,22;6321,22;1265;8,7;35;24,14
"421010 Mafra";25;25;241008,01;206276,90;-;-;34731,11;-;-;9640,32;9640,32;204;8,2;6;24,00
"421050 Maravilha";32;32;56178,04;46319,28;-;-;9858,76;-;-;1755,56;1755,56;152;4,8;2;6,25
"421080 Meleiro";35;35;55649,24;44877,31;-;-;10771,93;-;-;1589,98;1589,98;244;7,0;6;17,14
"421120 Morro da Fumaça";93;93;140522,40;112144,98;-;-;28377,42;-;-;1510,99;1510,99;510;5,5;4;4,30
"421170 Orleans";52;52;80622,93;64740,88;-;-;15882,05;-;-;1550,44;1550,44;337;6,5;1;1,92
"421210 Palmitos";11;11;16684,00;13339,89;-;-;3344,11;-;-;1516,73;1516,73;39;3,5;-;-
"421220 Papanduva";3;3;4504,67;3592,64;-;-;912,03;-;-;1501,56;1501,56;7;2,3;-;-
"421320 Pomerode";17;17;26014,90;20846,73;-;-;5168,17;-;-;1530,29;1530,29;55;3,2;3;17,65
"421360 Porto União";2;2;3573,18;2965,16;-;-;608,02;-;-;1786,59;1786,59;9;4,5;-;-
"421380 Praia Grande";47;47;70500,00;56211,53;-;-;14288,47;-;-;1500,00;1500,00;247;5,3;3;6,38
"421400 Presidente Getúlio";5;5;7665,10;6145,05;-;-;1520,05;-;-;1533,02;1533,02;31;6,2;-;-
"421530 Salete";1;1;1596,12;1284,37;-;-;311,75;-;-;1596,12;1596,12;12;12,0;1;100,00
"421550 Santa Cecília";17;17;26024,00;20855,83;-;-;5168,17;-;-;1530,82;1530,82;98;5,8;-;-
"421570 Santo Amaro da Imperatriz";21;21;33143,88;26573,91;-;-;6569,97;-;-;1578,28;1578,28;167;8,0;2;9,52
"421580 São Bento do Sul";15;15;71843,89;61637,34;-;-;10206,55;-;-;4789,59;4789,59;82;5,5;2;13,33
"421600 São Carlos";11;11;16636,00;13291,89;-;-;3344,11;-;-;1512,36;1512,36;56;5,1;2;18,18
"421620 São Francisco do Sul";54;54;81942,82;65344,39;-;-;16598,43;-;-;1517,46;1517,46;405;7,5;2;3,70
"421660 São José";14;14;78471,99;66405,26;-;-;12066,73;-;-;5605,14;5605,14;133;9,5;4;28,57
"421690 São Lourenço do Oeste";17;17;26006,59;20830,68;-;-;5175,91;-;-;1529,80;1529,80;75;4,4;4;23,53
"421720 São Miguel do Oeste";51;51;595244,08;508312,14;-;-;86931,94;-;-;11671,45;11671,45;542;10,6;16;31,37
"421750 Seara";6;6;9063,50;7239,44;-;-;1824,06;-;-;1510,58;1510,58;38;6,3;-;-
"421770 Sombrio";9;9;13684,00;10947,91;-;-;2736,09;-;-;1520,44;1520,44;37;4,1;-;-
"421790 Tangará";1;1;1532,00;1227,99;-;-;304,01;-;-;1532,00;1532,00;4;4,0;-;-
"421820 Timbó";102;102;425365,58;361023,75;-;-;64341,83;-;-;4170,25;4170,25;534;5,2;14;13,73
"421830 Três Barras";47;47;76122,36;61679,09;-;-;14443,27;-;-;1619,62;1619,62;411;8,7;2;4,26
"421840 Treze de Maio";78;78;117953,00;94240,22;-;-;23712,78;-;-;1512,22;1512,22;297;3,8;1;1,28
"421870 Tubarão";158;158;614192,38;521709,24;-;-;92483,14;-;-;3887,29;3887,29;1147;7,3;27;17,09
"421880 Turvo";18;18;27000,00;21527,82;-;-;5472,18;-;-;1500,00;1500,00;89;4,9;-;-
"421900 Urussanga";23;23;35568,54;28541,48;-;-;7027,06;-;-;1546,46;1546,46;163;7,1;6;26,09
"421930 Videira";44;44;398891,18;341350,79;-;-;57540,39;-;-;9065,71;9065,71;383;8,7;5;11,36
"421935 Vitor Meireles";2;2;3032,00;2423,98;-;-;608,02;-;-;1516,00;1516,00;10;5,0;-;-
"421950 Xanxerê";108;108;1090115,32;931262,39;-;-;158852,93;-;-;10093,66;10093,66;1080;10,0;21;19,44
"421970 Xaxim";18;18;27632,93;22153,01;-;-;5479,92;-;-;1535,16;1535,16;94;5,2;2;11,11
"430003 Aceguá";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;9;3,0;-;-
"430010 Agudo";15;15;22836,00;18275,85;-;-;4560,15;-;-;1522,40;1522,40;60;4,0;-;-
"430020 Ajuricaba";5;5;7640,42;6093,28;-;-;1547,14;-;-;1528,08;1528,08;37;7,4;1;20,00
"430030 Alecrim";11;11;16812,00;13467,89;-;-;3344,11;-;-;1528,36;1528,36;39;3,5;-;-
"430040 Alegrete";60;60;284297,89;239321,95;-;-;44975,94;-;-;4738,30;4738,30;394;6,6;7;11,67
"430050 Alpestre";4;4;6056,00;4839,96;-;-;1216,04;-;-;1514,00;1514,00;25;6,3;-;-
"430060 Alvorada";47;47;74422,98;59712,68;-;-;14710,30;-;-;1583,47;1583,47;410;8,7;15;31,91
"430064 Ametista do Sul";12;12;18312,00;14663,88;-;-;3648,12;-;-;1526,00;1526,00;38;3,2;-;-
"430070 Anta Gorda";12;12;18072,00;14423,88;-;-;3648,12;-;-;1506,00;1506,00;36;3,0;-;-
"430080 Antônio Prado";9;9;14186,08;11449,99;-;-;2736,09;-;-;1576,23;1576,23;33;3,7;1;11,11
"430090 Aratiba";5;5;7661,22;6141,17;-;-;1520,05;-;-;1532,24;1532,24;11;2,2;-;-
"430100 Arroio do Meio";24;24;36318,07;29021,83;-;-;7296,24;-;-;1513,25;1513,25;74;3,1;1;4,17
"430120 Arroio do Tigre";11;11;16764,00;13419,89;-;-;3344,11;-;-;1524,00;1524,00;52;4,7;-;-
"430130 Arroio Grande";9;9;13724,00;10987,91;-;-;2736,09;-;-;1524,89;1524,89;26;2,9;-;-
"430140 Arvorezinha";8;8;12212,71;9780,63;-;-;2432,08;-;-;1526,59;1526,59;42;5,3;-;-
"430160 Bagé";59;59;173873,54;145282,23;-;-;28591,31;-;-;2947,01;2947,01;395;6,7;21;35,59
"430210 Bento Gonçalves";14;14;244124,72;211483,58;-;-;32641,14;-;-;17437,48;17437,48;171;12,2;6;42,86
"430220 Boa Vista do Buricá";5;5;7644,00;6123,95;-;-;1520,05;-;-;1528,80;1528,80;19;3,8;-;-
"430235 Bom Princípio";12;12;18376,24;14712,64;-;-;3663,60;-;-;1531,35;1531,35;63;5,3;2;16,67
"430240 Bom Retiro do Sul";15;15;22776,30;18196,80;-;-;4579,50;-;-;1518,42;1518,42;77;5,1;1;6,67
"430245 Boqueirão do Leão";2;2;3056,00;2447,98;-;-;608,02;-;-;1528,00;1528,00;7;3,5;-;-
"430280 Caçapava do Sul";5;5;7889,12;6349,72;-;-;1539,40;-;-;1577,82;1577,82;32;6,4;-;-
"430300 Cachoeira do Sul";15;15;310686,08;266812,59;-;-;43873,49;-;-;20712,41;20712,41;185;12,3;5;33,33
"430310 Cachoeirinha";18;18;28208,41;22612,39;-;-;5596,02;-;-;1567,13;1567,13;175;9,7;4;22,22
"430330 Caibaté";1;1;1608,06;1300,18;-;-;307,88;-;-;1608,06;1608,06;11;11,0;-;-
"430340 Caiçara";3;3;4532,00;3619,97;-;-;912,03;-;-;1510,67;1510,67;10;3,3;-;-
"430350 Camaquã";45;45;319578,32;272835,88;-;-;46742,44;-;-;7101,74;7101,74;344;7,6;9;20,00
"430370 Campina das Missões";2;2;3024,00;2415,98;-;-;608,02;-;-;1512,00;1512,00;7;3,5;-;-
"430380 Campinas do Sul";3;3;4724,00;3811,97;-;-;912,03;-;-;1574,67;1574,67;28;9,3;-;-
"430440 Canela";33;33;54218,52;43988,82;-;-;10229,70;-;-;1642,99;1642,99;223;6,8;4;12,12
"430450 Canguçu";24;24;36503,90;29188,31;-;-;7315,59;-;-;1521,00;1521,00;123;5,1;2;8,33
"430460 Canoas";185;185;1130696,42;969285,27;-;-;161411,15;-;-;6111,87;6111,87;1827;9,9;38;20,54
"430463 Capão da Canoa";47;47;104895,34;87149,07;-;-;17746,27;-;-;2231,82;2231,82;357;7,6;8;17,02
"430470 Carazinho";36;36;314121,77;267374,69;-;-;46747,08;-;-;8725,60;8725,60;337;9,4;7;19,44
"430480 Carlos Barbosa";6;6;10766,64;8927,10;-;-;1839,54;-;-;1794,44;1794,44;48;8,0;-;-
"430490 Casca";8;8;12136,00;9703,92;-;-;2432,08;-;-;1517,00;1517,00;33;4,1;-;-
"430510 Caxias do Sul";101;101;799405,80;685747,83;-;-;113657,97;-;-;7914,91;7914,91;840;8,3;17;16,83
"430520 Cerro Largo";8;8;12458,00;10025,92;-;-;2432,08;-;-;1557,25;1557,25;36;4,5;2;25,00
"430530 Chapada";8;8;12275,24;9801,16;-;-;2474,08;-;-;1534,40;1534,40;44;5,5;-;-
"430535 Charqueadas";10;10;15499,62;12459,52;-;-;3040,10;-;-;1549,96;1549,96;60;6,0;1;10,00
